text,ind
"he wondered if he had met the men in the hall as they were leaving the house and had wormed out of them what they had been doing . he would be sure to miss the picture -- had no doubt missed it already , while he had been laying the tea - things . the screen had not been set back , and a blank space was visible on the wall . perhaps some night he might find him creeping upstairs and trying to force the door of the room . it was a horrible thing to have a spy in one 's house . he had heard of rich men who had been blackmailed all their lives by some servant who had read a letter , or overheard a conversation , or picked up a card with an address , or found beneath a pillow a withered flower or a shred of crumpled lace .",34
"he wondered if he had met the men in the hall as they were leaving the house and had wormed out of them what they had been doing . he would be sure to miss the picture -- had no doubt missed it already , while he had been laying the tea - things . the screen had not been set back , and a blank space was visible on the wall . perhaps some night he might find him creeping upstairs and trying to force the door of the room . it was a horrible thing to have a spy in one 's house . he had heard of rich men who had been blackmailed all their lives by some servant who had read a letter , or overheard a conversation , or picked up a card with an address , or found beneath a pillow a withered flower or a shred of crumpled lace .",41
"the night was comparatively quiet . some of the sails were again hoisted , and the speed of the boat was very good . the next morning at dawn they espied the coast , and john bunsby was able to assert that they were not one hundred miles from shanghai . a hundred miles , and only one day to traverse them ! that very evening mr . fogg was due at shanghai , if he did not wish to miss the steamer to yokohama . had there been no storm , during which several hours were lost , they would be at this moment within thirty miles of their destination .",80
""" it is evident , "" said he to himself , "" that i have been abominably drunk ! what will mr . fogg say ? at least i have not missed the steamer , which is the most important thing . """,31
""" i shall be charmed . but wo n't you miss your train ? "" said dorian gray languidly as he passed up the steps and opened the door with his latch - key .",10
"but i resisted all his solicitations and succeeded in dissuading him from his announced intention of walking home with me . i kept the road as long as his eye was on me , and then i struck off across the moor and made for the stony hill over which the boy had disappeared . everything was working in my favour , and i swore that it should not be through lack of energy or perseverance that i should miss the chance which fortune had thrown in my way .",79
""" i 'm unable to answer you , mr . land . and trust me on this : for the time being , get rid of these notions of taking over the nautilus or escaping from it . this boat is a masterpiece of modern technology , and i 'd be sorry to have missed it ! many people would welcome the circumstances that have been handed us , just to walk in the midst of these wonders . so keep calm , and let 's see what 's happening around us . """,54
neb and spilett had not missed their aim .,5
"the san francisco steamer was announced to leave that very evening , and it became necessary to find passepartout , if possible , without delay . mr . fogg applied in vain to the french and english consuls , and , after wandering through the streets a long time , began to despair of finding his missing servant . chance , or perhaps a kind of presentiment , at last led him into the honourable mr . batulcar 's theatre . he certainly would not have recognised passepartout in the eccentric mountebank 's costume ; but the latter , lying on his back , perceived his master in the gallery . he could not help starting , which so changed the position of his nose as to bring the "" pyramid "" pell - mell upon the stage .",56
"so i begged ned to let me think about it before taking action . if this measure proved fruitless , it could arouse the captain 's suspicions , make our circumstances even more arduous , and jeopardize the canadian 's plans . i might add that i could hardly use our state of health as an argument . except for that grueling ordeal under the ice bank at the south pole , we had never felt better , neither ned , conseil , nor i. the nutritious food , life - giving air , regular routine , and uniform temperature kept illness at bay ; and for a man who did n't miss his past existence on land , for a captain nemo who was at home here , who went where he wished , who took paths mysterious to others if not himself in attaining his ends , i could understand such a life . but we ourselves had n't severed all ties with humanity . for my part , i did n't want my new and unusual research to be buried with my bones . i had now earned the right to pen the definitive book on the sea , and sooner or later i wanted that book to see the light of day .",112
""" because he so far forgot himself as to tell you a true piece of autobiography upon the occasion when he first met you , and i dare say he has many a time regretted it since . he was once a schoolmaster in the north of england . now , there is no one more easy to trace than a schoolmaster . there are scholastic agencies by which one may identify any man who has been in the profession . a little investigation showed me that a school had come to grief under atrocious circumstances , and that the man who had owned it -- the name was different -- had disappeared with his wife . the descriptions agreed . when i learned that the missing man was devoted to entomology the identification was complete . """,126
"then he remembered the lamp . it was a rather curious one of moorish workmanship , made of dull silver inlaid with arabesques of burnished steel , and studded with coarse turquoises . perhaps it might be missed by his servant , and questions would be asked . he hesitated for a moment , then he turned back and took it from the table . he could not help seeing the dead thing . how still it was ! how horribly white the long hands looked ! it was like a dreadful wax image .",37
""" no , "" replied fix coldly , "" i think him a rascal . sh ! do n't budge , and let me speak . as long as mr . fogg was on english ground , it was for my interest to detain him there until my warrant of arrest arrived . i did everything i could to keep him back . i sent the bombay priests after him , i got you intoxicated at hong kong , i separated you from him , and i made him miss the yokohama steamer . """,89
""" the servants sleep so far off , you know , miss , they would not be likely to hear .",11
""" it is hardly likely master would laugh , i should think , miss , when he was in such danger : you must have been dreaming . """,13
""" you 're not hurt , i hope , miss , "" said her preserver , respectfully .",9
""" miss ingram ! "" exclaimed mrs . fairfax , and away she hurried to her post below .",1
""" i happened to remark to mr . rochester how much adele wished to be introduced to the ladies , and he said : ' oh ! let her come into the drawing - room after dinner ; and request miss eyre to accompany her . ' """,40
""" exactly . this chance of the picture has supplied us with one of our most obvious missing links . we have him , watson , we have him , and i dare swear that before to - morrow night he will be fluttering in our net as helpless as one of his own butterflies . a pin , a cork , and a card , and we add him to the baker street collection ! "" he burst into one of his rare fits of laughter as he turned away from the picture . i have not heard him laugh often , and it has always boded ill to somebody .",17
""" what you do in this world is a matter of no consequence , "" returned my companion , bitterly . "" the question is , what can you make people believe that you have done . never mind , "" he continued , more brightly , after a pause . "" i would not have missed the investigation for anything . there has been no better case within my recollection . simple as it was , there were several most instructive points about it . """,56
the sisters were both attired in spotless white . and did i now think miss ingram such a choice as mr . rochester would be likely to make ?,14
"but when the passengers counted each other on the station platform several were found missing ; among others the courageous frenchman , whose devotion had just saved them .",14
"not that i ever suffered much from them ; i took care to turn the tables . what tricks theodore and i used to play on our miss wilsons , and mrs . greys , and madame jouberts ! mary was always too sleepy to join in a plot with spirit .",27
"the best fun was with madame joubert : miss wilson was a poor sickly thing , lachrymose and low- spirited , not worth the trouble of vanquishing , in short ; and mrs . grey was coarse and insensible ; no blow took effect on her .",8
"that day it was yuletide , and it struck me that ned land badly missed celebrating "" christmas , "" that genuine family holiday where protestants are such zealots .",14
"he and miss wilson took the liberty of falling in love with each other -- at least tedo and i thought so ; we surprised sundry tender glances and sighs which we interpreted as tokens of ' la belle passion , ' and i promise you the public soon had the benefit of our discovery ; we employed it as a sort of lever to hoist our dead - weights from the house .",2
""" commands from miss ingram 's lips would put spirit into a mug of milk and water . """,3
""" miss ingram ought to be clement , for she has it in her power to inflict a chastisement beyond mortal endurance . """,1
""" come , "" i repeated , "" since there is but one road , and they are on it , i must find them again . i have but to ascend still . unless , indeed , missing me , and supposing me to be behind , they too should have gone back . but even in this case i have only to make the greater haste . i shall find them , i am sure . """,38
""" miss ingram is mine , of course , "" said he : afterwards he named the two misses eshton , and mrs . dent .",18
""" it is worth a mud bath , "" said he . "" it is our friend sir henry 's missing boot . """,20
"presently advanced into view miss ingram . she , too , was attired in oriental fashion : a crimson scarf tied sash - like round the waist : an embroidered handkerchief knotted about her temples ; her beautifully - moulded arms bare , one of them upraised in the act of supporting a pitcher , poised gracefully on her head .",4
"an enormous mass was sinking beneath the waters , and the nautilus , missing none of its death throes , was descending into the depths with it . ten meters away , i could see its gaping hull , into which water was rushing with a sound of thunder , then its double rows of cannons and railings . its deck was covered with dark , quivering shadows .",13
"a sufficient interval having elapsed for the performers to resume their ordinary costume , they re - entered the dining - room . mr . rochester led in miss ingram ; she was complimenting him on his acting .",28
"the missing person had evidently been swept off by the sea , which had just struck the net , and it was owing to this circumstance that the lightened balloon rose the last time , and then soon after reached the land .",1
"there was nothing to cool or banish love in these circumstances , though much to create despair . much too , you will think , reader , to engender jealousy : if a woman , in my position , could presume to be jealous of a woman in miss ingram 's .",48
but i was not jealous : or very rarely;--the nature of the pain i suffered could not be explained by that word . miss ingram was a mark beneath jealousy : she was too inferior to excite the feeling .,23
"it surprised me when i first discovered that such was his intention : i had thought him a man unlikely to be influenced by motives so commonplace in his choice of a wife ; but the longer i considered the position , education , & c. , of the parties , the less i felt justified in judging and blaming either him or miss ingram for acting in conformity to ideas and principles instilled into them , doubtless , from their childhood .",63
"sometimes all , as with one consent , suspended their by - play to observe and listen to the principal actors : for , after all , mr . rochester and -- because closely connected with him -- miss ingram were the life and soul of the party . if he was absent from the room an hour , a perceptible dulness seemed to steal over the spirits of his guests ; and his re - entrance was sure to give a fresh impulse to the vivacity of conversation .",38
"i turned , and miss ingram darted forwards from her sofa : the others , too , looked up from their several occupations ; for at the same time a crunching of wheels and a splashing tramp of horse - hoofs became audible on the wet gravel . a post - chaise was approaching .",4
""" how provoking ! "" exclaimed miss ingram : "" you tiresome monkey ! "" ( apostrophising adele ) , "" who perched you up in the window to give false intelligence ? "" and she cast on me an angry glance , as if i were in fault .",6
"the last words in his note - book were these : "" a southern rifleman has just taken aim at me , but-- "" the southerner notwithstanding missed gideon spilett , who , with his usual fortune , came out of this affair without a scratch .",27
""" what is she like ? "" inquired the misses eshton , in a breath .",9
""" a shockingly ugly old creature , miss ; almost as black as a crock . """,7
""" go ! "" ejaculated miss ingram , and the man went .",5
"we could n't have been luckier in our search for edible vegetation , and some of the most useful produce in the tropical zones supplied us with a valuable foodstuff missing on board .",30
"lady ingram thought it "" le cas "" to wring her hands : which she did accordingly . miss mary declared she felt , for her part , she never dared venture . amy and louisa eshton tittered under their breath , and looked a little frightened .",18
"how do you feel?--is she a real fortune - teller ? "" demanded the misses eshton .",14
""" now , now , good people , "" returned miss ingram , "" do n't press upon me .",10
"miss ingram took a book , leant back in her chair , and so declined further conversation .",0
"( this then , i thought , is miss oliver , the heiress ; favoured , it seems , in the gifts of fortune , as well as in those of nature ! what happy combination of the planets presided over her birth , i wonder ? )",8
""" if you like , miss , "" said sam , "" i 'll wait in the hall for you ; and if she frightens you , just call and i 'll come in . """,5
"when andrew speedy had pocketed the money , mr . fogg said to him , "" do n't let this astonish you , sir . you must know that i shall lose twenty thousand pounds , unless i arrive in london by a quarter before nine on the evening of the 21st of december . i missed the steamer at new york , and as you refused to take me to liverpool-- """,56
""" papa says you never come to see us now , "" continued miss oliver , looking up . "" you are quite a stranger at vale hall .",13
""" you would miss them , "" said lord henry .",3
"candide listened attentively and believed implicitly , for he thought miss cunegund excessively handsome , though he never had the courage to tell her so .",10
"he concluded that next to the happiness of being baron of thunder - ten - tronckh , the next was that of being miss cunegund , the next that of seeing her every day , and the last that of hearing the doctrine of master pangloss , the greatest philosopher of the whole province , and consequently of the whole world .",23
"one day when miss cunegund went to take a walk in a little neighboring wood which was called a park , she saw , through the bushes , the sage doctor pangloss giving a lecture in experimental philosophy to her mother 's chambermaid , a little brown wench , very pretty , and very tractable .",3
"as miss cunegund had a great disposition for the sciences , she observed with the utmost attention the experiments which were repeated before her eyes ; she perfectly well understood the force of the doctor 's reasoning upon causes and effects . she retired greatly flurried , quite pensive and filled with the desire of knowledge , imagining that she might be a sufficing reason for young candide , and he for her .",1
"the baron chanced to come by ; he beheld the cause and effect , and , without hesitation , saluted candide with some notable kicks on the breech and drove him out of doors . the lovely miss cunegund fainted away , and , as soon as she came to herself , the baroness boxed her ears . thus a general consternation was spread over this most magnificent and most agreeable of all possible castles .",37
""" o yes ! i have a great affection for the lovely miss cunegund . """,12
"thence continuing to walk over palpitating limbs , or through ruined buildings , at length he arrived beyond the theater of war , with a little provision in his budget , and miss cunegund 's image in his heart .",32
"candide opened his eyes , and again repeated : "" dead ! is miss cunegund dead ?",13
"after a considerable pause , i said--""and miss oliver ? are her disappointment and sorrow of no interest to you ? """,7
""" miss oliver is ever surrounded by suitors and flatterers : in less than a month , my image will be effaced from her heart . she will forget me ; and will marry , probably , some one who will make her far happier than i should do . """,1
""" you tremble and become flushed whenever miss oliver enters the schoolroom . """,7
"an idiot , who held the life of lord de winter in his hands and did not kill him , by which i missed three hundred thousand livres ’ income . """,23
what a happy moment ! what surprise ! he thought he beheld miss cunegund ; he did behold her -it was she herself .,12
"i filled a wine - glass ( i saw miss ingram watch me frowningly as i did so : she thought i was taking a liberty , i daresay ) , and i returned to the library .",9
""" good heavens ! "" cried candide , "" is it you ? is it miss cunegund i behold , and alive ? do i find you again in portugal ? then you have not been ravished ? they did not rip open your body , as the philosopher pangloss informed me ? """,15
""" indeed but they did , "" replied miss cunegund ; "" but these two accidents do not always prove mortal . """,8
""" but do n't pull me down or strangle me , "" he replied : for the misses eshton were clinging about him now ; and the two dowagers , in vast white wrappers , were bearing down on him like ships in full sail .",17
"candide , without any further hesitation , saddled the three horses ; and miss cunegund , the old woman , and he , set out , and traveled thirty miles without once halting .",13
"who could it be that has robbed me of my moidores and jewels ? "" exclaimed miss cunegund , all bathed in tears . "" how shall we live ? what shall we do ? where shall i find inquisitors and jews who can give me more ? """,16
"have you nothing at all left , my dear miss cunegund ? """,9
"being now made a captain , he embarked with miss cunegund , the old woman , two valets , and the two andalusian horses , which had belonged to the grand inquisitor of portugal .",9
"though i have a sincere love for you , "" said miss cunegund , "" yet i still shudder at the reflection of what i have seen and experienced . """,11
"i resisted all the way : a new thing for me , and a circumstance which greatly strengthened the bad opinion bessie and miss abbot were disposed to entertain of me .",23
""" miss abbot , lend me your garters ; she would break mine directly . """,1
miss abbot turned to divest a stout leg of the necessary ligature .,0
""" mind you do n't , "" said bessie ; and when she had ascertained that i was really subsiding , she loosened her hold of me ; then she and miss abbot stood with folded arms , looking darkly and doubtfully on my face , as incredulous of my sanity .",31
"similar barbarous scenes were transacted every day over the whole country , which is of three hundred leagues in extent , and yet they never missed the five stated times of prayer enjoined by their prophet mahomet .",25
"bessie answered not ; but ere long , addressing me , she said--""you ought to be aware , miss , that you are under obligations to mrs . reed : she keeps you : if she were to turn you off , you would have to go to the poorhouse . """,18
"you have seen an earthquake ; but tell me , miss , have you ever had the plague ? """,10
"he was immoderately fond of women , and miss cunegund appeared in his eyes a paragon of beauty .",8
""" miss cunegund , "" replied he , "" is to do me the honor to marry me , and we humbly beseech your excellency to condescend to grace the ceremony with your presence . """,1
"the old woman rightly guessed that the franciscan with the long sleeves , was the person who had taken miss cunegund 's money and jewels , while they and candide were at badajoz , in their flight from lisbon .",19
""" my mother 's name was eyre ; she had two brothers ; one a clergyman , who married miss jane reed , of gateshead ; the other , john eyre , esq . , merchant , late of funchal , madeira .",19
""" do you feel as if you should sleep , miss ? "" asked bessie , rather softly .",10
"will it keep you in england , induce you to marry miss oliver , and settle down like an ordinary mortal ? """,11
you are the brother of the fair miss cunegund ? you that was slain by the bulgarians !,7
"it was happy for the poor man that it was my man friday ; for , having been used to such creatures in his country , he had no fear upon him , but went close up to him and shot him ; whereas , any other of us would have fired at a farther distance , and have perhaps either missed the wolf or endangered shooting the man .",61
""" you will be more surprised , more affected , more transported , "" said candide , "" when i tell you that miss cunegund , your sister , whose belly was supposed to have been ripped open , is in perfect health . """,23
""" and the school , miss eyre ? it must now be shut up , i suppose ? """,5
"come here , miss jane : your name is jane , is it not ? """,3
""" well , you have been crying , miss jane eyre ; can you tell me what about ?",8
""" little friend , "" said he , in quite a changed tone -- while his face changed too , losing all its softness and gravity , and becoming harsh and sarcastic--""you have noticed my tender penchant for miss ingram : do n't you think if i married her she would regenerate me with a vengeance ? """,38
""" that 's for you , nurse , "" said he ; "" you can go down ; i 'll give miss jane a lecture till you come back . """,21
"everything is right ; it may be so ; but i must confess it is something hard to be bereft of dear miss cunegund , and to be spitted like a rabbit by these barbarous oreillons . """,22
""" what men ! what manners ! "" cried he . "" if i had not fortunately run my sword up to the hilt in the body of miss cunegund 's brother , i should have certainly been eaten alive .",28
"but how can i bring myself to quit that part of the world where my dear miss cunegund has her residence ? """,16
""" i daresay you hardly remember me , miss , "" he said , rising as i entered ; "" but my name is leaven : i lived coachman with mrs . reed when you were at gateshead , eight or nine years since , and i live there still . """,8
i remember you very well : you used to give me a ride sometimes on miss georgiana 's bay pony .,15
""" yes , miss : my wife is very hearty , thank you ; she brought me another little one about two months since -- we have three now -- and both mother and child are thriving . """,3
""" i am sorry i ca n't give you better news of them , miss : they are very badly at present -- in great trouble . """,14
"bessie is not sure whether she is in her right mind , or means anything by the words ; but she told miss reed and miss georgiana , and advised them to send for you .",22
"bessie is not sure whether she is in her right mind , or means anything by the words ; but she told miss reed and miss georgiana , and advised them to send for you .",25
"bessie , when she heard this narrative , sighed and said , "" poor miss jane is to be pitied , too , abbot . """,14
""" not a great deal , to be sure , "" agreed bessie : "" at any rate , a beauty like miss georgiana would be more moving in the same condition . "" "" yes , i doat on miss georgiana ! "" cried the fervent abbot .",22
""" not a great deal , to be sure , "" agreed bessie : "" at any rate , a beauty like miss georgiana would be more moving in the same condition . "" "" yes , i doat on miss georgiana ! "" cried the fervent abbot .",40
"candide , in amorous transports , cut the name of miss cunegund on almost every tree he came to .",10
""" and old madam reed , or the misses , her daughters , will be solicited by you to seek a place , i suppose ? """,8
"but the most ingenious , the most learned , he who was their unquestioned chief , cyrus harding , was , alas ! missing , and his body had not even obtained a burial - place .",23
"i wrote again : there was a chance of my first letter having missed . renewed hope followed renewed effort : it shone like the former for some weeks , then , like it , it faded , flickered : not a line , not a word reached me .",13
""" deceit is , indeed , a sad fault in a child , "" said mr . brocklehurst ; "" it is akin to falsehood , and all liars will have their portion in the lake burning with fire and brimstone ; she shall , however , be watched , mrs . reed . i will speak to miss temple and the teachers . """,58
"she generally lies in a kind of lethargy all the afternoon , and wakes up about six or seven . will you rest yourself here an hour , miss , and then i will go up with you ? """,28
"candide , however , had one advantage over martin : he lived in the pleasing hopes of seeing miss cunegund once more ; whereas , the poor philosopher had nothing to hope for . besides , candide had money and jewels , and , not withstanding he had lost a hundred red sheep laden with the greatest treasure outside of el dorado , and though he still smarted from the reflection of the dutch skipper 's knavery , yet when he considered what he had still left , and repeated the name of cunegund , especially after meal times , he inclined to pangloss 's doctrine .",18
""" good - bye , mr . brocklehurst ; remember me to mrs . and miss brocklehurst , and to augusta and theodore , and master broughton brocklehurst . """,15
"' here ! you may nurse it a bit , if you like ! ' the duchess said to alice , flinging the baby at her as she spoke . ' i must go and get ready to play croquet with the queen , ' and she hurried out of the room . the cook threw a frying - pan after her as she went out , but it just missed her .",70
""" for my part , i have no curiosity to see france , "" said candide . "" you may easily conceive , my friend , that after spending a month in el dorado , i can desire to behold nothing upon earth but miss cunegund . i am going to wait for her at venice . i intend to pass through france , on my way to italy . will you not bear me company ? """,44
""" perhaps you had , miss : but she often talks in this way towards night -- in the morning she is calmer . """,5
"candide was greatly taken with an actress , who performed the part of queen elizabeth in a dull kind of tragedy that is played sometimes . "" that actress , "" said he to martin , "" pleases me greatly ; she has some sort of resemblance to miss cunegund . i should be very glad to pay my respects to her . """,48
"the waves were saturated with masses of blood . the waters shook with the movements of the man - eater , which thrashed about with indescribable fury . ned land had n't missed his target . this was the monster 's death rattle . pierced to the heart , it was struggling with dreadful spasms whose aftershocks knocked conseil off his feet .",32
""" though i am very anxious to see miss cunegund again , "" said candide , "" yet i have a great inclination to sup with miss clairon , for i am really much taken with her . """,8
""" though i am very anxious to see miss cunegund again , "" said candide , "" yet i have a great inclination to sup with miss clairon , for i am really much taken with her . """,26
""" well , "" said she , "" are you still so violently fond of miss cunegund of thunder - ten - tronckh ? """,15
""" i do n't dislike you , miss ; i believe i am fonder of you than of all the others . """,7
"he talked much of miss cunegund , and candide assured him that he would heartily ask pardon of that fair one for his infidelity to her , when he saw her at venice .",4
""" yes , monsieur l'abbe , "" answered candide , "" i must absolutely wait upon miss cunegund , "" and then the pleasure he took in talking about the object he loved , led him insensibly to relate , according to custom , part of his adventures with that illustrious westphalian beauty .",16
"distracted between these two passions he took his gold and his diamonds , and procured a person to conduct him and martin to the house where miss cunegund lodged . upon entering the room he felt his limbs tremble , his heart flutter , his tongue falter ; he attempted to undraw the curtain , and called for a light to the bedside .",26
""" what did you say , miss ? """,6
"miss miller was more ordinary ; ruddy in complexion , though of a careworn countenance ; hurried in gait and action , like one who had always a multiplicity of tasks on hand : she looked , indeed , what i afterwards found she really was , an under - teacher .",0
"mrs . fairfax surmised that he was gone to make arrangements for his wedding , as he had talked of purchasing a new carriage : she said the idea of his marrying miss ingram still seemed strange to her ; but from what everybody said , and from what she had herself seen , she could no longer doubt that the event would shortly take place .",32
miss miller again gave the word of command--,0
