text,ind
""" oh ! but i have seen specimens of the inhabitants , "" answered the duchess vaguely . "" i must confess that most of them are extremely pretty . and they dress well , too . they get all their dresses in paris . i wish i could afford to do the same . """,20
"besides , you owe me some thanks . you must yourself have remarked how much you have been considered in all the circumstances . """,9
""" when one has the honor of being an expert as master is , one must n't lay himself open to-- """,15
""" and since i can not do it , jane , it must have been unreal . """,12
""" no , mr . holmes , i have not . i 've had no time , for it was only yesterday that i learned how matters stood . but in any case i feel that the money should go with the title and estate . that was my poor uncle 's idea . how is the owner going to restore the glories of the baskervilles if he has not money enough to keep up the property ? house , land , and dollars must go together . """,84
""" but must we really see chicago in order to be educated ? "" asked mr . erskine plaintively . "" i do n't feel up to the journey . """,2
""" quite so . well , sir henry , i am of one mind with you as to the advisability of your going down to devonshire without delay . there is only one provision which i must make . you certainly must not go alone . """,36
""" quite so . well , sir henry , i am of one mind with you as to the advisability of your going down to devonshire without delay . there is only one provision which i must make . you certainly must not go alone . """,41
""" but dr . mortimer has his practice to attend to , and his house is miles away from yours . with all the good will in the world he may be unable to help you . no , sir henry , you must take with you someone , a trusty man , who will be always by your side . """,43
""" i shall try to keep in the offing until the flood , that is to say , till about seven in the evening , and if there is still light enough i will try to enter the gulf ; if not , we must stand off and on during the night , and we will enter to - morrow at sunrise . """,44
""" was that a paradox ? "" asked mr . erskine . "" i did not think so . perhaps it was . well , the way of paradoxes is the way of truth . to test reality we must see it on the tight rope . when the verities become acrobats , we can judge them . """,39
"but you , madame , so beautiful in reality , you , so pure in appearance , must have committed great iniquities for lord de winter to pursue you thus . """,17
""" and there is room enough in adele 's little bed for you . you must share it with her to - night , jane : it is no wonder that the incident you have related should make you nervous , and i would rather you did not sleep alone : promise me to go to the nursery . """,15
""" so from that time , monsieur , "" continued the latter , "" we have led the most miserable life imaginable ; for you must know , monsieur , that all our provisions are in the cellar . there is our wine in bottles , and our wine in casks ; the beer , the oil , and the spices , the bacon , and sausages . and as we are prevented from going down there , we are forced to refuse food and drink to the travelers who come to the house ; so that our hostelry is daily going to ruin .",25
"wake sophie when you go upstairs , under pretence of requesting her to rouse you in good time to- morrow ; for you must be dressed and have finished breakfast before eight .",23
""" how do you do , my dear ? i am afraid you have had a tedious ride ; john drives so slowly ; you must be cold , come to the fire . """,25
""" in that case the waiter must have placed it there while we were lunching . """,6
""" but he must be disturbed , "" cried the host ; "" here are two english gentlemen just arrived . """,3
""" there go two of my threads , watson . there is nothing more stimulating than a case where everything goes against you . we must cast round for another scent . """,25
"the animals which frequented these heights -- and there were numerous traces of them -- must necessarily belong to those races of sure foot and supple spine , chamois or goat .",15
""" a delightful theory ! "" she exclaimed . "" i must put it into practice . """,11
"on her side mme . bonacieux had also reflected ; but , it must be admitted , upon something widely different from ambition . in spite of herself her thoughts constantly reverted to that handsome young man who was so brave and appeared to be so much in love . married at eighteen to m. bonacieux , having always lived among her husband ’s friends -- people little capable of inspiring any sentiment whatever in a young woman whose heart was above her position -- mme . bonacieux had remained insensible to vulgar seductions ; but at this period the title of gentleman had great influence with the citizen class , and d’artagnan was a gentleman . besides , he wore the uniform of the guards , which next to that of the musketeers was most admired by the ladies .",13
"at last , liveried in the costume of the age , reality entered the room in the shape of a servant to tell the duchess that her carriage was waiting . she wrung her hands in mock despair . "" how annoying ! "" she cried . "" i must go . i have to call for my husband at the club , to take him to some absurd meeting at willis 's rooms , where he is going to be in the chair . if i am late he is sure to be furious , and i could n't have a scene in this bonnet . it is far too fragile . a harsh word would ruin it . no , i must go , dear agatha . good- bye , lord henry , you are quite delightful and dreadfully demoralizing . i am sure i do n't know what to say about your views . you must come and dine with us some night . tuesday ? are you disengaged tuesday ? """,49
"at last , liveried in the costume of the age , reality entered the room in the shape of a servant to tell the duchess that her carriage was waiting . she wrung her hands in mock despair . "" how annoying ! "" she cried . "" i must go . i have to call for my husband at the club , to take him to some absurd meeting at willis 's rooms , where he is going to be in the chair . if i am late he is sure to be furious , and i could n't have a scene in this bonnet . it is far too fragile . a harsh word would ruin it . no , i must go , dear agatha . good- bye , lord henry , you are quite delightful and dreadfully demoralizing . i am sure i do n't know what to say about your views . you must come and dine with us some night . tuesday ? are you disengaged tuesday ? """,123
"at last , liveried in the costume of the age , reality entered the room in the shape of a servant to tell the duchess that her carriage was waiting . she wrung her hands in mock despair . "" how annoying ! "" she cried . "" i must go . i have to call for my husband at the club , to take him to some absurd meeting at willis 's rooms , where he is going to be in the chair . if i am late he is sure to be furious , and i could n't have a scene in this bonnet . it is far too fragile . a harsh word would ruin it . no , i must go , dear agatha . good- bye , lord henry , you are quite delightful and dreadfully demoralizing . i am sure i do n't know what to say about your views . you must come and dine with us some night . tuesday ? are you disengaged tuesday ? """,158
"the result is that the gulf is completely sheltered on all sides , and i believe that even in the stormiest weather , the sea here must be as calm as a lake . """,26
"decidedly , my uncle had answered every one of my objections . i saw that his position on the old parchment was impregnable . i therefore ceased to press him upon that part of the subject , and as above all things he must be convinced , i passed on to scientific objections , which in my opinion were far more serious .",43
""" and how did the thing happen ? let us see , for you know , my dear captain , a judge must hear both sides . """,22
""" well , well , "" said the cardinal , "" i do n’t wish you any ill ; but you must be aware that it is quite trouble enough to defend and recompense our friends . we owe nothing to our enemies ; and let me give you a piece of advice ; take care of yourself , monsieur d’artagnan , for from the moment i withdraw my hand from behind you , i would not give an obolus for your life . """,21
"i say alone -- leah is a nice girl to be sure , and john and his wife are very decent people ; but then you see they are only servants , and one ca n't converse with them on terms of equality : one must keep them at due distance , for fear of losing one 's authority .",45
""" where must i go , sir ? """,2
""" but i 'll not keep you sitting up late to - night , "" said she ; "" it is on the stroke of twelve now , and you have been travelling all day : you must feel tired .",37
""" but , "" observed herbert , "" from claw cape to granite house there must be at least another ten miles .",15
""" you will complete it , "" answered the old gentleman with a courteous bow . "" and now i must bid good - bye to your excellent aunt . i am due at the athenaeum . it is the hour when we sleep there . """,20
""" we shall not want it to go to church ; but it must be ready the moment we return : all the boxes and luggage arranged and strapped on , and the coachman in his seat . """,13
""" let 's go back up , professor . we must n't push our luck and expose the nautilus too long to these pressures . """,10
"he is not like you , sir : i am not happy at his side , nor near him , nor with him . he has no indulgence for me -- no fondness . he sees nothing attractive in me ; not even youth -- only a few useful mental points.--then i must leave you , sir , to go to him ? """,52
""" that is all very well , "" then said the reporter , "" but i must point out to pencroft that his harbor is wanting in one very important respect ! """,16
"this explains then the excess of temperature in the two seasons , for , if we find the winters very cold in lincoln island , we must not forget that the summers here , on the contrary , are very hot . """,26
""" what the devil ! there must be plenty left , "" replied d’artagnan . "" be satisfied of that ; these two can not have drunk all the cellar .",6
""" you thought it was my husband . it is only his wife . you must let me introduce myself . i know you quite well by your photographs . i think my husband has got seventeen of them . """,15
""" friend pencroft , "" answered the engineer , laughing , "" whether just or not , we must submit to it , and here lies the reason for this peculiarity .",18
"the earth does not describe a circle around the sun , but an ellipse , as it must by the laws of rational mechanics .",17
""" no , felton , no , my brother , "" said she ; "" the sacrifice is too great , and i feel what it must cost you .",26
""" ah ! that is one of harry 's views , is n't it , mr . gray ? i always hear harry 's views from his friends . it is the only way i get to know of them . but you must not think i do n't like good music . i adore it , but i am afraid of it . it makes me too romantic . i have simply worshipped pianists-- two at a time , sometimes , harry tells me . i do n't know what it is about them . perhaps it is that they are foreigners . they all are , ai n't they ? even those that are born in england become foreigners after a time , do n't they ? it is so clever of them , and such a compliment to art . makes it quite cosmopolitan , does n't it ?",43
""" i am afraid i must be going , "" exclaimed lady henry , breaking an awkward silence with her silly sudden laugh . "" i have promised to drive with the duchess . good - bye , mr . gray . good - bye , harry . you are dining out , i suppose ? so am i. perhaps i shall see you at lady thornbury 's . """,5
"unhappily for his master , as well as himself , his curiosity drew him unconsciously farther off than he intended to go . at last , having seen the parsee carnival wind away in the distance , he was turning his steps towards the station , when he happened to espy the splendid pagoda on malabar hill , and was seized with an irresistible desire to see its interior . he was quite ignorant that it is forbidden to christians to enter certain indian temples , and that even the faithful must not go in without first leaving their shoes outside the door . it may be said here that the wise policy of the british government severely punishes a disregard of the practices of the native religions .",91
"of course i did not -- i had never heard of him before ; but the old lady seemed to regard his existence as a universally understood fact , with which everybody must be acquainted by instinct .",32
""" what must be done ? """,2
""" you must go away immediately . i will give you a paper which you must not part with on any account , and which you will deliver into the proper hands . """,2
""" you must go away immediately . i will give you a paper which you must not part with on any account , and which you will deliver into the proper hands . """,15
""" by calculating it . master is familiar with the ship 's capacity , hence the amount of air it contains ; on the other hand , master knows how much air each man consumes in the act of breathing , and he can compare this data with the fact that the nautilus must rise to the surface every twenty - four hours . . . """,53
"i must at least have drunk for my part a hundred and fifty bottles . """,1
"but i must confess that in another hour this unnatural excitement abated , my nerves became unstrung , and from the depths of the abysses of this earth i ascended to its surface again .",2
""" by no means . you could not make a greater mistake . if they are innocent it would be a cruel injustice , and if they are guilty we should be giving up all chance of bringing it home to them . no , no , we will preserve them upon our list of suspects . then there is a groom at the hall , if i remember right . there are two moorland farmers . there is our friend dr . mortimer , whom i believe to be entirely honest , and there is his wife , of whom we know nothing . there is this naturalist , stapleton , and there is his sister , who is said to be a young lady of attractions . there is mr . frankland , of lafter hall , who is also an unknown factor , and there are one or two other neighbours . these are the folk who must be your very special study . """,160
""" oh drat ! "" said the old gunner in his anger . "" that rascal must be covered with six - inch armor plate ! """,16
""" i would contest nothing ; but i tell you that the favor of a minister is ephemeral , and that a man must be mad to attach himself to a minister . there are powers above his which do not depend upon a man or the issue of an event ; it is to these powers we should rally . """,23
""" with master 's permission , i 'll make an observation to him , "" conseil then told me . "" our poor ned broods about all the things he ca n't have . he 's haunted by his former life . he seems to miss everything that 's denied us . he 's obsessed by his old memories and it 's breaking his heart . we must understand him . what does he have to occupy him here ? nothing . he is n't a scientist like master , and he does n't share our enthusiasm for the sea 's wonders . he would risk anything just to enter a tavern in his own country ! """,67
"however , to the abraham lincoln 's credit , it must be said that we struggled on with tireless persistence . i estimate that we covered a distance of at least 500 kilometers during this ill - fated day of november 6 . but night fell and wrapped the surging ocean in its shadows .",10
"to be sure , the monotony of life on board must have seemed unbearable to the canadian , who was accustomed to freedom and activity . it was a rare event that could excite him . that day , however , a development occurred that reminded him of his happy years as a harpooner .",10
"i was disconcerted , and , if i must tell the whole truth , i was ashamed .",8
"well , one evening about seven o'clock , i determined to go out in search of some adventure . i felt that this grey monstrous london of ours , with its myriads of people , its sordid sinners , and its splendid sins , as you once phrased it , must have something in store for me . i fancied a thousand things . the mere danger gave me a sense of delight . i remembered what you had said to me on that wonderful evening when we first dined together , about the search for beauty being the real secret of life .",50
""" no doubt , "" replied the conductor ; "" but the passengers know that they must provide means of transportation for themselves from kholby to allahabad . """,16
"they also wished to see the island , on the productions of which they must depend for the supply of all their wants .",14
""" my dear boy , the people who love only once in their lives are really the shallow people . what they call their loyalty , and their fidelity , i call either the lethargy of custom or their lack of imagination . faithfulness is to the emotional life what consistency is to the life of the intellect -- simply a confession of failure . faithfulness ! i must analyse it some day . the passion for property is in it . there are many things that we would throw away if we were not afraid that others might pick them up . but i do n't want to interrupt you . go on with your story . """,68
"they had faith in themselves , doubtless , but it must be observed that the basis of this faith was not the same with harding as with his companions .",10
""" well , "" said gideon spilett , "" it seems we must make up our minds to console ourselves with thinking that no one will come to dispute with us the possession of lincoln island ! """,12
""" it must have been just like the palmy days of the british drama . """,2
"what must the mistrustful , restless , suspicious cardinal think of her silence -- the cardinal , not merely her only support , her only prop , her only protector at present , but still further , the principal instrument of her future fortune and vengeance ?",1
""" the case being so , we have nothing in the world to wait for : we must be married instantly . """,17
"it was , then , richelieu ’s object , not only to get rid of an enemy of france , but to avenge himself on a rival ; but this vengeance must be grand and striking and worthy in every way of a man who held in his hand , as his weapon for combat , the forces of a kingdom .",31
""" we must become one flesh without any delay , jane : there is but the licence to get -- then we marry . """,2
""" the third day from this must be our wedding - day , jane .",6
""" do not hurry yourself , monsieur , lest it be observed that we go out together . you must be aware that for our undertaking , company would be in the way . """,19
""" no , i must go . i shall probably find some work awaiting me . i would stay to show you over the house , but barrymore will be a better guide than i. good - bye , and never hesitate night or day to send for me if i can be of service . """,4
"you must depart instantly , monsieur . you must accomplish loyally the commission with which i deign to charge you , and on that condition i pardon everything , i forget everything ; and what is more , "" and she held out her hand to him , "" i restore my love . """,1
"you must depart instantly , monsieur . you must accomplish loyally the commission with which i deign to charge you , and on that condition i pardon everything , i forget everything ; and what is more , "" and she held out her hand to him , "" i restore my love . """,8
"you know i was proud of my strength : but what is it now , when i must give it over to foreign guidance , as a child does its weakness ?",17
""" that 's indeed considerable , "" i said . "" but you must admit that certain cetaceans do grow to significant size , since they 're said to supply as much as 120 metric tons of oil . """,13
""" a procession of brahmins is coming this way . we must prevent their seeing us , if possible . """,11
""" that is the reason , i suppose , that you never dine with me now . i thought you must have some curious romance on hand . you have ; but it is not quite what i expected . """,20
"i have reflected , and i can not , must not be guilty of such a sin . """,9
""" how horrid you are ! she is all the great heroines of the world in one . she is more than an individual . you laugh , but i tell you she has genius . i love her , and i must make her love me . you , who know all the secrets of life , tell me how to charm sibyl vane to love me ! i want to make romeo jealous . i want the dead lovers of the world to hear our laughter and grow sad . i want a breath of our passion to stir their dust into consciousness , to wake their ashes into pain . my god , harry , how i worship her ! "" he was walking up and down the room as he spoke . hectic spots of red burned on his cheeks . he was terribly excited .",42
""" only a few moments , grace : you must allow me a few moments . """,9
"cooler and fresher at the moment the gale seemed to visit my brow : i could have deemed that in some wild , lone scene , i and jane were meeting . in spirit , i believe we must have met .",38
""" we must ask about this right away . "" he rang the bell and asked barrymore whether he could account for our experience . it seemed to me that the pallid features of the butler turned a shade paler still as he listened to his master 's question .",2
