text,ind,sense,label
"he looked up the pass and down the hollow ; his glance wandered away with the stream , and returned to traverse the unclouded heaven which coloured it : he removed his hat , let the breeze stir his hair and kiss his brow .",39,"('hair', 'cheveu', 'cabellar')",2
"they were not men to mind the wind tearing at their hair , nor the rain wetting them to the skin , and a blow from a hammer is worth just as much in bad as in fine weather .",11,"('hair', 'chevelure', 'pelar')",5
"he agreed with his friends on this point , that the stranger must be either english or american , the name britannia leading them to suppose this , and , besides , through the bushy beard , and under the shaggy , matted hair , the engineer thought he could recognize the characteristic features of the anglo - saxon .",43,"('hair', 'chevelure', 'cabellera')",1
"she opened her eyes , and saw the abbess , accompanied by a young woman with light hair and delicate complexion , who fixed upon her a look full of benevolent curiosity .",17,"('hair', 'cheveu', 'cabello')",4
"cyrus harding had profited by a moment when he was sleeping , to cut his hair and matted beard , which formed a sort of mane and gave him such a savage aspect .",15,"('hair', 'chevelure', 'cabellera')",1
"at the third knock , however , steps were heard inside . the door at length was opened , and a man appeared , of high stature , pale complexion , and black hair and beard .",33,"('hair', 'cheveu', 'pelar')",0
"not that st . john harboured a spirit of unchristian vindictiveness -- not that he would have injured a hair of my head , if it had been fully in his power to do so .",19,"('hair', 'cheveu', 'cabellar')",2
"and now he unknit his black brows ; looked down , smiling at me , and stroked my hair , as if well pleased at seeing a danger averted .",18,"('hair', 'cheveu', 'cabellera')",6
""" you are laughing at me , and want to try me ! "" said d’artagnan , whom anger began to take by the hair , as minerva takes achilles , in the illiad .",24,"('hair', 'cheveu', 'cabello')",4
"i looked : i saw a woman attired like a well - dressed servant , matronly , yet still young ; very good - looking , with black hair and eyes , and lively complexion .",28,"('hair', 'cheveu', 'cabellar')",2
"it was a squid of colossal dimensions , fully eight meters long . it was traveling backward with tremendous speed in the same direction as the nautilus . it gazed with enormous , staring eyes that were tinted sea green . its eight arms ( or more accurately , feet ) were rooted in its head , which has earned these animals the name cephalopod ; its arms stretched a distance twice the length of its body and were writhing like the serpentine hair of the furies . you could plainly see its 250 suckers , arranged over the inner sides of its tentacles and shaped like semispheric capsules . sometimes these suckers fastened onto the lounge window by creating vacuums against it . the monster 's mouth -- a beak made of horn and shaped like that of a parrot -- opened and closed vertically . its tongue , also of horn substance and armed with several rows of sharp teeth , would flicker out from between these genuine shears . what a freak of nature ! a bird 's beak on a mollusk ! its body was spindle - shaped and swollen in the middle , a fleshy mass that must have weighed 20,000 to 25,000 kilograms . its unstable color would change with tremendous speed as the animal grew irritated , passing successively from bluish gray to reddish brown .",83,"('hair', 'chevelure', 'cabellera')",1
"she felt by intuition the flame of the opposing passions which burned with the blood in the veins of the young fanatic . as a skillful general , seeing the enemy ready to surrender , marches toward him with a cry of victory , she rose , beautiful as an antique priestess , inspired like a christian virgin , her arms extended , her throat uncovered , her hair disheveled , holding with one hand her robe modestly drawn over her breast , her look illumined by that fire which had already created such disorder in the veins of the young puritan , and went toward him , crying out with a vehement air , and in her melodious voice , to which on this occasion she communicated a terrible energy :",68,"('hair', 'cheveu', 'cabello')",4
""" what man is that ? what man is that ? "" cried milady , suffocated by terror , her hair loosening itself , and rising above her livid countenance as if alive .",20,"('hair', 'cheveu', 'cabello')",4
"george villiers placed himself before the glass , as we have said , restored the undulations to his beautiful hair , which the weight of his hat had disordered , twisted his mustache , and , his heart swelling with joy , happy and proud at being near the moment he had so long sighed for , he smiled upon himself with pride and hope .",19,"('hair', 'chevelure', 'cabellera')",1
"lastly , her hair , which , from being light in her youth , had become chestnut , and which she wore curled very plainly , and with much powder , admirably set off her face , in which the most rigid critic could only have desired a little less rouge , and the most fastidious sculptor a little more fineness in the nose .",3,"('hair', 'cheveu', 'cabello')",4
