text,ind,sense,label
""" a positive feast ! "" cried m. coquenard , turning about in his chair , "" a real feast , epulce epulorum . lucullus dines with lucullus . """,14,"('chair', 'chaise', 'silla')",2
"he sat in his chair -- still , but not at rest : expectant evidently ; the lines of now habitual sadness marking his strong features .",4,"('chair', 'chaise', 'silla')",2
milady mounted upon a chair and passed the upper part of her body through the window . she saw the young officer suspended over the abyss by a ladder of ropes .,4,"('chair', 'fauteuil', 'sillón')",1
"miss ingram took a book , leant back in her chair , and so declined further conversation .",10,"('chair', 'chaise', 'silla')",2
""" basil ! "" cried the lad , clutching the arms of his chair with trembling hands and gazing at him with wild startled eyes .",13,"('chair', 'fauteuil', 'sillón')",1
""" well , now let us talk a little seriously , "" said milady , in her turn drawing her armchair nearer to d’artagnan ’s chair .",25,"('chair', 'chaise', 'silla')",2
"the next day , when felton entered milady ’s apartment he found her standing , mounted upon a chair , holding in her hands a cord made by means of torn cambric handkerchiefs , twisted into a kind of rope one with another , and tied at the ends . at the noise felton made in entering , milady leaped lightly to the ground , and tried to conceal behind her the improvised cord she held in her hand .",18,"('chair', 'fauteuil', 'sillón')",1
a neighbour or two came in ; my chair was evidently wanted . i took leave .,8,"('chair', 'chaise', 'silla')",2
"the two musketeers , who loved their ease , brought a chair for each of themselves and one for athos .",11,"('chair', 'chaise', 'silla')",2
""" or rather you insult me , "" continued she , pressing with her stiffened hands the two arms of her easy chair , and raising herself upon her wrists .",22,"('chair', 'fauteuil', 'sillón')",1
"his eye fell on the yellow book that lord henry had sent him . what was it , he wondered . he went towards the little , pearl - coloured octagonal stand that had always looked to him like the work of some strange egyptian bees that wrought in silver , and taking up the volume , flung himself into an arm - chair and began to turn over the leaves . after a few minutes he became absorbed . it was the strangest book that he had ever read . it seemed to him that in exquisite raiment , and to the delicate sound of flutes , the sins of the world were passing in dumb show before him . things that he had dimly dreamed of were suddenly made real to him . things of which he had never dreamed were gradually revealed .",63,"('chair', 'fauteuil', 'sillón')",1
"phileas fogg took a chair , and sat down near the fireplace , opposite aouda . no emotion was visible on his face . fogg returned was exactly the fogg who had gone away ; there was the same calm , the same impassibility .",4,"('chair', 'chaise', 'silla')",2
"and the cardinal pointed with his finger to a chair for the young man , who was so astonished at what was passing that he awaited a second sign from his interlocutor before he obeyed .",9,"('chair', 'chaise', 'silla')",2
"milady had sunk into a chair , with her hands extended , as if to conjure this terrible apparition . perceiving her brother - in - law , she uttered a terrible cry .",5,"('chair', 'chaise', 'silla')",2
"lord henry laughed . "" if a man treats life artistically , his brain is his heart , "" he answered , sinking into an arm - chair .",27,"('chair', 'fauteuil', 'sillón')",1
""" nothing of any importance . the man 's novel , with which he had read himself to sleep was lying upon the bed , and his pipe was on a chair beside him . there was a glass of water on the table , and on the window - sill a small chip ointment box containing a couple of pills . """,31,"('chair', 'chaise', 'silla')",2
sherlock holmes sprang from his chair with an exclamation of delight .,5,"('chair', 'chaise', 'asentir')",4
"i knelt . she did not stoop towards me , but only gazed , leaning back in her chair . she began muttering,--",18,"('chair', 'chaise', 'silla')",2
""" it ca n't be a coincidence , "" he cried , at last springing from his chair and pacing wildly up and down the room ; "" it is impossible that it should be a mere coincidence . the very pills which i suspected in the case of drebber are actually found after the death of stangerson . and yet they are inert . what can it mean ? surely my whole chain of reasoning can not have been false . it is impossible ! and yet this wretched dog is none the worse . ah , i have it ! i have it ! """,17,"('chair', 'chaise', 'asentir')",4
""" ah , childer ! "" said she , "" it fair troubles me to go into yond ' room now : it looks so lonesome wi ' the chair empty and set back in a corner . """,29,"('chair', 'fauteuil', 'sillón')",1
"miss miller assumed the fourth vacant chair , which was that nearest the door , and around which the smallest of the children were assembled : to this inferior class i was called , and placed at the bottom of it .",6,"('chair', 'chaise', 'silla')",2
""" well , then , come here , my dear , "" said d’artagnan , establishing himself in an easy chair ; "" come , and let me tell you that you are the prettiest soubrette i ever saw ! """,20,"('chair', 'fauteuil', 'sillón')",1
"hallward glanced round him with a puzzled expression . the room looked as if it had not been lived in for years . a faded flemish tapestry , a curtained picture , an old italian cassone , and an almost empty book - case -- that was all that it seemed to contain , besides a chair and a table . as dorian gray was lighting a half - burned candle that was standing on the mantelshelf , he saw that the whole place was covered with dust and that the carpet was in holes . a mouse ran scuffling behind the wainscoting . there was a damp odour of mildew .",56,"('chair', 'chaise', 'silla')",2
"his hand shook , and the candle fell from its socket on the floor and lay there sputtering . he placed his foot on it and put it out . then he flung himself into the rickety chair that was standing by the table and buried his face in his hands .",37,"('chair', 'fauteuil', 'silla')",3
"the thing was still seated in the chair , straining over the table with bowed head , and humped back , and long fantastic arms . had it not been for the red jagged tear in the neck and the clotted black pool that was slowly widening on the table , one would have said that the man was simply asleep .",7,"('chair', 'fauteuil', 'silla')",3
"and indeed my head swam : i dropped , but a chair received me .",11,"('chair', 'chaise', 'silla')",2
""" really , watson , you excel yourself , "" said holmes , pushing back his chair and lighting a cigarette . "" i am bound to say that in all the accounts which you have been so good as to give of my own small achievements you have habitually underrated your own abilities . it may be that you are not yourself luminous , but you are a conductor of light . some people without possessing genius have a remarkable power of stimulating it . i confess , my dear fellow , that i am very much in your debt . """,16,"('chair', 'chaise', 'silla')",2
""" i want you to come here ; "" and seating himself in an arm - chair , he intimated by a gesture that i was to approach and stand before him .",16,"('chair', 'fauteuil', 'butaca')",0
"_ nov . _ 7.—now it began to be settled fair weather . the 7th , 8th , 9th , 10th , and part of the 12th ( for the 11th was sunday ) i took wholly up to make me a chair , and with much ado brought it to a tolerable shape , but never to please me ; and even in the making i pulled it in pieces several times .",42,"('chair', 'chaise', 'silla')",2
"campbell took a chair by the table , and dorian sat opposite to him . the two men 's eyes met . in dorian 's there was infinite pity . he knew that what he was going to do was dreadful .",3,"('chair', 'chaise', 'silla')",2
""" mother , mother , i am so happy ! "" whispered the girl , burying her face in the lap of the faded , tired - looking woman who , with back turned to the shrill intrusive light , was sitting in the one arm - chair that their dingy sitting - room contained . "" i am so happy ! "" she repeated , "" and you must be happy , too ! """,47,"('chair', 'fauteuil', 'sillón')",1
"from a position fronting my own , he had gradually brought round his chair , so as to sit with his face to the door of the chamber ; and thus i could but partially perceive his features , although i saw that his lips trembled as if he were murmuring inaudibly .",13,"('chair', 'fauteuil', 'silla')",3
"on a chair by the bedside were all my own things , clean and dry .",2,"('chair', 'chaise', 'silla')",2
"thin - lipped wisdom spoke at her from the worn chair , hinted at prudence , quoted from that book of cowardice whose author apes the name of common sense . she did not listen . she was free in her prison of passion . her prince , prince charming , was with her . she had called on memory to remake him . she had sent her soul to search for him , and it had brought him back . his kiss burned again upon her mouth . her eyelids were warm with his breath .",10,"('chair', 'fauteuil', 'sillón')",1
""" i passed the night on a chair , starting at the least noise , for toward midnight the lamp went out , and i was again in darkness .",7,"('chair', 'chaise', 'silla')",2
"he walked up and down the room two or three times . then he turned to the still figure in the chair . "" mother , are my things ready ? "" he asked .",21,"('chair', 'fauteuil', 'sillón')",1
"he turned and hurried out , just conscious that the dead man had been thrust back into the chair and that campbell was gazing into a glistening yellow face . as he was going downstairs , he heard the key being turned in the lock .",18,"('chair', 'fauteuil', 'silla')",3
i was in the library -- sitting in his chair -- he was quite near .,9,"('chair', 'fauteuil', 'sillón')",1
""" now , "" continued aramis , taking the same graceful position in his easy chair that he would have assumed in bed , and complacently examining his hand , which was as white and plump as that of a woman , and which he held in the air to cause the blood to descend , "" now , as you have heard , d’artagnan , monsieur the principal is desirous that my thesis should be dogmatic , while i , for my part , would rather it should be ideal .",15,"('chair', 'fauteuil', 'butaca')",0
""" my faith , gentlemen , "" said porthos , turning round upon his chair and twisting his mustache , "" that ’s a fair bet , i hope . """,14,"('chair', 'chaise', 'silla')",2
"lord henry looked serious for some moments . "" it is perfectly monstrous , "" he said , at last , "" the way people go about nowadays saying things against one behind one 's back that are absolutely and entirely true . "" "" is n't he incorrigible ? "" cried dorian , leaning forward in his chair .",58,"('chair', 'chaise', 'asentir')",4
"you are not perhaps aware , "" he continued , edging his chair a little nearer the table , and speaking low , "" that there was a lady -- a -- a lunatic , kept in the house ? """,12,"('chair', 'chaise', 'silla')",2
""" why , we are prisoners ! "" exclaimed passepartout , falling into a chair .",14,"('chair', 'chaise', 'silla')",2
""" just a suggestion , perhaps . but wait an instant ! "" he stood upon a chair , and , holding up the light in his left hand , he curved his right arm over the broad hat and round the long ringlets .",17,"('chair', 'chaise', 'silla')",2
"it is true that the three others had endeavored to knock the young man down with chairs , stools , and crockery ; but two or three scratches made by the gascon ’s blade terrified them .",16,"('chair', 'chaise', 'silla')",2
"this noise acted upon her joy like the storm which awakens the sleeper in the midst of a happy dream ; she grew pale and ran to the window , while mme . bonacieux , rising all in a tremble , supported herself upon her chair to avoid falling .",45,"('chair', 'chaise', 'silla')",2
"seeing me , she roused herself : she made a sort of effort to smile , and framed a few words of congratulation ; but the smile expired , and the sentence was abandoned unfinished . she put up her spectacles , shut the bible , and pushed her chair back from the table .",49,"('chair', 'chaise', 'silla')",2
"the tall and phlegmatic lord ingram leans with folded arms on the chair - back of the little and lively amy eshton ; she glances up at him , and chatters like a wren : she likes him better than she does mr . rochester .",12,"('chair', 'chaise', 'silla')",2
""" yes , "" echoed dorian , leaning back in his chair and looking at lord henry over the heavy clusters of purple - lipped irises that stood in the centre of the table , "" what do you mean by good , harry ? """,11,"('chair', 'chaise', 'asentir')",4
