text,ind
"then the cambric was torn from her beautiful shoulders ; and on one of those lovely shoulders , round and white , d’artagnan recognized , with inexpressible astonishment , the fleur - de - lis -- that indelible mark which the hand of the infamous executioner had imprinted .",16
"wo n't i tell mama ? but first-- "" he ran headlong at me : i felt him grasp my hair and my shoulder : he had closed with a desperate thing .",23
""" directly , sir ; the shoulder is just bandaged .",6
""" i 'll quit debating , "" i replied , getting up from the table . "" and all that 's left is for me to shoulder my rifle . so where you go , i 'll go . """,26
""" have it your way , sir , "" the harpooner replied , shrugging his shoulders . "" but speaking for myself , i 'll never get into those things unless they force me ! """,15
"alice opened the door and found that it led into a small passage , not much larger than a rat - hole : she knelt down and looked along the passage into the loveliest garden you ever saw . how she longed to get out of that dark hall , and wander about among those beds of bright flowers and those cool fountains , but she could not even get her head though the doorway ; ' and even if my head would go through , ' thought poor alice , ' it would be of very little use without my shoulders . oh , how i wish i could shut up like a telescope ! i think i could , if i only know how to begin . ' for , you see , so many out - of - the - way things had happened lately , that alice had begun to think that very few things indeed were really impossible . there seemed to be no use in waiting by the little door , so she went back to the table , half hoping she might find another key on it , or at any rate a book of rules for shutting people up like telescopes : this time she found a little bottle on it , ( ' which certainly was not here before , ' said alice , ) and round the neck of the bottle was a paper label , with the words ' drink me ' beautifully printed on it in large letters .",101
""" carter , take him under the other shoulder .",8
"just then i saw the captain 's weapon spring to his shoulder and track a moving object through the bushes . a shot went off , i heard a faint hissing , and an animal dropped a few paces away , literally struck by lightning .",11
"the sullen murmur of the bees shouldering their way through the long unmown grass , or circling with monotonous insistence round the dusty gilt horns of the straggling woodbine , seemed to make the stillness more oppressive . the dim roar of london was like the bourdon note of a distant organ .",6
"dorian shrugged his shoulders . "" i am sick of women who love one . women who hate one are much more interesting . besides , the stuff is better . """,3
"dorian gray hurried along the quay through the drizzling rain . his meeting with adrian singleton had strangely moved him , and he wondered if the ruin of that young life was really to be laid at his door , as basil hallward had said to him with such infamy of insult . he bit his lip , and for a few seconds his eyes grew sad . yet , after all , what did it matter to him ? one 's days were too brief to take the burden of another 's errors on one 's shoulders . each man lived his own life and paid his own price for living it . the only pity was one had to pay so often for a single fault . one had to pay over and over again , indeed . in her dealings with man , destiny never closed her accounts .",97
