text,ind
"maple sugar , medicinal plants , the same which the lad had gathered on the banks of lake grant , enabled them to make some refreshing drinks , which they gave him without his taking any notice of it .",26
"bending closely over him , i at length drank in the hideous import of his words .",8
"let us drink ! """,2
"as soon as the escort arrived in a city , when they had conducted the king to his quarters the four friends either retired to their own or to some secluded cabaret , where they neither drank nor played ; they only conversed in a low voice , looking around attentively to see that no one overheard them .",36
""" better if i drink . """,4
""" drink and relate , then . """,1
""" have you not taken a bastion ? "" said a swiss , who was drinking rum out of a beer glass .",15
"i perceived that i was sickening from excitement and inanition ; neither meat nor drink had passed my lips that day , for i had taken no breakfast .",14
"_ july _ 2.—i renewed the medicine all the three ways ; and dosed myself with it as at first , and doubled the quantity which i drank .",27
"and if i had loved him less i should have thought his accent and look of exultation savage ; but , sitting by him , roused from the nightmare of parting -- called to the paradise of union -- i thought only of the bliss given me to drink in so abundant a flow .",48
""" may i not drink to your health , and you to mine ? "" said d’artagnan , filling two glasses with the beaugency wine which he had obtained from the liberality of m. bonacieux .",4
"alice opened the door and found that it led into a small passage , not much larger than a rat - hole : she knelt down and looked along the passage into the loveliest garden you ever saw . how she longed to get out of that dark hall , and wander about among those beds of bright flowers and those cool fountains , but she could not even get her head though the doorway ; ' and even if my head would go through , ' thought poor alice , ' it would be of very little use without my shoulders . oh , how i wish i could shut up like a telescope ! i think i could , if i only know how to begin . ' for , you see , so many out - of - the - way things had happened lately , that alice had begun to think that very few things indeed were really impossible . there seemed to be no use in waiting by the little door , so she went back to the table , half hoping she might find another key on it , or at any rate a book of rules for shutting people up like telescopes : this time she found a little bottle on it , ( ' which certainly was not here before , ' said alice , ) and round the neck of the bottle was a paper label , with the words ' drink me ' beautifully printed on it in large letters .",250
"it was all very well to say ' drink me , ' but the wise little alice was not going to do that in a hurry . ' no , i 'll look first , ' she said , ' and see whether it 's marked "" poison "" or not ' ; for she had read several nice little histories about children who had got burnt , and eaten up by wild beasts and other unpleasant things , all because they would not remember the simple rules their friends had taught them : such as , that a red - hot poker will burn you if you hold it too long ; and that if you cut your finger very deeply with a knife , it usually bleeds ; and she had never forgotten that , if you drink much from a bottle marked ' poison , ' it is almost certain to disagree with you , sooner or later .",8
"it was all very well to say ' drink me , ' but the wise little alice was not going to do that in a hurry . ' no , i 'll look first , ' she said , ' and see whether it 's marked "" poison "" or not ' ; for she had read several nice little histories about children who had got burnt , and eaten up by wild beasts and other unpleasant things , all because they would not remember the simple rules their friends had taught them : such as , that a red - hot poker will burn you if you hold it too long ; and that if you cut your finger very deeply with a knife , it usually bleeds ; and she had never forgotten that , if you drink much from a bottle marked ' poison , ' it is almost certain to disagree with you , sooner or later .",139
""" drink , richard : it will give you the heart you lack , for an hour or so . """,1
""" drink ! drink ! drink ! """,1
""" drink ! drink ! drink ! """,3
""" drink ! drink ! drink ! """,5
"let us drink . """,2
"i only ate some fruit . i pretended to pour out water from the jug , but i only drank that which i had saved in my glass . the substitution was made so carefully that my spies , if i had any , could have no suspicion of it .",19
"every quarter of an hour we were obliged to halt , to take a little necessary repose and restore the action of our limbs . we then sat down upon a fragment of rock , and we talked as we ate and drank from the stream .",42
""" they think of me in their pleasures , as i thought of them in my troubles . well , i will certainly drink to their health with all my heart , but i will not drink alone . """,23
""" they think of me in their pleasures , as i thought of them in my troubles . well , i will certainly drink to their health with all my heart , but i will not drink alone . """,36
"of this wine , the first bottle being a little thick at the bottom , brisemont poured the lees into a glass , and d’artagnan desired him to drink it , for the poor devil had not yet recovered his strength .",28
"this man goes to give his last orders ; take the least thing , drink a finger of wine , and let us be gone . """,14
"the grotto was an immense apartment . along its granite floor ran our faithful stream . at this distance from its spring the water was scarcely tepid , and we drank of it with pleasure .",30
"by this time she had found her way into a tidy little room with a table in the window , and on it ( as she had hoped ) a fan and two or three pairs of tiny white kid gloves : she took up the fan and a pair of the gloves , and was just going to leave the room , when her eye fell upon a little bottle that stood near the looking- glass . there was no label this time with the words ' drink me , ' but nevertheless she uncorked it and put it to her lips . ' i know something interesting is sure to happen , ' she said to herself , ' whenever i eat or drink anything ; so i 'll just see what this bottle does . i do hope it 'll make me grow large again , for really i 'm quite tired of being such a tiny little thing ! '",88
"by this time she had found her way into a tidy little room with a table in the window , and on it ( as she had hoped ) a fan and two or three pairs of tiny white kid gloves : she took up the fan and a pair of the gloves , and was just going to leave the room , when her eye fell upon a little bottle that stood near the looking- glass . there was no label this time with the words ' drink me , ' but nevertheless she uncorked it and put it to her lips . ' i know something interesting is sure to happen , ' she said to herself , ' whenever i eat or drink anything ; so i 'll just see what this bottle does . i do hope it 'll make me grow large again , for really i 'm quite tired of being such a tiny little thing ! '",125
"he was besides subjected to a severe diet , and consequently his weakness was and would be extreme ; but there was no want of refreshing drinks , and absolute rest was of the greatest benefit to him .",26
"be philosophers , as i am , gentlemen ; sit down at the table and let us drink . nothing makes the future look so bright as surveying it through a glass of chambertin . """,17
""" my faith ! never mind where it comes from , "" said porthos , "" let us taste it , and if it is good , let us drink it . """,29
"the great question certainly was , what ? alice looked all round her at the flowers and the blades of grass , but she did not see anything that looked like the right thing to eat or drink under the circumstances . there was a large mushroom growing near her , about the same height as herself ; and when she had looked under it , and on both sides of it , and behind it , it occurred to her that she might as well look and see what was on the top of it .",37
"then , taking the glass with a firm hand , she said , "" drink .",14
"this wine will give you strength , drink ! "" and she put the glass to the lips of the young woman , who drank mechanically .",7
