text,ind
"the queen turned sharply round , for there could be no deception in the expression of that voice ; it was a friend who spoke thus .",4
"the heart of the young gascon beat as if it would burst through his side -- not from fear , god be thanked , he had not the shade of it , but with emulation ; he fought like a furious tiger , turning ten times round his adversary , and changing his ground and his guard twenty times .",46
""" always straight ahead . he is going round the world . """,8
""" round the world ? "" cried fix .",1
i felt mr . rochester start and shudder ; he hastily flung his arms round me .,14
"on the first cone rested a second , slightly rounded , and placed a little on one side , like a great round hat cocked over the ear .",22
"at this moment the reporter appeared round a rock , and herbert , thinking that he had not seen the jaguar , was about to rush towards him , when gideon spilett signed to him to remain where he was .",6
"sometimes , too , the ground suddenly fell , and they found themselves on the edge of a deep chasm which they had to go round .",25
""" consul , "" said he , "" i have no longer any doubt . i have spotted my man . he passes himself off as an odd stick who is going round the world in eighty days . """,32
"they were tragopans , ornamented by a pendant skin which hangs over their throats , and by two small , round horns , planted behind the eyes .",20
""" there go two of my threads , watson . there is nothing more stimulating than a case where everything goes against you . we must cast round for another scent . """,27
a laugh ran round the table .,3
""" ah ! that is very nice , and very wrong of you , "" she cried ; "" so mind you come "" ; and she swept out of the room , followed by lady agatha and the other ladies . when lord henry had sat down again , mr . erskine moved round , and taking a chair close to him , placed his hand upon his arm .",54
"sulphur springs sometimes stopped their way , and they had to go round them .",12
"a musketeer loves women , and he loves them by clasping his arms round them . """,13
"he glanced quickly round and rose to his feet . "" i beg your pardon . i thought-- """,3
"and now i can recall the picture of the grey old house of god rising calm before me , of a rook wheeling round the steeple , of a ruddy morning sky beyond .",23
"before taking any rest , he wished to know if it was possible to get round the base of the cone in the case of its sides being too steep and its summit being inaccessible .",15
"farther off were hills : not so lofty as those round lowood , nor so craggy , nor so like barriers of separation from the living world ; but yet quiet and lonely hills enough , and seeming to embrace thornfield with a seclusion i had not expected to find existent so near the stirring locality of millcote .",10
"also , if the summit of the mountain could not be reached on one side , and if , on the other , they could not get round the base of the cone , it would be impossible to survey the western part of the country , and their object in making the ascent would in part be altogether unattained .",27
"phileas fogg had not concealed from sir francis his design of going round the world , nor the circumstances under which he set out ; and the general only saw in the wager a useless eccentricity and a lack of sound common sense . in the way this strange gentleman was going on , he would leave the world without having done any good to himself or anybody else .",12
"the shell reached its target ; it hit the animal , but not in the usual fashion -- it bounced off that rounded surface and vanished into the sea two miles out .",22
"the two friends -- for they were such -- no longer prowled round the opening of the inner well , nor did they bark or whine in that singular way which from the first the engineer had noticed .",12
"arriving at the faubourg st . antoine , he turned round to look gaily at the bastille ; but as it was the bastille alone he looked at , he did not observe milady , who , mounted upon a light chestnut horse , designated him with her finger to two ill - looking men who came close up to the ranks to take notice of him .",10
"nevertheless , knowing the weakness of her husband , and more particularly his cupidity , she did not despair of bringing him round to her purpose .",22
"on the 7th of september , cyrus harding , having observed the crater , saw smoke curling round the summit of the mountain , its first vapors rising in the air .",17
to be privileged to put my arms round what i value -- to press my lips to what i love -- to repose on what i trust : is that to make a sacrifice ?,7
""" eh , eh ! "" said bonacieux , slapping a plump , round bag , which returned a sound a money ; "" what do you think of this , madame preacher ? """,13
"d’artagnan turned round as if a serpent had stung him , and fixed his eyes intensely upon the guardsman who had just made this insolent speech .",2
"they went round the cone by the plateau which formed the shoulder , to the mouth of the enormous chasm .",2
the young heir glanced round with a gloomy face .,4
""" what a beautiful room ! "" i exclaimed , as i looked round ; for i had never before seen any half so imposing .",13
"after two hours the guide stopped the elephant , and gave him an hour for rest , during which kiouni , after quenching his thirst at a neighbouring spring , set to devouring the branches and shrubs round about him . neither sir francis nor mr . fogg regretted the delay , and both descended with a feeling of relief . "" why , he 's made of iron ! "" exclaimed the general , gazing admiringly on kiouni .",37
"harding also reminded his companions of the singular behavior of top and jup when they prowled round the mouth of the well , which placed granite house in communication with the sea , and he told them that he had explored the well , without discovering anything suspicious .",16
""" the third night . she had been playing rosalind . i could not help going round . i had thrown her some flowers , and she had looked at me -- at least i fancied that she had . the old jew was persistent . he seemed determined to take me behind , so i consented . it was curious my not wanting to know her , was n't it ? """,16
"a square balustraded gallery ran round the top of the old hall , approached by a double stair . from this central point two long corridors extended the whole length of the building , from which all the bedrooms opened . my own was in the same wing as baskerville 's and almost next door to it . these rooms appeared to be much more modern than the central part of the house , and the bright paper and numerous candles did something to remove the sombre impression which our arrival had left upon my mind .",5
"a group of old fakirs were capering and making a wild ado round the statue ; these were striped with ochre , and covered with cuts whence their blood issued drop by drop -- stupid fanatics , who , in the great indian ceremonies , still throw themselves under the wheels of juggernaut . some brahmins , clad in all the sumptuousness of oriental apparel , and leading a woman who faltered at every step , followed . this woman was young , and as fair as a european . her head and neck , shoulders , ears , arms , hands , and toes were loaded down with jewels and gems with bracelets , earrings , and rings ; while a tunic bordered with gold , and covered with a light muslin robe , betrayed the outline of her form .",12
"this tail formed a regular peninsula , which stretched more than thirty miles into the sea , reckoning from the cape southeast of the island , already mentioned ; it curled round , making an open roadstead , which marked out the lower shore of this strangely - formed land .",31
top and jup themselves no longer growled round the well or gave any signs of uneasiness .,7
"god doubtless neither heard nor saw me , and i sank upon the floor a prey to a slumber which resembled death . "" of all that passed in that sleep , or the time which glided away while it lasted , i have no remembrance . the only thing i recollect is that i awoke in bed in a round chamber , the furniture of which was sumptuous , and into which light only penetrated by an opening in the ceiling . no door gave entrance to the room . it might be called a magnificent prison .",60
"there , on turning round , d’artagnan perceived that the two soldiers had disappeared .",4
"the elder woman grew pale beneath the coarse powder that daubed her cheeks , and her dry lips twitched with a spasm of pain . sybil rushed to her , flung her arms round her neck , and kissed her . "" forgive me , mother . i know it pains you to talk about our father . but it only pains you because you loved him so much . do n't look so sad . i am as happy to - day as you were twenty years ago . ah ! let me be happy for ever ! """,33
"the young man turned quickly round , for this attack could not have come from the bastion , which was hidden by the angle of the trench .",5
""" it is a wonderful place , the moor , "" said he , looking round over the undulating downs , long green rollers , with crests of jagged granite foaming up into fantastic surges . "" you never tire of the moor . you can not think the wonderful secrets which it contains . it is so vast , and so barren , and so mysterious . """,15
""" i have only been here two years . the residents would call me a newcomer . we came shortly after sir charles settled . but my tastes led me to explore every part of the country round , and i should think that there are few men who know it better than i do . """,37
""" jane , have you a glittering ornament round your neck ? """,8
"he snuffed round the prostrate group , and then he ran up to me ; it was all he could do,--there was no other help at hand to summon .",2
""" i dragged myself toward the bed , to seek the only defense i had left -- my saving knife ; but i could not reach the bolster . i sank on my knees , my hands clasped round one of the bedposts ; then i felt that i was lost . """,38
the lad muttered something to himself and drummed on the window - pane with his coarse fingers . he had just turned round to say something when the door opened and sibyl ran in .,22
""" well , you see the hills beyond ? they are really islands cut off on all sides by the impassable mire , which has crawled round them in the course of years . that is where the rare plants and the butterflies are , if you have the wit to reach them . """,26
"the _ valkyria _ kept at some distance from the coast , taking a westerly course amidst great shoals of whales and sharks . soon we came in sight of an enormous perforated rock , through which the sea dashed furiously . the westman islets seemed to rise out of the ocean like a group of rocks in a liquid plain . from that time the schooner took a wide berth and swept at a great distance round cape rejkianess , which forms the western point of iceland .",77
"i looked round , with a chill of fear in my heart , at the huge swelling plain , mottled with the green patches of rushes . nothing stirred over the vast expanse save a pair of ravens , which croaked loudly from a tor behind us .",2
"a small fly or moth had fluttered across our path , and in an instant stapleton was rushing with extraordinary energy and speed in pursuit of it . to my dismay the creature flew straight for the great mire , and my acquaintance never paused for an instant , bounding from tuft to tuft behind it , his green net waving in the air . his gray clothes and jerky , zigzag , irregular progress made him not unlike some huge moth himself . i was standing watching his pursuit with a mixture of admiration for his extraordinary activity and fear lest he should lose his footing in the treacherous mire , when i heard the sound of steps , and turning round found a woman near me upon the path . she had come from the direction in which the plume of smoke indicated the position of merripit house , but the dip of the moor had hid her until she was quite close .",122
"their costume consisted of a coarse jacket of black woollen cloth called in scandinavian lands a ' vadmel , ' a hat with a very broad brim , trousers with a narrow edge of red , and a bit of leather rolled round the foot for shoes .",42
""" he is sure to be at the laboratory , "" returned my companion . "" he either avoids the place for weeks , or else he works there from morning to night . if you like , we shall drive round together after luncheon . """,41
she looked at him in horror . he repeated his words . they cut the air like a dagger . the people round began to gape . a lady standing close to her tittered .,22
"when they reached the achilles statue , she turned round . there was pity in her eyes that became laughter on her lips . she shook her head at him . "" you are foolish , jim , utterly foolish ; a bad - tempered boy , that is all . how can you say such horrible things ? you do n't know what you are talking about . you are simply jealous and unkind . ah ! i wish you would fall in love . love makes people good , and what you said was wicked . """,9
"mr . fogg and his two companions took their places on a bench opposite the desks of the magistrate and his clerk . immediately after , judge obadiah , a fat , round man , followed by the clerk , entered . he proceeded to take down a wig which was hanging on a nail , and put it hurriedly on his head .",32
"in sybil 's own room they parted . there was jealousy in the lad 's heart , and a fierce murderous hatred of the stranger who , as it seemed to him , had come between them . yet , when her arms were flung round his neck , and her fingers strayed through his hair , he softened and kissed her with real affection . there were tears in his eyes as he went downstairs .",45
"his mother was waiting for him below . she grumbled at his unpunctuality , as he entered . he made no answer , but sat down to his meagre meal . the flies buzzed round the table and crawled over the stained cloth . through the rumble of omnibuses , and the clatter of street - cabs , he could hear the droning voice devouring each minute that was left to him .",34
""" no , no . i remember the thrill in your voice . i remember the look in your eyes . please , please , be frank with me , miss stapleton , for ever since i have been here i have been conscious of shadows all round me . life has become like that great grimpen mire , with little green patches everywhere into which one may sink and with no guide to point the track . tell me then what it was that you meant , and i will promise to convey your warning to sir henry . """,47
""" there is really not much to tell , "" cried dorian as they took their seats at the small round table . "" what happened was simply this . after i left you yesterday evening , harry , i dressed , had some dinner at that little italian restaurant in rupert street you introduced me to , and went down at eight o'clock to the theatre . sibyl was playing rosalind . of course , the scenery was dreadful and the orlando absurd . but sibyl ! you should have seen her ! when she came on in her boy 's clothes , she was perfectly wonderful . she wore a moss - coloured velvet jerkin with cinnamon sleeves , slim , brown , cross - gartered hose , a dainty little green cap with a hawk 's feather caught in a jewel , and a hooded cloak lined with dull red . she had never seemed to me more exquisite . she had all the delicate grace of that tanagra figurine that you have in your studio , basil . her hair clustered round her face like dark leaves round a pale rose . as for her acting -- well , you shall see her to - night . she is simply a born artist .",20
""" there is really not much to tell , "" cried dorian as they took their seats at the small round table . "" what happened was simply this . after i left you yesterday evening , harry , i dressed , had some dinner at that little italian restaurant in rupert street you introduced me to , and went down at eight o'clock to the theatre . sibyl was playing rosalind . of course , the scenery was dreadful and the orlando absurd . but sibyl ! you should have seen her ! when she came on in her boy 's clothes , she was perfectly wonderful . she wore a moss - coloured velvet jerkin with cinnamon sleeves , slim , brown , cross - gartered hose , a dainty little green cap with a hawk 's feather caught in a jewel , and a hooded cloak lined with dull red . she had never seemed to me more exquisite . she had all the delicate grace of that tanagra figurine that you have in your studio , basil . her hair clustered round her face like dark leaves round a pale rose . as for her acting -- well , you shall see her to - night . she is simply a born artist .",185
""" there is really not much to tell , "" cried dorian as they took their seats at the small round table . "" what happened was simply this . after i left you yesterday evening , harry , i dressed , had some dinner at that little italian restaurant in rupert street you introduced me to , and went down at eight o'clock to the theatre . sibyl was playing rosalind . of course , the scenery was dreadful and the orlando absurd . but sibyl ! you should have seen her ! when she came on in her boy 's clothes , she was perfectly wonderful . she wore a moss - coloured velvet jerkin with cinnamon sleeves , slim , brown , cross - gartered hose , a dainty little green cap with a hawk 's feather caught in a jewel , and a hooded cloak lined with dull red . she had never seemed to me more exquisite . she had all the delicate grace of that tanagra figurine that you have in your studio , basil . her hair clustered round her face like dark leaves round a pale rose . as for her acting -- well , you shall see her to - night . she is simply a born artist .",191
"during the first days of the journey aouda became better acquainted with her protector , and constantly gave evidence of her deep gratitude for what he had done . the phlegmatic gentleman listened to her , apparently at least , with coldness , neither his voice nor his manner betraying the slightest emotion ; but he seemed to be always on the watch that nothing should be wanting to aouda 's comfort . he visited her regularly each day at certain hours , not so much to talk himself , as to sit and hear her talk . he treated her with the strictest politeness , but with the precision of an automaton , the movements of which had been arranged for this purpose . aouda did not quite know what to make of him , though passepartout had given her some hints of his master 's eccentricity , and made her smile by telling her of the wager which was sending him round the world . after all , she owed phileas fogg her life , and she always regarded him through the exalting medium of her gratitude .",163
""" what , monsieur fix , are you on board ? "" returned the really astonished passepartout , recognising his crony of the mongolia . "" why , i left you at bombay , and here you are , on the way to hong kong ! are you going round the world too ? """,49
"during our absence the nets had been spread , and i observed with fascination the fish just hauled on board . the antarctic seas serve as a refuge for an extremely large number of migratory fish that flee from storms in the subpolar zones , in truth only to slide down the gullets of porpoises and seals . i noted some one - decimeter southern bullhead , a species of whitish cartilaginous fish overrun with bluish gray stripes and armed with stings , then some antarctic rabbitfish three feet long , the body very slender , the skin a smooth silver white , the head rounded , the topside furnished with three fins , the snout ending in a trunk that curved back toward the mouth . i sampled its flesh but found it tasteless , despite conseil 's views , which were largely approving .",105
""" nothing , sir . "" his agitation was so great that he could hardly speak , and the shadows sprang up and down from the shaking of his candle . "" it was the window , sir . i go round at night to see that they are fastened . """,41
"the one which had been seized in the hall of granite house was a great fellow , six feet high , with an admirably poportioned frame , a broad chest , head of a moderate size , the facial angle reaching sixty - five degrees , round skull , projecting nose , skin covered with soft glossy hair , in short , a fine specimen of the anthropoids .",46
"three hours later , still treading on the colourless grass of the pasture land , we had to work round the kolla fiord , a longer way but an easier one than across that inlet . we soon entered into a ' pingstaoer ' or parish called ejulberg , from whose steeple twelve o'clock would have struck , if icelandic churches were rich enough to possess clocks . but they are like the parishioners who have no watches and do without .",19
""" there 's been a woman here , "" he cried . "" it 's a woman 's wedding - ring . "" he held it out , as he spoke , upon the palm of his hand . we all gathered round him and gazed at it . there could be no doubt that that circlet of plain gold had once adorned the finger of a bride .",42
""" what did you say ? "" asked m. de treville , glancing round to see if they were surely alone , and then fixing his questioning look upon d’artagnan .",13
"a long line of boys carrying crates of striped tulips , and of yellow and red roses , defiled in front of him , threading their way through the huge , jade - green piles of vegetables . under the portico , with its grey , sun - bleached pillars , loitered a troop of draggled bareheaded girls , waiting for the auction to be over . others crowded round the swinging doors of the coffee - house in the piazza . the heavy cart - horses slipped and stamped upon the rough stones , shaking their bells and trappings . some of the drivers were lying asleep on a pile of sacks . iris - necked and pink - footed , the pigeons ran about picking up seeds .",69
"as soon as he was dressed , he went into the library and sat down to a light french breakfast that had been laid out for him on a small round table close to the open window . it was an exquisite day . the warm air seemed laden with spices . a bee flew in and buzzed round the blue - dragon bowl that , filled with sulphur - yellow roses , stood before him . he felt perfectly happy .",30
"as soon as the meal was over the children disappeared , and their elders gathered round the peat fire , which also burnt such miscellaneous fuel as briars , cow - dung , and fishbones . after this little pinch of warmth the different groups retired to their respective rooms . our hostess hospitably offered us her assistance in undressing , according to icelandic usage ; but on our gracefully declining , she insisted no longer , and i was able at last to curl myself up in my mossy bed .",15
""" well , if a man can stride four and a - half feet without the smallest effort , he ca n't be quite in the sere and yellow . that was the breadth of a puddle on the garden walk which he had evidently walked across . patent - leather boots had gone round , and square - toes had hopped over . there is no mystery about it at all . i am simply applying to ordinary life a few of those precepts of observation and deduction which i advocated in that article . is there anything else that puzzles you ? """,54
""" _ kyrkoherde , _ "" said hans , turning round to my uncle .",10
""" is miss eyre there ? "" now demanded the master , half rising from his seat to look round to the door , near which i still stood .",19
"a coat was thrown over his shoulders , and the settlers all came round him to press his hand .",13
"the latter took top 's head between his hands , and unfastening the collar which the animal wore round his neck , he broke it in two , saying,-- "" there are two knives , pencroft ! """,18
""" i should think i did notice them , seeing that i had to prop him up — me and murcher between us . he was a long chap , with a red face , the lower part muffled round — — """,39
"at some places the flanks of the mountain formed an angle with the horizon of at least 36 degrees ; it was impossible to climb them , and these stony cliffs had to be tacked round , not without great difficulty . then we helped each other with our sticks .",35
""" i do n't know what you mean , basil , "" he exclaimed , turning round . "" i do n't know what you want . what do you want ? """,16
""" i , monseigneur ? "" said athos . "" i did not even draw my sword , but i took him who offended me round the body , and threw him out of the window . it appears that in falling , "" continued athos , with some hesitation , "" he broke his thigh . """,25
"the old woman faced round and looked keenly at him from her little red - rimmed eyes . "" the gentleman asked me for my address , "" she said . "" sally lives in lodgings at 3 , mayfield place , peckham . """,4
"at mid - day we arrived . i raised my head and saw straight above me the upper aperture of the cone , framing a bit of sky of very small circumference , but almost perfectly round . just upon the edge appeared the snowy peak of saris , standing out sharp and clear against endless space .",36
"a lantern was lighted at the foot of the mainmast , round which was hung a gun - rack , furnished with weapons of all sorts .",11
i had a small silk handkerchief tied round my throat ; i had my gloves .,7
"not a second was to be lost . milady passed her two arms round felton ’s neck , and let herself slip out of the window .",13
"speaking very slowly , he told him to tell the house - keeper that he wanted to see her , and then to go to the frame - maker and ask him to send two of his men round at once . it seemed to him that as the man left the room his eyes wandered in the direction of the screen . or was that merely his own fancy ?",38
"he felt that the man must be got rid of at once . he must not be allowed to know where the picture was being taken to . there was something sly about him , and he had thoughtful , treacherous eyes . sitting down at the writing - table he scribbled a note to lord henry , asking him to send him round something to read and reminding him that they were to meet at eight - fifteen that evening .",63
""" what can i do for you , mr . gray ? "" he said , rubbing his fat freckled hands . "" i thought i would do myself the honour of coming round in person . i have just got a beauty of a frame , sir . picked it up at a sale . old florentine . came from fonthill , i believe . admirably suited for a religious subject , mr . gray . """,33
""" i am so sorry you have given yourself the trouble of coming round , mr . hubbard . i shall certainly drop in and look at the frame-- though i do n't go in much at present for religious art -- but to - day i only want a picture carried to the top of the house for me . it is rather heavy , so i thought i would ask you to lend me a couple of your men . """,13
"and spreading out her dress , she chasseed across the room till , having reached mr . rochester , she wheeled lightly round before him on tip - toe , then dropped on one knee at his feet , exclaiming--",22
"cyrus harding , pencroft , neb , and jup , posted themselves in different parts of the wood , while the two cavaliers and top galloped in a radius of half a mile round the corral .",33
"he had not entered the place for more than four years -- not , indeed , since he had used it first as a play- room when he was a child , and then as a study when he grew somewhat older . it was a large , well- proportioned room , which had been specially built by the last lord kelso for the use of the little grandson whom , for his strange likeness to his mother , and also for other reasons , he had always hated and desired to keep at a distance . it appeared to dorian to have but little changed . there was the huge italian cassone , with its fantastically painted panels and its tarnished gilt mouldings , in which he had so often hidden himself as a boy . there the satinwood book - case filled with his dog - eared schoolbooks . on the wall behind it was hanging the same ragged flemish tapestry where a faded king and queen were playing chess in a garden , while a company of hawkers rode by , carrying hooded birds on their gauntleted wrists . how well he remembered it all ! every moment of his lonely childhood came back to him as he looked round . he recalled the stainless purity of his boyish life , and it seemed horrible to him that it was here the fatal portrait was to be hidden away . how little he had thought , in those dead days , of all that was in store for him !",212
"no ; that was impossible . hour by hour , and week by week , the thing upon the canvas was growing old . it might escape the hideousness of sin , but the hideousness of age was in store for it . the cheeks would become hollow or flaccid . yellow crow 's feet would creep round the fading eyes and make them horrible . the hair would lose its brightness , the mouth would gape or droop , would be foolish or gross , as the mouths of old men are . there would be the wrinkled throat , the cold , blue - veined hands , the twisted body , that he remembered in the grandfather who had been so stern to him in his boyhood . the picture had to be concealed . there was no help for it .",57
""" bring it in , mr . hubbard , please , "" he said , wearily , turning round . "" i am sorry i kept you so long . i was thinking of something else . """,18
"dorian started . "" it would not interest you , mr . hubbard , "" he said , keeping his eye on the man . he felt ready to leap upon him and fling him to the ground if he dared to lift the gorgeous hanging that concealed the secret of his life . "" i sha n't trouble you any more now . i am much obliged for your kindness in coming round . """,73
"he sighed , and having poured himself out some tea , opened lord henry 's note . it was simply to say that he sent him round the evening paper , and a book that might interest him , and that he would be at the club at eight - fifteen . he opened the st . james 's languidly , and looked through it . a red pencil - mark on the fifth page caught his eye . it drew attention to the following paragraph :",26
"then she cried , "" ahem ! "" under cover of the mea culpa , striking her breast so vigorously that everybody , even the lady with the red cushion , turned round toward her . porthos paid no attention . nevertheless , he understood it all , but was deaf .",32
"when she was only about three steps from him , he turned his head round , fixing his eyes steadfastly upon the lady with the red cushion , who had risen and was approaching , followed by her black boy and her woman .",14
"they certainly were not . they were of a pearly grey colour , small , round , and almost transparent against the light . "" from their lightness and transparency , i should imagine that they are soluble in water , "" i remarked .",15
"there he was , sure enough , a small urchin with a little bundle upon his shoulder , toiling slowly up the hill . when he reached the crest i saw the ragged uncouth figure outlined for an instant against the cold blue sky . he looked round him with a furtive and stealthy air , as one who dreads pursuit . then he vanished over the hill .",47
"the head of my bed was near the door , and i thought at first the goblin - laugher stood at my bedside -- or rather , crouched by my pillow : but i rose , looked round , and could see nothing ; while , as i still gazed , the unnatural sound was reiterated : and i knew it came from behind the panels .",37
"tongues of flame darted round the bed : the curtains were on fire . in the midst of blaze and vapour , mr . rochester lay stretched motionless , in deep sleep .",4
"for a minute i stood there with the paper in my hands thinking out the meaning of this curt message . it was i , then , and not sir henry , who was being dogged by this secret man . he had not followed me himself , but he had set an agent -- the boy , perhaps -- upon my track , and this was his report . possibly i had taken no step since i had been upon the moor which had not been observed and reported . always there was this feeling of an unseen force , a fine net drawn round us with infinite skill and delicacy , holding us so lightly that it was only at some supreme moment that one realized that one was indeed entangled in its meshes .",105
"if there was one report there might be others , so i looked round the hut in search of them . there was no trace , however , of anything of the kind , nor could i discover any sign which might indicate the character or intentions of the man who lived in this singular place , save that he must be of spartan habits and cared little for the comforts of life . when i thought of the heavy rains and looked at the gaping roof i understood how strong and immutable must be the purpose which had kept him in that inhospitable abode . was he our malignant enemy , or was he by chance our guardian angel ? i swore that i would not leave the hut until i knew .",13
"however , instead of returning on board as might have been expected , the boat coasted along the islet , so as to round its southern point .",23
"they advanced to within five cables - lengths of that part of the shore terminated by flotsam point , and after having rounded it in a semicircular line , still protected by the brig 's guns , they proceeded towards the mouth of the mercy .",22
"i did run ; i brought the candle which still remained in the gallery . he took it from my hand , held it up , and surveyed the bed , all blackened and scorched , the sheets drenched , the carpet round swimming in water .",42
"he turned round . "" what i have to say is this , "" he cried . "" you must give me some answer to these horrible charges that are made against you . if you tell me that they are absolutely untrue from beginning to end , i shall believe you . deny them , dorian , deny them ! ca n't you see what i am going through ? my god ! do n't tell me that you are bad , and corrupt , and shameful . """,2
"hallward glanced round him with a puzzled expression . the room looked as if it had not been lived in for years . a faded flemish tapestry , a curtained picture , an old italian cassone , and an almost empty book - case -- that was all that it seemed to contain , besides a chair and a table . as dorian gray was lighting a half - burned candle that was standing on the mantelshelf , he saw that the whole place was covered with dust and that the carpet was in holes . a mouse ran scuffling behind the wainscoting . there was a damp odour of mildew .",2
"and herbert , swelling out his cheeks , blew so much and so well into the tube - taking care to twirl it round at the same time -- that his breath dilated the glassy mass .",23
"at the noise he made in pushing the bolt , milady turned round .",12
"he turned round , and leaning upon his elbow , began to sip his chocolate . the mellow november sun came streaming into the room . the sky was bright , and there was a genial warmth in the air . it was almost like a morning in may .",2
""" take this round to 152 , hertford street , francis , and if mr . campbell is out of town , get his address . """,3
""" good - bye , "" he answered , raising his broad sombrero , and bending over her little hand . she wheeled her mustang round , gave it a cut with her riding - whip , and darted away down the broad road in a rolling cloud of dust .",25
"blindly we ran through the gloom , blundering against boulders , forcing our way through gorse bushes , panting up hills and rushing down slopes , heading always in the direction whence those dreadful sounds had come . at every rise holmes looked eagerly round him , but the shadows were thick upon the moor , and nothing moved upon its dreary face .",44
"soon the "" speedy "" reached the point of the islet ; she rounded it with ease ; the mainsail was braced up , and the brig hugging the wind , stood across the mouth of the mercy .",13
""" where are your wives ? "" asked young , looking round him . "" call them in , that i may greet them . """,11
"felton cast his eyes round for means of escape , and seeing the door free , he rushed into the next chamber , in which , as we have said , the deputies from la rochelle were waiting , crossed it as quickly as possible , and rushed toward the staircase ; but upon the first step he met lord de winter , who , seeing him pale , confused , livid , and stained with blood both on his hands and face , seized him by the throat , crying , "" i knew it ! i guessed it !",4
"the next day , at dawn , cyrus harding and ayrton , mounting the cart drawn by two onagers , took the road to the corral and set off at a round trot .",31
"after two or three minutes of terrible silence , dorian turned round and came and stood behind him , putting his hand upon his shoulder .",11
"gideon spilett was at first surprised at the odor which exhaled from certain plants with straight stalks , round and branchy , bearing grape - like clusters of flowers and very small berries .",18
