text,ind,sense,label
"he was walking home about eleven o'clock from lord henry 's , where he had been dining , and was wrapped in heavy furs , as the night was cold and foggy . at the corner of grosvenor square and south audley street , a man passed him in the mist , walking very fast and with the collar of his grey ulster turned up . he had a bag in his hand . dorian recognized him . it was basil hallward . a strange sense of fear , for which he could not account , came over him . he made no sign of recognition and went on quickly in the direction of his own house .",29,"('cold', 'froid', 'frío')",1
"reader , do you know , as i do , what terror those cold people can put into the ice of their questions ?",13,"('cold', 'froid', 'freír')",2
"the cold was intense . the castaways suffered cruelly , but they scarcely perceived it .",1,"('cold', 'froid', 'freír')",2
"the cold was comparable to that experienced in the states of new england , situated at almost the same distance from the equator .",1,"('cold', 'froid', 'freír')",2
"for a moment or two i sat breathless , hardly able to believe my ears . then my senses and my voice came back to me , while a crushing weight of responsibility seemed in an instant to be lifted from my soul . that cold , incisive , ironical voice could belong to but one man in all the world .",45,"('cold', 'froid', 'frío')",1
"he is good and great , but severe ; and , for me , cold as an iceberg .",14,"('cold', 'froid', 'freír')",2
"their object in lighting a fire was only to enable them to withstand the cold temperature of the night , as it was not employed in cooking the bird , which neb kept for the next day .",14,"('cold', 'froid', 'frío')",1
"this explains then the excess of temperature in the two seasons , for , if we find the winters very cold in lincoln island , we must not forget that the summers here , on the contrary , are very hot . """,20,"('cold', 'froid', 'frío')",1
""" i am delighted , "" he answered , smiling . then he added , somewhat harshly , "" you are the one man in the world who is entitled to know everything about me . you have had more to do with my life than you think "" ; and , taking up the lamp , he opened the door and went in . a cold current of air passed them , and the light shot up for a moment in a flame of murky orange . he shuddered . "" shut the door behind you , "" he whispered , as he placed the lamp on the table .",66,"('cold', 'froid', 'freír')",2
"now it happens that it is during the winter of the southern countries that it is at its most distant point from the sun , and consequently , in a situation for those regions to feel the greatest cold .",38,"('cold', 'froids', 'frío')",0
the voice that spoke was cold and cruel .,5,"('cold', 'froid', 'frío')",1
"know me to be what i am -- a cold hard man . """,9,"('cold', 'froid', 'freír')",2
"the blowing operation had given a cylinder of glass terminated by two hemispheric caps , which were easily detached by means of a sharp iron dipped in cold water ; then , by the same proceeding , this cylinder was cut lengthways , and after having been rendered malleable by a second heating , it was extended on a plate and spread out with a wooden roller .",27,"('cold', 'froid', 'frío')",1
"i drew aside my curtains before i went to bed and looked out from my window . it opened upon the grassy space which lay in front of the hall door . beyond , two copses of trees moaned and swung in a rising wind . a half moon broke through the rifts of racing clouds . in its cold light i saw beyond the trees a broken fringe of rocks , and the long , low curve of the melancholy moor . i closed the curtain , feeling that my last impression was in keeping with the rest .",59,"('cold', 'froid', 'frío')",1
"with feverish haste we had turned the body over , and that dripping beard was pointing up to the cold , clear moon . there could be no doubt about the beetling forehead , the sunken animal eyes . it was indeed the same face which had glared upon me in the light of the candle from over the rock -- the face of selden , the criminal .",19,"('cold', 'froid', 'frío')",1
"the reporter , therefore , thought it best to simply bathe the two wounds with cold water .",15,"('cold', 'froid', 'frío')",1
"before the long hour and a half of prayers and bible - reading was over , i felt ready to perish with cold .",22,"('cold', 'froid', 'freír')",2
"they had cold water , that is to say , the most powerful sedative that can be employed against inflammation of wounds , the most efficacious therapeutic agent in grave cases , and the one which is now adopted by all physicians .",2,"('cold', 'froid', 'frío')",1
"cold water has , moreover , the advantage of leaving the wound in absolute rest , and preserving it from all premature dressing , a considerable advantage , since it has been found by experience that contact with the air is dangerous during the first days .",0,"('cold', 'froid', 'frío')",1
"compresses of linen were applied to poor herbert 's two wounds , and were kept constantly wet with cold water .",18,"('cold', 'froid', 'frío')",1
"they must provide for their most pressing wants , settle their dwelling , and lay in a store of food ; thus the cold might come upon them before the question of clothes had been settled .",23,"('cold', 'froid', 'freír')",2
"however , herbert scarcely suffered at all , and the cold water with which they were constantly bathed , prevented any inflammation of the wounds .",10,"('cold', 'froid', 'frío')",1
""" doubtless , "" replied the engineer , "" but some winters in spain are very cold !",16,"('cold', 'froid', 'frío')",1
"_ june _ 18.—rained all day , and i stayed within . i thought at this time the rain felt cold , and i was something chilly ; which i knew was not usual in that latitude .",20,"('cold', 'froid', 'frío')",1
"neb and pencroft , cleverly directed , made hatchets , which , heated red - hot , and plunged suddenly into cold water , acquired an excellent temper .",21,"('cold', 'froid', 'frío')",1
"it is generally admitted to be vapor , which , condensing suddenly by contact with the cold air , falls again as rain .",16,"('cold', 'froid', 'freír')",2
"however , during the day of march 16 , these tracts of ice completely barred our path . it was n't the ice bank as yet , just huge ice fields cemented together by the cold . this obstacle could n't stop captain nemo , and he launched his ship against the ice fields with hideous violence . the nautilus went into these brittle masses like a wedge , splitting them with dreadful cracklings . it was an old - fashioned battering ram propelled with infinite power . hurled aloft , ice rubble fell back around us like hail . through brute force alone , the submersible carved out a channel for itself . carried away by its momentum , the ship sometimes mounted on top of these tracts of ice and crushed them with its weight , or at other times , when cooped up beneath the ice fields , it split them with simple pitching movements , creating wide punctures .",35,"('cold', 'froid', 'freír')",2
""" no ; i only beg leave to observe to monsieur that the night will be very cold , that chills bring on rheumatism , and that a lackey who has the rheumatism makes but a poor servant , particularly to a master as active as monsieur . """,17,"('cold', 'froid', 'frío')",1
"daylight began to forsake the red - room ; it was past four o'clock , and the beclouded afternoon was tending to drear twilight . i heard the rain still beating continuously on the staircase window , and the wind howling in the grove behind the hall ; i grew by degrees cold as a stone , and then my courage sank .",52,"('cold', 'froid', 'freír')",2
"threading this chaos , i at last reached the larder ; there i took possession of a cold chicken , a roll of bread , some tarts , a plate or two and a knife and fork : with this booty i made a hasty retreat .",17,"('cold', 'froid', 'freír')",2
"perhaps the cold began to affect him , and he took a perfectly physical sensation for a moral impression .",2,"('cold', 'froid', 'freír')",2
"a cold rain began to fall , and the blurred street - lamps looked ghastly in the dripping mist . the public- houses were just closing , and dim men and women were clustering in broken groups round their doors . from some of the bars came the sound of horrible laughter . in others , drunkards brawled and screamed .",1,"('cold', 'froid', 'frío')",1
"the severe cold began to be felt about the 20th of june , and , to his great regret , pencroft was obliged to suspend his boat - building , which he hoped to finish in time for next spring .",2,"('cold', 'froids', 'frío')",0
""" its quite simple , my boy , "" said he , "" for , in plunging my hand into the water , i felt no sensation either of heat or cold .",31,"('cold', 'froid', 'freír')",2
"the next day , march 20 , it stopped snowing . the cold was a little more brisk . the thermometer marked -2 degrees centigrade . the mist had cleared , and on that day i hoped our noon sights could be accomplished .",12,"('cold', 'froid', 'freír')",2
