text,ind
"a few moments afterwards the footlights flared up and the curtain rose on the third act . dorian gray went back to his seat . he looked pale , and proud , and indifferent . the play dragged on , and seemed interminable . half of the audience went out , tramping in heavy boots and laughing . the whole thing was a fiasco . the last act was played to almost empty benches . the curtain went down on a titter and some groans .",36
"a few moments afterwards the footlights flared up and the curtain rose on the third act . dorian gray went back to his seat . he looked pale , and proud , and indifferent . the play dragged on , and seemed interminable . half of the audience went out , tramping in heavy boots and laughing . the whole thing was a fiasco . the last act was played to almost empty benches . the curtain went down on a titter and some groans .",69
""" enough ! "" he called out in a few minutes . "" you play _ a little _ , i see ; like any other english school - girl ; perhaps rather better than some , but not well . "" i closed the piano and returned .",14
"you came -- oh , my beautiful love!-- and you freed my soul from prison . you taught me what reality really is . to - night , for the first time in my life , i saw through the hollowness , the sham , the silliness of the empty pageant in which i had always played . to- night , for the first time , i became conscious that the romeo was hideous , and old , and painted , that the moonlight in the orchard was false , that the scenery was vulgar , and that the words i had to speak were unreal , were not my words , were not what i wanted to say . you had brought me something higher , something of which all art is but a reflection . you had made me understand what love really is . my love ! my love ! prince charming ! prince of life !",56
"ralph would not concede that the work of the detectives was likely to be in vain , for he thought that the prize offered would greatly stimulate their zeal and activity . but stuart was far from sharing this confidence ; and , as they placed themselves at the whist - table , they continued to argue the matter . stuart and flanagan played together , while phileas fogg had fallentin for his partner . as the game proceeded the conversation ceased , excepting between the rubbers , when it revived again .",63
""" i am in lady agatha 's black books at present , "" answered dorian with a funny look of penitence . "" i promised to go to a club in whitechapel with her last tuesday , and i really forgot all about it . we were to have played a duet together -- three duets , i believe . i do n't know what she will say to me . i am far too frightened to call . """,49
""" all included , "" returned phileas fogg , continuing to play despite the discussion .",11
"i wondered what they were going to do the first evening a change of entertainment was proposed : they spoke of "" playing charades , "" but in my ignorance i did not understand the term .",22
"from every enjoyment i was , of course , excluded : my share of the gaiety consisted in witnessing the daily apparelling of eliza and georgiana , and seeing them descend to the drawing - room , dressed out in thin muslin frocks and scarlet sashes , with hair elaborately ringletted ; and afterwards , in listening to the sound of the piano or the harp played below , to the passing to and fro of the butler and footman , to the jingling of glass and china as refreshments were handed , to the broken hum of conversation as the drawing - room door opened and closed .",66
milady in the course of the conversation twice or thrice bit her lips ; she had to deal with a gascon who played close .,22
""" then , jane , you must play the accompaniment . """,7
"i did try , but was presently swept off the stool and denominated "" a little bungler . "" being pushed unceremoniously to one side -- which was precisely what i wished -- he usurped my place , and proceeded to accompany himself : for he could play as well as sing .",47
"besides , his intention was formed to make the brave musketeer all suitable apologies , but without meanness or weakness , fearing that might result from this duel which generally results from an affair of this kind , when a young and vigorous man fights with an adversary who is wounded and weakened -- if conquered , he doubles the triumph of his antagonist ; if a conqueror , he is accused of foul play and want of courage .",74
"however brilliant had been the part played by porthos in the duel , it had not made him forget the dinner of the procurator ’s wife .",6
"my first impulse was to tell sir henry all my plans . my second and wisest one is to play my own game and speak as little as possible to anyone . he is silent and distrait . his nerves have been strangely shaken by that sound upon the moor . i will say nothing to add to his anxieties , but i will take my own steps to attain my own end .",19
the part which heat plays in these transformations is known .,4
"the city carpenters had erected scaffolds upon which the invited ladies were to be placed ; the city grocer had ornamented the chambers with two hundred flambeaux of white wax , a piece of luxury unheard of at that period ; and twenty violins were ordered , and the price for them fixed at double the usual rate , upon condition , said the report , that they should be played all night .",70
"the fish - footman began by producing from under his arm a great letter , nearly as large as himself , and this he handed over to the other , saying , in a solemn tone , ' for the duchess . an invitation from the queen to play croquet . ' the frog - footman repeated , in the same solemn tone , only changing the order of the words a little , ' from the queen . an invitation for the duchess to play croquet . '",48
"the fish - footman began by producing from under his arm a great letter , nearly as large as himself , and this he handed over to the other , saying , in a solemn tone , ' for the duchess . an invitation from the queen to play croquet . ' the frog - footman repeated , in the same solemn tone , only changing the order of the words a little , ' from the queen . an invitation for the duchess to play croquet . '",85
"then came that dreadful night -- was it really only last night?-- when she played so badly , and my heart almost broke . she explained it all to me . it was terribly pathetic . but i was not moved a bit . i thought her shallow . suddenly something happened that made me afraid . i ca n't tell you what it was , but it was terrible . i said i would go back to her . i felt i had done wrong . and now she is dead . my god ! my god ! harry , what shall i do ? you do n't know the danger i am in , and there is nothing to keep me straight . she would have done that for me . she had no right to kill herself . it was selfish of her . """,14
""" i am quite ready now , "" was his tranquil response . "" diamonds are trumps : be so good as to play , gentlemen . """,23
"sir george lynn , colonel dent , and mr . eshton discussed politics , or county affairs , or justice business . lord ingram flirted with amy eshton ; louisa played and sang to and with one of the messrs . lynn ; and mary ingram listened languidly to the gallant speeches of the other .",30
"sometimes all , as with one consent , suspended their by - play to observe and listen to the principal actors : for , after all , mr . rochester and -- because closely connected with him -- miss ingram were the life and soul of the party . if he was absent from the room an hour , a perceptible dulness seemed to steal over the spirits of his guests ; and his re - entrance was sure to give a fresh impulse to the vivacity of conversation .",12
"the afternoon was wet : a walk the party had proposed to take to see a gipsy camp , lately pitched on a common beyond hay , was consequently deferred . some of the gentlemen were gone to the stables : the younger ones , together with the younger ladies , were playing billiards in the billiard - room .",52
"as to the rest , the life of the four young friends was joyous enough . athos played , and that as a rule unfortunately .",17
"blind as he was , smiles played over his face , joy dawned on his forehead : his lineaments softened and warmed .",6
"night fell . i went to bed . i slept pretty poorly . man - eaters played a major role in my dreams . and i found it more or less appropriate that the french word for shark , requin , has its linguistic roots in the word requiem .",16
"yet hans did not think it prudent to spend the night upon the sides of the cone . we continued our zigzag climb . the fifteen hundred remaining feet took us five hours to clear ; the circuitous route , the diagonal and the counter marches , must have measured at least three leagues . i could stand it no longer . i was yielding to the effects of hunger and cold . the rarefied air scarcely gave play to the action of my lungs .",78
""" there is no object in our following them , "" said holmes . "" the shadow has departed and will not return . we must see what further cards we have in our hands and play them with decision . could you swear to that man 's face within the cab ? """,36
"it might have been , as i guessed , about ten at night . the first of my senses which came into play after this last bout was that of hearing . all at once i could hear ; and it was a real exercise of the sense of hearing . i could hear the silence in the gallery after the din which for hours had stunned me . at last these words of my uncle 's came to me like a vague murmuring :",22
"i have only one other incident to record upon this tempestuous and melancholy day . this was my conversation with barrymore just now , which gives me one more strong card which i can play in due time .",34
"mortimer had stayed to dinner , and he and the baronet played ecart ‚ afterwards . the butler brought me my coffee into the library , and i took the chance to ask him a few questions .",11
""" it 's all these goings - on , sir , "" he cried at last , waving his hand towards the rain - lashed window which faced the moor . "" there 's foul play somewhere , and there 's black villainy brewing , to that i 'll swear ! very glad i should be , sir , to see sir henry on his way back to london again ! """,35
""" but , "" said he , "" you may jump and play just now ; we shall have one or two words to say to you on our way back ! """,12
"' call it what you like , ' said the cat . ' do you play croquet with the queen to - day ? '",15
"this excess of bilious humor could not be attributed to play ; for unlike porthos , who accompanied the variations of chance with songs or oaths , athos when he won remained as unmoved as when he lost .",10
"dorian gray drew a long breath . the colour came back to his cheeks , and a smile played about his lips . the peril was over . he was safe for the time . yet he could not help feeling infinite pity for the painter who had just made this strange confession to him , and wondered if he himself would ever be so dominated by the personality of a friend . lord henry had the charm of being very dangerous . but that was all . he was too clever and too cynical to be really fond of . would there ever be some one who would fill him with a strange idolatry ? was that one of the things that life had in store ?",18
""" what can i tell you about him ? "" she asked , and her fingers played nervously over the stops of her typewriter .",16
""" seems to me they are playing me for a sucker in this hotel , "" he cried . "" they 'll find they 've started in to monkey with the wrong man unless they are careful . by thunder , if that chap ca n't find my missing boot there will be trouble . i can take a joke with the best , mr . holmes , but they 've got a bit over the mark this time . """,6
"candide was greatly taken with an actress , who performed the part of queen elizabeth in a dull kind of tragedy that is played sometimes . "" that actress , "" said he to martin , "" pleases me greatly ; she has some sort of resemblance to miss cunegund . i should be very glad to pay my respects to her . """,23
""" very well ! "" cried pencroft , "" the volcano wants to play his pranks !",13
"after crossing through a moderately dense thicket , we again found some plains obstructed by bushes . there i saw some magnificent birds soaring aloft , the arrangement of their long feathers causing them to head into the wind . their undulating flight , the grace of their aerial curves , and the play of their colors allured and delighted the eye . i had no trouble identifying them .",53
"he had not entered the place for more than four years -- not , indeed , since he had used it first as a play- room when he was a child , and then as a study when he grew somewhat older . it was a large , well- proportioned room , which had been specially built by the last lord kelso for the use of the little grandson whom , for his strange likeness to his mother , and also for other reasons , he had always hated and desired to keep at a distance . it appeared to dorian to have but little changed . there was the huge italian cassone , with its fantastically painted panels and its tarnished gilt mouldings , in which he had so often hidden himself as a boy . there the satinwood book - case filled with his dog - eared schoolbooks . on the wall behind it was hanging the same ragged flemish tapestry where a faded king and queen were playing chess in a garden , while a company of hawkers rode by , carrying hooded birds on their gauntleted wrists . how well he remembered it all ! every moment of his lonely childhood came back to him as he looked round . he recalled the stainless purity of his boyish life , and it seemed horrible to him that it was here the fatal portrait was to be hidden away . how little he had thought , in those dead days , of all that was in store for him !",170
"i played a waltz or two , and she was charmed .",1
""" the miss reeds could not play as well ! "" said she exultingly . "" i always said you would surpass them in learning : and can you draw ? """,6
"yes ; it was an interesting background . it posed the lad , made him more perfect , as it were . behind every exquisite thing that existed , there was something tragic . worlds had to be in travail , that the meanest flower might blow . . . . and how charming he had been at dinner the night before , as with startled eyes and lips parted in frightened pleasure he had sat opposite to him at the club , the red candleshades staining to a richer rose the wakening wonder of his face . talking to him was like playing upon an exquisite violin . he answered to every touch and thrill of the bow . . . .",103
""" dear me ! it is a stake for which a man might well play a desperate game . and one more question , dr . mortimer . supposing that anything happened to our young friend here -- you will forgive the unpleasant hypothesis!--who would inherit the estate ? """,14
i gaped at the bizarre individual who had just spoken these words . was he playing on my credulity ? time would tell .,15
"during this time porthos played close . it was almost imperceptible motions of his eyes , fingers placed upon the lips , little assassinating smiles , which really did assassinate the disdained beauty .",4
"but i stayed out a few minutes longer with adele and pilot -- ran a race with her , and played a game of battledore and shuttlecock .",20
""" i forget , "" said dorian . "" i suppose i did . but i never really liked it . i am sorry i sat for it . the memory of the thing is hateful to me . why do you talk of it ? it used to remind me of those curious lines in some play -- hamlet , i think -- how do they run?--",57
"yet these whispered scandals only increased in the eyes of many his strange and dangerous charm . his great wealth was a certain element of security . society -- civilized society , at least-- is never very ready to believe anything to the detriment of those who are both rich and fascinating . it feels instinctively that manners are of more importance than morals , and , in its opinion , the highest respectability is of much less value than the possession of a good chef . and , after all , it is a very poor consolation to be told that the man who has given one a bad dinner , or poor wine , is irreproachable in his private life . even the cardinal virtues can not atone for half - cold entrées , as lord henry remarked once , in a discussion on the subject , and there is possibly a good deal to be said for his view . for the canons of good society are , or should be , the same as the canons of art . form is absolutely essential to it . it should have the dignity of a ceremony , as well as its unreality , and should combine the insincere character of a romantic play with the wit and beauty that make such plays delightful to us . is insincerity such a terrible thing ? i think not . it is merely a method by which we can multiply our personalities .",214
"yet these whispered scandals only increased in the eyes of many his strange and dangerous charm . his great wealth was a certain element of security . society -- civilized society , at least-- is never very ready to believe anything to the detriment of those who are both rich and fascinating . it feels instinctively that manners are of more importance than morals , and , in its opinion , the highest respectability is of much less value than the possession of a good chef . and , after all , it is a very poor consolation to be told that the man who has given one a bad dinner , or poor wine , is irreproachable in his private life . even the cardinal virtues can not atone for half - cold entrées , as lord henry remarked once , in a discussion on the subject , and there is possibly a good deal to be said for his view . for the canons of good society are , or should be , the same as the canons of art . form is absolutely essential to it . it should have the dignity of a ceremony , as well as its unreality , and should combine the insincere character of a romantic play with the wit and beauty that make such plays delightful to us . is insincerity such a terrible thing ? i think not . it is merely a method by which we can multiply our personalities .",223
"during those nineteen days just mentioned , no unique incidents distinguished our voyage . i saw little of the captain . he was at work . in the library i often found books he had left open , especially books on natural history . he had thumbed through my work on the great ocean depths , and the margins were covered with his notes , which sometimes contradicted my theories and formulations . but the captain remained content with this method of refining my work , and he rarely discussed it with me . sometimes i heard melancholy sounds reverberating from the organ , which he played very expressively , but only at night in the midst of the most secretive darkness , while the nautilus slumbered in the wilderness of the ocean .",106
""" why have you stopped playing , dorian ? go back and give me the nocturne over again . look at that great , honey - coloured moon that hangs in the dusky air . she is waiting for you to charm her , and if you play she will come closer to the earth . you wo n't ? let us go to the club , then . it has been a charming evening , and we must end it charmingly . there is some one at white 's who wants immensely to know you -- young lord poole , bournemouth 's eldest son . he has already copied your neckties , and has begged me to introduce him to you . he is quite delightful and rather reminds me of you . """,5
""" why have you stopped playing , dorian ? go back and give me the nocturne over again . look at that great , honey - coloured moon that hangs in the dusky air . she is waiting for you to charm her , and if you play she will come closer to the earth . you wo n't ? let us go to the club , then . it has been a charming evening , and we must end it charmingly . there is some one at white 's who wants immensely to know you -- young lord poole , bournemouth 's eldest son . he has already copied your neckties , and has begged me to introduce him to you . he is quite delightful and rather reminds me of you . """,47
"but , if he thought of these possibilities , he did not betray the fact by any outward sign . always the same impassible member of the reform club , whom no incident could surprise , as unvarying as the ship 's chronometers , and seldom having the curiosity even to go upon the deck , he passed through the memorable scenes of the red sea with cold indifference ; did not care to recognise the historic towns and villages which , along its borders , raised their picturesque outlines against the sky ; and betrayed no fear of the dangers of the arabic gulf , which the old historians always spoke of with horror , and upon which the ancient navigators never ventured without propitiating the gods by ample sacrifices . how did this eccentric personage pass his time on the mongolia ? he made his four hearty meals every day , regardless of the most persistent rolling and pitching on the part of the steamer ; and he played whist indefatigably , for he had found partners as enthusiastic in the game as himself .",170
""" do stay . you have never played so well as to - night . there was something in your touch that was wonderful . it had more expression than i had ever heard from it before . """,7
"porthos was in bed , and was playing a game at lansquenet with mousqueton , to keep his hand in ; while a spit loaded with partridges was turning before the fire , and on each side of a large chimneypiece , over two chafing dishes , were boiling two stewpans , from which exhaled a double odor of rabbit and fish stews , rejoicing to the smell .",7
"in the daytime nobody was seen there but mendicants devouring their crusts , and children at play .",16
"in fact , fortune changed ; and as the king began to lose what he had won , he was not sorry to find an excuse for playing charlemagne -- if we may use a gaming phrase of whose origin we confess our ignorance .",27
"rise , miss eyre : leave me ; the play is played out ' . """,11
""" seeing you constantly surrounded by musketeers of a very superb appearance , and knowing that these musketeers belong to monsieur de treville , and were consequently enemies of the cardinal , i thought that you and your friends , while rendering justice to your poor queen , would be pleased to play his eminence an ill turn . """,52
"my lackey and i will have three shots at you , and you will get as many from the cellar . you will then have our swords , with which , i can assure you , my friend and i can play tolerably well .",41
""" but , "" said he , as he retired as quickly as possible from the reproaches of kitty , "" i must not play the fool . this woman is certainly a great liar .",24
"if we accept the hypotheses of the microbiologist ehrenberg-- who believes that these underwater depths are lit up by phosphorescent organisms -- nature has certainly saved one of her most prodigious sights for residents of the sea , and i could judge for myself from the thousandfold play of the light . on both sides i had windows opening over these unexplored depths . the darkness in the lounge enhanced the brightness outside , and we stared as if this clear glass were the window of an immense aquarium .",47
"what consequence can the reverses of fortune be to you ? have you not , happy rogue that you are -- have you not your duchess , who can not fail to come to your aid ? "" "" well , you see , my dear d’artagnan , with what ill luck i play , "" replied porthos , with the most careless air in the world .",53
""" monseigneur , "" replied athos , for amid the general fright he alone had preserved the noble calmness and coolness that never forsook him , "" monseigneur , the musketeers , when they are not on duty , or when their duty is over , drink and play at dice , and they are certainly superior officers to their lackeys . """,48
"during the course of the next day , april 12 , the nautilus drew near the coast of dutch guiana , by the mouth of the maroni river . there several groups of sea cows were living in family units . these were manatees , which belong to the order sirenia , like the dugong and steller 's sea cow . harmless and unaggressive , these fine animals were six to seven meters long and must have weighed at least 4,000 kilograms each . i told ned land and conseil that farseeing nature had given these mammals a major role to play . in essence , manatees , like seals , are designed to graze the underwater prairies , destroying the clusters of weeds that obstruct the mouths of tropical rivers .",101
""" it does not signify , gentlemen , "" continued the cardinal , without appearing to be in the least swerved from his first intention by the diversion which athos had started , "" it does not signify , gentlemen . i do not like to have simple soldiers , because they have the advantage of serving in a privileged corps , thus to play the great lords ; discipline is the same for them as for everybody else . """,64
"as athos had foreseen , it was not long before the cardinal came down . he opened the door of the room in which the musketeers were , and found porthos playing an earnest game of dice with aramis .",31
"the young man was leaning against the mantelshelf , watching him with that strange expression that one sees on the faces of those who are absorbed in a play when some great artist is acting . there was neither real sorrow in it nor real joy . there was simply the passion of the spectator , with perhaps a flicker of triumph in his eyes . he had taken the flower out of his coat , and was smelling it , or pretending to do so .",28
"thrown into the sea , the suckerfish immediately began to play their roles , going and fastening themselves onto the breastplates of the turtles . their tenacity was so great , they would rip apart rather than let go . they were hauled in , still sticking to the turtles that came aboard with them .",10
"the cardinal related yesterday while playing with the king , with an air of condolence very displeasing to me , that the day before yesterday those damned musketeers , those daredevils -- he dwelt upon those words with an ironical tone still more displeasing to me -- those braggarts , added he , glancing at me with his tiger - cat ’s eye , had made a riot in the rue ferou in a cabaret , and that a party of his guards ( i thought he was going to laugh in my face ) had been forced to arrest the rioters !",5
"the journey was a swift and pleasant one , and i spent it in making the more intimate acquaintance of my two companions and in playing with dr . mortimer 's spaniel . in a very few hours the brown earth had become ruddy , the brick had changed to granite , and red cows grazed in well - hedged fields where the lush grasses and more luxuriant vegetation spoke of a richer , if a damper , climate . young baskerville stared eagerly out of the window , and cried aloud with delight as he recognized the familiar features of the devon scenery .",25
""" i see a prodigious number of plays , "" said candide , "" in italian , spanish , and french . """,7
"i do n't know what i expected , but i went out and wandered eastward , soon losing my way in a labyrinth of grimy streets and black grassless squares . about half - past eight i passed by an absurd little theatre , with great flaring gas - jets and gaudy play - bills . a hideous jew , in the most amazing waistcoat i ever beheld in my life , was standing at the entrance , smoking a vile cigar . he had greasy ringlets , and an enormous diamond blazed in the centre of a soiled shirt . 'have a box , my lord ? ' he said , when he saw me , and he took off his hat with an air of gorgeous servility .",52
"as the hour to wait upon the king was not till twelve , he had made a party with porthos and aramis to play a game at tennis in a tennis court situated near the stables of the luxembourg .",23
"the two musketeers were already there , and were playing together .",9
"athos , who was very expert in all bodily exercises , passed with d’artagnan to the opposite side and challenged them ; but at the first effort he made , although he played with his left hand , he found that his wound was yet too recent to allow of such exertion .",32
"d’artagnan remained , therefore , alone ; and as he declared he was too ignorant of the game to play it regularly they only continued giving balls to one another without counting .",19
"now , as upon this audience , in his gascon imagination , depended his future life , he saluted aramis and porthos politely , declaring that he would not resume the game until he should be prepared to play with them on more equal terms , and went and took his place near the cord and in the gallery .",38
""" just like , i should fancy , and very depressing . i began to wonder what on earth i should do when i caught sight of the play - bill . what do you think the play was , harry ? """,28
""" just like , i should fancy , and very depressing . i began to wonder what on earth i should do when i caught sight of the play - bill . what do you think the play was , harry ? """,37
"the idea struck me that if she discovered i knew or suspected her guilt , she would be playing of some of her malignant pranks on me ; i thought it advisable to be on my guard .",18
""" the third night . she had been playing rosalind . i could not help going round . i had thrown her some flowers , and she had looked at me -- at least i fancied that she had . the old jew was persistent . he seemed determined to take me behind , so i consented . it was curious my not wanting to know her , was n't it ? """,8
""" you do n't understand her , harry . she regarded me merely as a person in a play . she knows nothing of life . she lives with her mother , a faded tired woman who played lady capulet in a sort of magenta dressing - wrapper on the first night , and looks as if she had seen better days . """,18
""" you do n't understand her , harry . she regarded me merely as a person in a play . she knows nothing of life . she lives with her mother , a faded tired woman who played lady capulet in a sort of magenta dressing - wrapper on the first night , and looks as if she had seen better days . """,37
"in fact , it was music that had first brought him and dorian gray together -- music and that indefinable attraction that dorian seemed to be able to exercise whenever he wished-- and , indeed , exercised often without being conscious of it . they had met at lady berkshire 's the night that rubinstein played there , and after that used to be always seen together at the opera and wherever good music was going on . for eighteen months their intimacy lasted . campbell was always either at selby royal or in grosvenor square .",55
"all the time they were playing the queen never left off quarrelling with the other players , and shouting ' off with his head ! ' or ' off with her head ! ' those whom she sentenced were taken into custody by the soldiers , who of course had to leave off being arches to do this , so that by the end of half an hour or so there were no arches left , and all the players , except the king , the queen , and alice , were in custody and under sentence of execution .",5
an hour passed before the seals came to play on the sand .,8
"john ferrier made no answer , but he played nervously with his riding - whip .",8
""" ah ! the giant is playing at cup and ball ; he is a conjurer . """,6
""" let me see . to - day is tuesday . let us fix to - morrow . she plays juliet to - morrow . """,19
it was _ my _ time to assume ascendency . _ my _ powers were in play and in force .,16
""" you play a farce , which i merely laugh at . """,2
"yes , the lad was premature . he was gathering his harvest while it was yet spring . the pulse and passion of youth were in him , but he was becoming self - conscious . it was delightful to watch him . with his beautiful face , and his beautiful soul , he was a thing to wonder at . it was no matter how it all ended , or was destined to end . he was like one of those gracious figures in a pageant or a play , whose joys seem to be remote from one , but whose sorrows stir one 's sense of beauty , and whose wounds are like red roses .",89
""" a very rich and powerful one : she sang delightfully ; it was a treat to listen to her;--and she played afterwards .",21
""" and , "" added passepartout , "" that would play the game of the gentlemen of the reform club . in four days we shall be in new york . well , if my master does not leave this car during those four days , we may hope that chance will not bring him face to face with this confounded american . we must , if possible , prevent his stirring out of it . """,10
""" the circumstances connected with the death of sir charles can not be said to have been entirely cleared up by the inquest , but at least enough has been done to dispose of those rumours to which local superstition has given rise . there is no reason whatever to suspect foul play , or to imagine that death could be from any but natural causes . sir charles was a widower , and a man who may be said to have been in some ways of an eccentric habit of mind . in spite of his considerable wealth he was simple in his personal tastes , and his indoor servants at baskerville hall consisted of a married couple named barrymore , the husband acting as butler and the wife as housekeeper . their evidence , corroborated by that of several friends , tends to show that sir charles 's health has for some time been impaired , and points especially to some affection of the heart , manifesting itself in changes of colour , breathlessness , and acute attacks of nervous depression . dr . james mortimer , the friend and medical attendant of the deceased , has given evidence to the same effect .",52
""" you were in the habit of playing whist , "" resumed fix , "" on the steamers . """,7
""" i myself have some pretensions to playing a good game . well , here are three of us , and a dummy-- """,7
"half an hour had already gone by without our situation changing , when our eyes were suddenly spirited from utter darkness into blinding light . our prison lit up all at once ; in other words , it filled with luminescent matter so intense that at first i could n't stand the brightness of it . from its glare and whiteness , i recognized the electric glow that had played around this underwater boat like some magnificent phosphorescent phenomenon . after involuntarily closing my eyes , i reopened them and saw that this luminous force came from a frosted half globe curving out of the cabin 's ceiling .",69
"it seems you must always be playing some game or other . """,6
""" do you wish to play the braggart with an unarmed man ? """,5
""" it is a joke , "" said pencroft ; "" it is a trick some one has played us .",18
""" i should play a diamond . """,3
""" well , it pleases me to have it diamonds , "" replied colonel proctor , in an insolent tone . he made a movement as if to seize the card which had just been played , adding , "" you do n't understand anything about whist . """,35
"meanwhile i was carefully examining these unleashed breakers . they measured up to fifteen meters in height over a length of 150 to 175 meters , and the speed of their propagation ( half that of the wind ) was fifteen meters per second . their volume and power increased with the depth of the waters . i then understood the role played by these waves , which trap air in their flanks and release it in the depths of the sea where its oxygen brings life . their utmost pressure -- it has been calculated-- can build to 3,000 kilograms on every square foot of surface they strike . it was such waves in the hebrides that repositioned a stone block weighing 84,000 pounds . it was their relatives in the tidal wave on december 23 , 1854 , that toppled part of the japanese city of tokyo , then went that same day at 700 kilometers per hour to break on the beaches of america .",62
""" it depends on the player , "" i answered . "" a well - played violin is a treat for the gods — a badly - played one — — """,15
""" it depends on the player , "" i answered . "" a well - played violin is a treat for the gods — a badly - played one — — """,27
"one plays with anybody ; but one fights only with equals . """,1
"our lights produced a thousand delightful effects while playing over these brightly colored boughs . i fancied i saw these cylindrical , membrane - filled tubes trembling beneath the water 's undulations . i was tempted to gather their fresh petals , which were adorned with delicate tentacles , some newly in bloom , others barely opened , while nimble fish with fluttering fins brushed past them like flocks of birds . but if my hands came near the moving flowers of these sensitive , lively creatures , an alarm would instantly sound throughout the colony . the white petals retracted into their red sheaths , the flowers vanished before my eyes , and the bush changed into a chunk of stony nipples .",8
""" he will play me some dog ’s trick or other , and that immediately , "" said treville . "" one has never the last word with such a man .",3
""" see ! "" he went on . "" it 's waking up under the sun 's caresses ! it 's going to relive its daily existence ! what a fascinating field of study lies in watching the play of its organism . it owns a pulse and arteries , it has spasms , and i side with the scholarly commander maury , who discovered that it has a circulation as real as the circulation of blood in animals . """,38
""" salts , "" he said , "" fill the sea in considerable quantities , professor , and if you removed all its dissolved saline content , you 'd create a mass measuring 4,500,000 cubic leagues , which if it were spread all over the globe , would form a layer more than ten meters high . and do n't think that the presence of these salts is due merely to some whim of nature . no . they make ocean water less open to evaporation and prevent winds from carrying off excessive amounts of steam , which , when condensing , would submerge the temperate zones . salts play a leading role , the role of stabilizer for the general ecology of the globe ! """,109
"where harding 's engineering qualifications now came into play was in the construction of the machine for pressing the wool ; for he knew how to turn ingeniously to profit the mechanical force , hitherto unused , which the waterfall on the beach possessed to move a fulling - mill .",8
"porthos , abated , no doubt , of his too - great confidence by his adventure of chantilly , played with skill and prudence .",19
10 . plays the violin well .,2
""" there is really not much to tell , "" cried dorian as they took their seats at the small round table . "" what happened was simply this . after i left you yesterday evening , harry , i dressed , had some dinner at that little italian restaurant in rupert street you introduced me to , and went down at eight o'clock to the theatre . sibyl was playing rosalind . of course , the scenery was dreadful and the orlando absurd . but sibyl ! you should have seen her ! when she came on in her boy 's clothes , she was perfectly wonderful . she wore a moss - coloured velvet jerkin with cinnamon sleeves , slim , brown , cross - gartered hose , a dainty little green cap with a hawk 's feather caught in a jewel , and a hooded cloak lined with dull red . she had never seemed to me more exquisite . she had all the delicate grace of that tanagra figurine that you have in your studio , basil . her hair clustered round her face like dark leaves round a pale rose . as for her acting -- well , you shall see her to - night . she is simply a born artist .",70
