text,ind,sense,label
"upon my entrance , usher rose from a sofa on which he had been lying at full length , and greeted me with a vivacious warmth which had much in it , i at first thought , of an overdone cordiality — of the constrained effort of the ennuyé man of the world .",5,"('rise', 'lever', 'levantar')",0
"dorian said nothing , but rose from the table , and passing into the next room , sat down to the piano and let his fingers stray across the white and black ivory of the keys . after the coffee had been brought in , he stopped , and looking over at lord henry , said , "" harry , did it ever occur to you that basil was murdered ? """,5,"('rise', 'lever', 'levantar')",0
""" mr . fogg , "" said aouda , rising and seizing his hand , "" do you wish at once a kinswoman and friend ? will you have me for your wife ? """,9,"('rise', 'lever', 'levantándose')",2
"dorian rose up from the piano and passed his hand through his hair . "" yes , life has been exquisite , "" he murmured , "" but i am not going to have the same life , harry . and you must not say these extravagant things to me . you do n't know everything about me . i think that if you did , even you would turn from me . you laugh . do n't laugh . """,1,"('rise', 'lever', 'levantar')",0
"towards five o'clock in the morning of the 25th of march , the sky began to lighten ; the horizon still remained dark , but with daybreak a thick mist rose from the sea , so that the eye could scarcely penetrate beyond twenty feet or so from where they stood .",30,"('rise', 'lever', 'levantar')",0
"it happened one time , that going a - fishing in a calm morning , a fog rose so thick that , though we were not half a league from the shore , we lost sight of it ; and rowing we knew not whither or which way , we laboured all day , and all the next night ; and when the morning came we found we had pulled off to sea instead of pulling in for the shore ; and that we were at least two leagues from the shore . however , we got well in again , though with a great deal of labour and some danger ; for the wind began to blow pretty fresh in the morning ; but we were all very hungry .",17,"('rise', 'élever', 'levantar')",3
"the vessel was securely moored , so that there should be no danger of her being carried away by the receding tide ; then pencroft and his companions , well armed , ascended the shore , so as to gain an elevation of about two hundred and fifty or three hundred feet which rose at a distance of half a mile .",53,"('rise', 'élever', 'levantar')",3
"and rising also , he went off at a quick pace .",1,"('rise', 'lever', 'levantándose')",2
"as we approach nearer the dimensions of the liquid column become magnificent . the islet resembles , with a most deceiving likeness , an enormous cetacean , whose head dominates the waves at a height of twenty yards . the geyser , a word meaning ' fury , ' rises majestically from its extremity . deep and heavy explosions are heard from time to time , when the enormous jet , possessed with more furious violence , shakes its plumy crest , and springs with a bound till it reaches the lowest stratum of the clouds . it stands alone . no steam vents , no hot springs surround it , and all the volcanic power of the region is concentrated here . sparks of electric fire mingle with the dazzling sheaf of lighted fluid , every drop of which refracts the prismatic colours .",49,"('rise', 'élever', 'elevar')",1
mr . rivers rose now and put his cloak on .,3,"('rise', 'lever', 'levantar')",0
the patient rose .,2,"('rise', 'lever', 'levantar')",0
"d’artagnan , seeing athos rise , did likewise , took his arm , and went out .",4,"('rise', 'lever', 'levantar')",0
"this noise acted upon her joy like the storm which awakens the sleeper in the midst of a happy dream ; she grew pale and ran to the window , while mme . bonacieux , rising all in a tremble , supported herself upon her chair to avoid falling .",35,"('rise', 'lever', 'levantándose')",2
"athos started , passed his hand over his brow to remove the drops of perspiration that burst forth , and rose in his turn with a nervous movement he could not repress .",20,"('rise', 'lever', 'levantar')",0
"d’artagnan knew what she wanted . she looked at the clock , rose , reseated herself , smiled at d’artagnan with an air which said , "" you are very amiable , no doubt , but you would be charming if you would only depart . """,12,"('rise', 'lever', 'levantar')",0
"d’artagnan rose and took his hat ; milady gave him her hand to kiss . the young man felt her press his hand , and comprehended that this was a sentiment , not of coquetry , but of gratitude because of his departure .",1,"('rise', 'lever', 'levantar')",0
"he was not long in making his toilet . he examined himself to see if advantage had been taken of his sleep , and having found his diamond ring on his finger , his purse in his pocket , and his pistols in his belt , he rose , paid for his bottle , and went out to try if he could have any better luck in his search after his lackey than he had had the night before . the first thing he perceived through the damp gray mist was honest planchet , who , with the two horses in hand , awaited him at the door of a little blind cabaret , before which d’artagnan had passed without even a suspicion of its existence .",47,"('rise', 'lever', 'levantar')",0
"athos rose , and offering him his hand , "" be welcome , my lord , "" said he , "" you are one of us . """,1,"('rise', 'lever', 'levantar')",0
"athos rose , walked toward his friend with a slow and solemn step , embraced him tenderly , and as he burst into violent sobs , he said to him with his noble and persuasive voice , "" friend , be a man !",1,"('rise', 'lever', 'levantar')",0
"the dinner - bell rang , and suddenly away he bolted , without another syllable : i saw him no more during the day , and was off before he had risen in the morning .",31,"('rise', 'lever', 'levantar')",0
"both ladies , as i advanced , rose to welcome me , and both addressed me by the name of "" miss eyre . """,7,"('rise', 'lever', 'levantar')",0
"this sleep , provincial as it was , brought him to nine o’clock in the morning ; at which hour he rose , in order to repair to the residence of m. de treville , the third personage in the kingdom , in the paternal estimation .",21,"('rise', 'lever', 'levantar')",0
"bessie was the only person yet risen ; she had lit a fire in the nursery , where she now proceeded to make my breakfast .",6,"('rise', 'lever', 'levantar')",0
"once more he looked at his devastated fields , and at the smoke which still rose from the ruins , then he returned to granite house .",15,"('rise', 'élever', 'levantar')",3
"i rose , and tried to look around me . perhaps the raft itself , stopped in its course by a projection , was staying the volcanic torrent . if this were the case we should have to release it as soon as possible .",1,"('rise', 'lever', 'levantar')",0
"soon a sort of cylindrical box , in shape like a pepper - pot , with a pointed roof , rose on the spot chosen .",20,"('rise', 'élever', 'levantar')",3
the young man rose and took a step toward her .,3,"('rise', 'lever', 'levantar')",0
""" well ? "" said the cardinal , eagerly , rising with a promptitude which proved the degree of importance he attached to the commission with which he had charged the count .",10,"('rise', 'lever', 'levantándose')",2
grimaud rose and obeyed .,1,"('rise', 'lever', 'levantar')",0
"there , too , the colonists again found groups of magnificent kauries , their cylindrical trunks , crowded with a cone of verdure , rising to a height of two hundred feet .",24,"('rise', 'élever', 'elevar')",1
"five minutes after leaving the cart , gideon spilett and pencroft arrived at the edge of the wood before the clearing beyond which rose the palisade .",23,"('rise', 'élever', 'levantar')",3
"m de treville , after having written the letter , sealed it , and rising , approached the young man in order to give it to him . but at the very moment when d’artagnan stretched out his hand to receive it , m. de treville was highly astonished to see his protege make a sudden spring , become crimson with passion , and rush from the cabinet crying , "" s’blood , he shall not escape me this time ! """,14,"('rise', 'lever', 'levantándose')",2
"with this sublime conclusion , mr . brocklehurst adjusted the top button of his surtout , muttered something to his family , who rose , bowed to miss temple , and then all the great people sailed in state from the room .",23,"('rise', 'lever', 'levantar')",0
