text,ind,sense,label
"our frigate drew nearer to the cetacean . i examined it with a completely open mind . those reports from the shannon and the helvetia had slightly exaggerated its dimensions , and i put its length at only 250 feet . its girth was more difficult to judge , but all in all , the animal seemed to be wonderfully proportioned in all three dimensions .",18,"('report', 'rapport', 'informe')",6
"almost immediately a louder report was heard , a cloud of smoke issued from the brig 's side , and a ball , striking the summit of the rock which sheltered ayrton and pencroft , made it fly in splinters , but the two marksmen remained unhurt .",4,"('report', 'détonation', 'detonación')",2
"if there was one report there might be others , so i looked round the hut in search of them . there was no trace , however , of anything of the kind , nor could i discover any sign which might indicate the character or intentions of the man who lived in this singular place , save that he must be of spartan habits and cared little for the comforts of life . when i thought of the heavy rains and looked at the gaping roof i understood how strong and immutable must be the purpose which had kept him in that inhospitable abode . was he our malignant enemy , or was he by chance our guardian angel ? i swore that i would not leave the hut until i knew .",4,"('report', 'rapport', 'informar')",3
"for a minute i stood there with the paper in my hands thinking out the meaning of this curt message . it was i , then , and not sir henry , who was being dogged by this secret man . he had not followed me himself , but he had set an agent -- the boy , perhaps -- upon my track , and this was his report . possibly i had taken no step since i had been upon the moor which had not been observed and reported . always there was this feeling of an unseen force , a fine net drawn round us with infinite skill and delicacy , holding us so lightly that it was only at some supreme moment that one realized that one was indeed entangled in its meshes .",68,"('report', 'rapport', 'informar')",3
the canadian reported at once .,2,"('report', 'venir', 'acudir')",7
"almost at the same moment , fresh reports resounded from the mercy station , to which the second boat was rapidly approaching .",7,"('report', 'détonation', 'smith')",8
"now , will you make me a report of all that has happened ? """,7,"('report', 'rapport', 'informar')",3
""" then my reports have all been wasted!""--my voice trembled as i recalled the pains and the pride with which i had composed them .",3,"('report', 'rapport', 'informe')",6
"a bend of the cliff prevented them from being seen by those in the brig , but two or three reports , and the crash of bullets on the rock , told them that the "" speedy "" was at no great distance .",20,"('report', 'détonation', 'detonación')",2
""" yes ; i see no reason for further concealment . but one last word , watson . say nothing of the hound to sir henry . let him think that selden 's death was as stapleton would have us believe . he will have a better nerve for the ordeal which he will have to undergo to - morrow , when he is engaged , if i remember your report aright , to dine with these people . """,70,"('report', 'rapport', 'informar')",3
"the report was not loud , and besides there are so few planks and timbers torn out .",1,"('report', 'détonation', 'detonación')",2
"they had both been there for about ten minutes , when a report was heard , followed by repeated barks .",12,"('report', 'détonation', 'detonación')",2
chapter 8 first report of dr . watson,3,"('report', 'rapport', 'informar')",3
"if you have not had any report within the last few days it is because up to to - day there was nothing of importance to relate . then a very surprising circumstance occurred , which i shall tell you in due course . but , first of all , i must keep you in touch with some of the other factors in the situation .",6,"('report', 'rapport', 'informar')",3
chapter 9 ( second report of dr . watson ) the light upon the moor,4,"('report', 'rapport', 'ínforme')",9
"over the ensuing days and weeks , captain nemo was very frugal with his visits . i saw him only at rare intervals . his chief officer regularly fixed the positions i found reported on the chart , and in such a way that i could exactly plot the nautilus 's course .",33,"('report', 'reporter', 'consignar')",10
"nothing could be more simple . indeed , it was all so simple that fix and passepartout felt their hearts beating as if they would crack . they were listening for the whistle agreed upon , when suddenly savage cries resounded in the air , accompanied by reports which certainly did not issue from the car where the duellists were . the reports continued in front and the whole length of the train . cries of terror proceeded from the interior of the cars .",47,"('report', 'détonation', 'tiro')",11
""" p.s.--according to the desire of your eminence , i report to the convent of the carmelites at bethune , where i will await your orders . """,10,"('report', 'rendre', 'dirigir')",12
