text,ind
"neb and pencroft also watched by turns , and did not spare fuel .",4
"as yet i had not thought ; i had only listened , watched , dreaded ; now i regained the faculty of reflection .",12
"no one slept that night , all watching carefully to keep up the fire .",7
""" it is eight o'clock now , "" i said , glancing at my watch .",14
"mrs . reed and i were left alone : some minutes passed in silence ; she was sewing , i was watching her .",21
the two musketeers met at the gate . athos and d’artagnan watched their approach from the window .,11
"the ship 's officers shared the views of their leader . they could be heard chatting , discussing , arguing , calculating the different chances of an encounter , and observing the vast expanse of the ocean . voluntary watches from the crosstrees of the topgallant sail were self - imposed by more than one who would have cursed such toil under any other circumstances . as often as the sun swept over its daily arc , the masts were populated with sailors whose feet itched and could n't hold still on the planking of the deck below ! and the abraham lincoln 's stempost had n't even cut the suspected waters of the pacific .",39
"two hours after leaving the nautilus , we had cleared the timberline , and 100 feet above our heads stood the mountain peak , forming a dark silhouette against the brilliant glare that came from its far slope . petrified shrubs rambled here and there in sprawling zigzags . fish rose in a body at our feet like birds startled in tall grass . the rocky mass was gouged with impenetrable crevices , deep caves , unfathomable holes at whose far ends i could hear fearsome things moving around . my blood would curdle as i watched some enormous antenna bar my path , or saw some frightful pincer snap shut in the shadow of some cavity ! a thousand specks of light glittered in the midst of the gloom . they were the eyes of gigantic crustaceans crouching in their lairs , giant lobsters rearing up like spear carriers and moving their claws with a scrap - iron clanking , titanic crabs aiming their bodies like cannons on their carriages , and hideous devilfish intertwining their tentacles like bushes of writhing snakes .",96
"dorian watched them as they plunged into the alder - clump , brushing the lithe swinging branches aside . in a few moments they emerged , dragging a body after them into the sunlight . he turned away in horror . it seemed to him that misfortune followed wherever he went . he heard sir geoffrey ask if the man was really dead , and the affirmative answer of the keeper . the wood seemed to him to have become suddenly alive with faces . there was the trampling of myriad feet and the low buzz of voices . a great copper- breasted pheasant came beating through the boughs overhead .",1
i have watched you ever since we first met : i have made you my study for ten months .,2
"however , the colonists kept a strict watch .",7
"how he was on the watch for his soul , if one may use the expression !",5
""" you 'll watch me work them , professor aronnax . i ask only a little patience of you , since you 'll have ample time to be patient . just remember one thing : i owe everything to the ocean ; it generates electricity , and electricity gives the nautilus heat , light , motion , and , in a word , life itself . """,3
"i was certainly feeling very weary , so i obeyed his injunction . i left holmes seated in front of the smouldering fire , and long into the watches of the night i heard the low , melancholy wailings of his violin , and knew that he was still pondering over the strange problem which he had set himself to unravel .",28
""" to begin with , tell me , "" said she , "" how have you watched me so closely as to be aware beforehand not only of my arrival , but even of the day , the hour , and the port at which i should arrive ? """,16
"i watched her for nearly half - an - hour : during all that time she never turned a page , and her face grew momently darker , more dissatisfied , and more sourly expressive of disappointment .",1
"but watch him . """,1
"but we could n't stop . we had to follow the captain , who headed down trails seemingly known only to himself . the seafloor rose noticeably , and when i lifted my arms , sometimes they would pass above the surface of the sea . then the level of the oysterbank would lower unpredictably . often we went around tall , pointed rocks rising like pyramids . in their dark crevices huge crustaceans , aiming their long legs like heavy artillery , watched us with unblinking eyes , while underfoot there crept millipedes , bloodworms , aricia worms , and annelid worms , whose antennas and tubular tentacles were incredibly long .",83
"on the 26th nothing yet . rain mingled with snow was falling all day long . hans built a hut of pieces of lava . i felt a malicious pleasure in watching the thousand rills and cascades that came tumbling down the sides of the cone , and the deafening continuous din awaked by every stone against which they bounded .",31
"a phase of my life was closing to - night , a new one opening to - morrow : impossible to slumber in the interval ; i must watch feverishly while the change was being accomplished .",28
"athos divided them into three groups , assumed the command of one , gave the second to aramis , and the third to porthos ; and then each group went and took their watch near an entrance .",33
"the hatter was the first to break the silence . ' what day of the month is it ? ' he said , turning to alice : he had taken his watch out of his pocket , and was looking at it uneasily , shaking it every now and then , and holding it to his ear .",31
"the march hare took the watch and looked at it gloomily : then he dipped it into his cup of tea , and looked at it again : but he could think of nothing better to say than his first remark , ' it was the best butter , you know . '",5
"alice had been looking over his shoulder with some curiosity . ' what a funny watch ! ' she remarked . ' it tells the day of the month , and does n't tell what o'clock it is ! '",15
""" let us go in and watch , "" answered the engineer .",6
"more closely watched than ever , the queen felt certain , without knowing how to tell which , that one of her women had betrayed her .",2
' why should it ? ' muttered the hatter . ' does your watch tell you what year it is ? ',13
"however that may have been , mr . fogg carefully put his watch upon the table , and observed its advancing hands . not a word escaped his lips , but his look was singularly set and stern . the situation , in any event , was a terrible one , and might be thus stated : if phileas fogg was honest he was ruined ; if he was a knave , he was caught .",12
the custom house clock struck one . mr . fogg observed that his watch was two hours too fast .,13
"well , monsieur laporte placed her near her majesty in order that our poor queen might at least have someone in whom she could place confidence , abandoned as she is by the king , watched as she is by the cardinal , betrayed as she is by everybody . "" "" ah , ah !",35
"ned land still kept up the most tenacious skepticism ; beyond his spells on watch , he pretended that he never even looked at the surface of the waves , at least while no whales were in sight . and yet the marvelous power of his vision could have performed yeoman service . but this stubborn canadian spent eight hours out of every twelve reading or sleeping in his cabin . a hundred times i chided him for his unconcern .",14
"but there was no other place in the house so secure from prying eyes as this . he had the key , and no one else could enter it . beneath its purple pall , the face painted on the canvas could grow bestial , sodden , and unclean . what did it matter ? no one could see it . he himself would not see it . why should he watch the hideous corruption of his soul ? he kept his youth-- that was enough . and , besides , might not his nature grow finer , after all ? there was no reason that the future should be so full of shame . some love might come across his life , and purify him , and shield him from those sins that seemed to be already stirring in spirit and in flesh-- those curious unpictured sins whose very mystery lent them their subtlety and their charm . perhaps , some day , the cruel look would have passed away from the scarlet sensitive mouth , and he might show to the world basil hallward 's masterpiece .",71
""" i liked bonbons too in those days , miss eyre , and i was _ croquant_--(overlook the barbarism)--_croquant _ chocolate comfits , and smoking alternately , watching meantime the equipages that rolled along the fashionable streets towards the neighbouring opera - house , when in an elegant close carriage drawn by a beautiful pair of english horses , and distinctly seen in the brilliant city - night , i recognised the ' voiture ' i had given celine .",27
"passepartout pulled out his big watch . "" twelve ! "" he exclaimed ; "" why , it 's only eight minutes before ten . """,5
""" your watch is slow . """,2
""" my watch ? a family watch , monsieur , which has come down from my great - grandfather ! it does n't vary five minutes in the year . it 's a perfect chronometer , look you . """,2
""" i see how it is , "" said fix . "" you have kept london time , which is two hours behind that of suez . you ought to regulate your watch at noon in each country . """,32
""" i regulate my watch ? never ! """,4
"knowing that englishmen governed by a fixed idea sometimes resort to the desperate expedient of suicide , passepartout kept a narrow watch upon his master , though he carefully concealed the appearance of so doing .",21
"and the worthy fellow returned the watch to its fob with a defiant gesture . after a few minutes silence , fix resumed : "" you left london hastily , then ? """,6
""" i do frequently ; when the gestures or looks of a pair seem telling a tale : it amuses me to watch them . """,22
"mousqueton collected a store of crusts ; bazin , who had always been inclined to devotion , never quit the churches ; planchet watched the flight of flies ; and grimaud , whom the general distress could not induce to break the silence imposed by his master , heaved sighs enough to soften the stones .",23
"it wanted but a few minutes of six , and shortly after that hour had struck , the distant roll of wheels announced the coming coach ; i went to the door and watched its lamps approach rapidly through the gloom .",33
"by then we were forced to go back down to the beach because the ridge had become impossible . above us , the yawning crater looked like the wide mouth of a well . from where we stood , the sky was pretty easy to see , and i watched clouds race by , disheveled by the west wind , letting tatters of mist trail over the mountain 's summit . proof positive that those clouds kept at a moderate altitude , because this volcano did n't rise more than 1,800 feet above the level of the ocean .",49
"lord henry yawned . "" basil was very popular , and always wore a waterbury watch . why should he have been murdered ? he was not clever enough to have enemies . of course , he had a wonderful genius for painting . but a man can paint like velasquez and yet be as dull as possible . basil was really rather dull . he only interested me once , and that was when he told me , years ago , that he had a wild adoration for you and that you were the dominant motive of his art . """,15
"the watch might come up and take all the combatants , wounded or not , royalists or cardinalists .",1
""" what would you say , harry , if i told you that i had murdered basil ? "" said the younger man . he watched him intently after he had spoken .",25
"d’artagnan , without losing sight of the lady of the red cushion , continued to watch the proceedings of porthos , which amused him greatly . he guessed that the lady of the black hood was the procurator ’s wife of the rue aux ours , which was the more probable from the church of st . leu being not far from that locality .",15
""" i hope we are friends , "" was the unmoved reply ; while he still watched the rising of the moon , which he had been contemplating as i approached .",16
"the lamplight struggled out through the fog , and hallward looked at his watch . "" i have heaps of time , "" he answered . "" the train does n't go till twelve - fifteen , and it is only just eleven . in fact , i was on my way to the club to look for you , when i met you . you see , i sha n't have any delay about luggage , as i have sent on my heavy things . all i have with me is in this bag , and i can easily get to victoria in twenty minutes . """,13
"under this powerful thrust the nautilus 's hull quivered like a resonating chord , and the ship sank steadily under the waters . stationed in the lounge , the captain and i watched the needle swerving swiftly over the pressure gauge . soon we had gone below the livable zone where most fish reside . some of these animals can thrive only at the surface of seas or rivers , but a minority can dwell at fairly great depths . among the latter i observed a species of dogfish called the cow shark that 's equipped with six respiratory slits , the telescope fish with its enormous eyes , the armored gurnard with gray thoracic fins plus black pectoral fins and a breastplate protected by pale red slabs of bone , then finally the grenadier , living at a depth of 1,200 meters , by that point tolerating a pressure of 120 atmospheres .",32
"from time to time harding consulted his watch , so as to be prepared in time for the solar observation , which had to be made exactly at midday .",7
"a large rose - tree stood near the entrance of the garden : the roses growing on it were white , but there were three gardeners at it , busily painting them red . alice thought this a very curious thing , and she went nearer to watch them , and just as she came up to them she heard one of them say , ' look out now , five ! do n't go splashing paint over me like that ! '",47
""" now , clayton , tell me all about the fare who came and watched this house at ten o'clock this morning and afterwards followed the two gentlemen down regent street . """,14
"as he spoke he turned the contents of the wine glass into a saucer and placed it in front of the terrier , who speedily licked it dry . sherlock holmes ' earnest demeanour had so far convinced us that we all sat in silence , watching the animal intently , and expecting some startling effect . none such appeared , however . the dog continued to lie stretched upon the cushion , breathing in a laboured way , but apparently neither the better nor the worse for its draught .",46
"holmes had taken out his watch , and as minute followed minute without result , an expression of the utmost chagrin and disappointment appeared upon his features . he gnawed his lip , drummed his fingers upon the table , and showed every other symptom of acute impatience . so great was his emotion , that i felt sincerely sorry for him , while the two detectives smiled derisively , by no means displeased at this check which he had met .",5
""" good - bye , till we meet again , "" cried pencroft , as he watched them , in such a comical tone that cyrus harding , gideon spilett , herbert , and neb could not help laughing .",16
"but at the moment when the cardinal saw his means already bearing fruit , and applauded himself for having put it in action , an inhabitant of la rochelle who had contrived to pass the royal lines -- god knows how , such was the watchfulness of bassompierre , schomberg , and the duc d’angouleme , themselves watched over by the cardinal -- an inhabitant of la rochelle , we say , entered the city , coming from portsmouth , and saying that he had seen a magnificent fleet ready to sail within eight days .",57
"seven flung down his brush , and had just begun ' well , of all the unjust things-- ' when his eye chanced to fall upon alice , as she stood watching them , and he checked himself suddenly : the others looked round also , and all of them bowed low .",31
""" surely he will not be long now : it is just ten ( looking at a little gold watch she drew from her girdle ) .",19
"there was a cry heard , and a crash . the cry was so horrible in its agony that the frightened servants woke and crept out of their rooms . two gentlemen , who were passing in the square below , stopped and looked up at the great house . they walked on till they met a policeman and brought him back . the man rang the bell several times , but there was no answer . except for a light in one of the top windows , the house was all dark . after a time , he went away and stood in an adjoining portico and watched .",108
"after having accompanied his friends to creek glycerine , he raised the bridge ; and waiting behind a tree he watched for the return of either his companions or ayrton .",20
i humoured him : the watch ticked on : he breathed fast and low : i stood silent .,5
"he went : i watched the light withdraw . he passed up the gallery very softly , unclosed the staircase door with as little noise as possible , shut it after him , and the last ray vanished . i was left in total darkness .",4
"amidst this hush the quartet sped ; he replaced the watch , laid the picture down , rose , and stood on the hearth .",10
"herbert immediately apprised the colonists , who at once joined him in watching the summit of mount franklin .",12
""" well , eighteen , then . and i saw you with him the other night at the opera . "" she laughed nervously as she spoke , and watched him with her vague forget - me - not eyes . she was a curious woman , whose dresses always looked as if they had been designed in a rage and put on in a tempest . she was usually in love with somebody , and , as her passion was never returned , she had kept all her illusions . she tried to look picturesque , but only succeeded in being untidy . her name was victoria , and she had a perfect mania for going to church .",29
"she was looking about for some way of escape , and wondering whether she could get away without being seen , when she noticed a curious appearance in the air : it puzzled her very much at first , but , after watching it a minute or two , she made it out to be a grin , and she said to herself ' it 's the cheshire cat : now i shall have somebody to talk to . '",42
"the young man was leaning against the mantelshelf , watching him with that strange expression that one sees on the faces of those who are absorbed in a play when some great artist is acting . there was neither real sorrow in it nor real joy . there was simply the passion of the spectator , with perhaps a flicker of triumph in his eyes . he had taken the flower out of his coat , and was smelling it , or pretending to do so .",9
"on midsummer - eve , adele , weary with gathering wild strawberries in hay lane half the day , had gone to bed with the sun . i watched her drop asleep , and when i left her , i sought the garden .",28
"i watch your career with interest , because i consider you a specimen of a diligent , orderly , energetic woman : not because i deeply compassionate what you have gone through , or what you still suffer . """,1
"i filled a wine - glass ( i saw miss ingram watch me frowningly as i did so : she thought i was taking a liberty , i daresay ) , and i returned to the library .",11
"in fact , the moment when this shadow would reach its minimum of length would be exactly twelve o'clock , and it would be enough to watch the extremity of the shadow , so as to ascertain the instant when , after having successively diminished , it began to lengthen .",26
""" but you will not follow me ; you will not watch me ? """,11
"the train entered the defiles of the sutpour mountains , which separate the khandeish from bundelcund , towards evening . the next day sir francis cromarty asked passepartout what time it was ; to which , on consulting his watch , he replied that it was three in the morning . this famous timepiece , always regulated on the greenwich meridian , which was now some seventy - seven degrees westward , was at least four hours slow . sir francis corrected passepartout 's time , whereupon the latter made the same remark that he had done to fix ; and upon the general insisting that the watch should be regulated in each new meridian , since he was constantly going eastward , that is in the face of the sun , and therefore the days were shorter by four minutes for each degree gone over , passepartout obstinately refused to alter his watch , which he kept at london time . it was an innocent delusion which could harm no one .",39
"the train entered the defiles of the sutpour mountains , which separate the khandeish from bundelcund , towards evening . the next day sir francis cromarty asked passepartout what time it was ; to which , on consulting his watch , he replied that it was three in the morning . this famous timepiece , always regulated on the greenwich meridian , which was now some seventy - seven degrees westward , was at least four hours slow . sir francis corrected passepartout 's time , whereupon the latter made the same remark that he had done to fix ; and upon the general insisting that the watch should be regulated in each new meridian , since he was constantly going eastward , that is in the face of the sun , and therefore the days were shorter by four minutes for each degree gone over , passepartout obstinately refused to alter his watch , which he kept at london time . it was an innocent delusion which could harm no one .",107
"the train entered the defiles of the sutpour mountains , which separate the khandeish from bundelcund , towards evening . the next day sir francis cromarty asked passepartout what time it was ; to which , on consulting his watch , he replied that it was three in the morning . this famous timepiece , always regulated on the greenwich meridian , which was now some seventy - seven degrees westward , was at least four hours slow . sir francis corrected passepartout 's time , whereupon the latter made the same remark that he had done to fix ; and upon the general insisting that the watch should be regulated in each new meridian , since he was constantly going eastward , that is in the face of the sun , and therefore the days were shorter by four minutes for each degree gone over , passepartout obstinately refused to alter his watch , which he kept at london time . it was an innocent delusion which could harm no one .",153
"and passepartout 's famous family watch , which had always kept london time , would have betrayed this fact , if it had marked the days as well as the hours and the minutes !",5
"neb 's companions had watched his daring attempt with painful anxiety , and when he was out of sight , they fixed their attention on the land where their hope of safety lay , while eating some shell - fish with which the sand was strewn .",4
"it happened also , on the 23rd of november , that passepartout made a joyful discovery . it will be remembered that the obstinate fellow had insisted on keeping his famous family watch at london time , and on regarding that of the countries he had passed through as quite false and unreliable . now , on this day , though he had not changed the hands , he found that his watch exactly agreed with the ship 's chronometers . his triumph was hilarious . he would have liked to know what fix would say if he were aboard !",32
"it happened also , on the 23rd of november , that passepartout made a joyful discovery . it will be remembered that the obstinate fellow had insisted on keeping his famous family watch at london time , and on regarding that of the countries he had passed through as quite false and unreliable . now , on this day , though he had not changed the hands , he found that his watch exactly agreed with the ship 's chronometers . his triumph was hilarious . he would have liked to know what fix would say if he were aboard !",72
""" the rogue told me a lot of stories , "" repeated passepartout , "" about the meridians , the sun , and the moon ! moon , indeed ! moonshine more likely ! if one listened to that sort of people , a pretty sort of time one would keep ! i was sure that the sun would some day regulate itself by my watch ! """,65
"and the engineer advanced , while his companions , keeping watch about twenty paces behind him , were ready to fire at a moment 's notice .",10
"fortunately we have the great cardinal ; his vigilant eye watches over and penetrates to the bottom of the heart . """,10
"when the cardinal was out of hearing and sight , "" that grimaud kept bad watch ! "" cried porthos , who had a great inclination to vent his ill - humor on somebody .",15
"on the right and on the left of the road , which the dismal procession pursued , appeared a few low , stunted trees , which looked like deformed dwarfs crouching down to watch men traveling at this sinister hour .",33
"when he reached the library , he saw the bag and coat in the corner . they must be hidden away somewhere . he unlocked a secret press that was in the wainscoting , a press in which he kept his own curious disguises , and put them into it . he could easily burn them afterwards . then he pulled out his watch . it was twenty minutes to two .",63
"all , towards the evening after dinner , were seated under the veranda on the edge of prospect heights , and they were watching the darkness creeping up from the horizon .",23
"a steep curve of heath - clad land , an outlying spur of the moor , lay in front of us . on the summit , hard and clear like an equestrian statue upon its pedestal , was a mounted soldier , dark and stern , his rifle poised ready over his forearm . he was watching the road along which we travelled .",56
""" there 's a convict escaped from princetown , sir . he 's been out three days now , and the warders watch every road and every station , but they 've had no sight of him yet . the farmers about here do n't like it , sir , and that 's a fact . """,22
"from the two posts of the mercy and the chimneys they watched her without giving a sign of life , but not without some emotion .",11
"d’artagnan pursued his way . he had given his word not to watch mme . bonacieux , and if his life had depended upon the spot to which she was going or upon the person who should accompany her , d’artagnan would have returned home , since he had so promised .",12
""" mr . rochester , i have just discovered the sun is far declined from its meridian , and pilot is actually gone home to his dinner . let me look at your watch . """,33
"he had spoken earnestly , mildly : his look was not , indeed , that of a lover beholding his mistress , but it was that of a pastor recalling his wandering sheep -- or better , of a guardian angel watching the soul for which he is responsible .",41
"porthos and aramis were so engaged with their game , and athos was watching them with so much attention , that they did not even perceive their young companion go out , who , as he had told the guardsman of his eminence , stopped outside the door . an instant after , the guardsman descended in his turn .",13
""" i recommend you therefore to keep the strictest watch .",9
"the night was cold . the parsee lit a fire in the bungalow with a few dry branches , and the warmth was very grateful , provisions purchased at kholby sufficed for supper , and the travellers ate ravenously . the conversation , beginning with a few disconnected phrases , soon gave place to loud and steady snores . the guide watched kiouni , who slept standing , bolstering himself against the trunk of a large tree . nothing occurred during the night to disturb the slumberers , although occasional growls from panthers and chatterings of monkeys broke the silence ; the more formidable beasts made no cries or hostile demonstration against the occupants of the bungalow . sir francis slept heavily , like an honest soldier overcome with fatigue . passepartout was wrapped in uneasy dreams of the bouncing of the day before . as for mr . fogg , he slumbered as peacefully as if he had been in his serene mansion in saville row .",61
"and yet the document was clear enough ; there was a castaway , and this castaway should have been on the watch .",21
"the gryphon sat up and rubbed its eyes : then it watched the queen till she was out of sight : then it chuckled . ' what fun ! ' said the gryphon , half to itself , half to alice .",11
