text,ind
"the way was growing more and more arduous , the ascent steeper and steeper ; the loose fragments of rock trembled beneath us , and the utmost care was needed to avoid dangerous falls .",20
"for there would be a real pleasure in watching it . he would be able to follow his mind into its secret places . this portrait would be to him the most magical of mirrors . as it had revealed to him his own body , so it would reveal to him his own soul . and when winter came upon it , he would still be standing where spring trembles on the verge of summer . when the blood crept from its face , and left behind a pallid mask of chalk with leaden eyes , he would keep the glamour of boyhood . not one blossom of his loveliness would ever fade . not one pulse of his life would ever weaken . like the gods of the greeks , he would be strong , and fleet , and joyous . what did it matter what happened to the coloured image on the canvas ? he would be safe . that was everything .",70
i felt as if an awful charm was framing round and gathering over me : i trembled to hear some fatal word spoken which would at once declare and rivet the spell .,16
""" what has happened ? "" he asked . "" oh ! i remember . am i safe here , harry ? "" he began to tremble .",26
the island appeared to tremble to its very foundation .,4
"the next day he did not leave the house , and , indeed , spent most of the time in his own room , sick with a wild terror of dying , and yet indifferent to life itself . the consciousness of being hunted , snared , tracked down , had begun to dominate him . if the tapestry did but tremble in the wind , he shook . the dead leaves that were blown against the leaded panes seemed to him like his own wasted resolutions and wild regrets . when he closed his eyes , he saw again the sailor 's face peering through the mist- stained glass , and horror seemed once more to lay its hand upon his heart .",61
"milady trembled ; she thought felton had told all . perhaps never in her life had this woman , who had experienced so many opposite and powerful emotions , felt her heart beat so violently .",1
"the king trembled with joy and the cardinal with vexation ; although , distant as they were from the queen , they could not count the studs . the queen had them . the only question was , had she ten or twelve ?",2
"hallward was thunderstruck . he looked at dorian gray in absolute amazement . he had never seen him like this before . the lad was actually pallid with rage . his hands were clenched , and the pupils of his eyes were like disks of blue fire . he was trembling all over .",50
""" basil ! "" cried the lad , clutching the arms of his chair with trembling hands and gazing at him with wild startled eyes .",15
"why do you tremble so violently ? would you like to drink some water ? """,3
"i slipped out of the room , unobserved by any eye -- for the company were gathered in one mass about the trembling trio just returned -- and i closed the door quietly behind me .",22
"if my eyes were able to range afar over this great sea , it was because a peculiar light brought to view every detail of it . it was not the light of the sun , with his dazzling shafts of brightness and the splendour of his rays ; nor was it the pale and uncertain shimmer of the moonbeams , the dim reflection of a nobler body of light . no ; the illuminating power of this light , its trembling diffusiveness , its bright , clear whiteness , and its low temperature , showed that it must be of electric origin . it was like an aurora borealis , a continuous cosmical phenomenon , filling a cavern of sufficient extent to contain an ocean .",81
"i followed with my eyes his trembling hands , i took count of every movement . might not some unhoped - for result come of it ? i trembled , too , very unnecessarily , since the true key was in my hands , and no other would open the secret .",6
"and above all , what must he have thought when captain nemo pulled a bag of pearls from a pocket in his diving suit and placed it in the fisherman 's hands ? this magnificent benefaction from the man of the waters to the poor indian from ceylon was accepted by the latter with trembling hands . his bewildered eyes indicated that he did n't know to what superhuman creatures he owed both his life and his fortune .",54
""" here is the story , monseigneur , "" resumed the trembling host ; "" for i now recollect you . it was you who rode off at the moment i had that unfortunate difference with the gentleman you speak of . """,11
"distracted between these two passions he took his gold and his diamonds , and procured a person to conduct him and martin to the house where miss cunegund lodged . upon entering the room he felt his limbs tremble , his heart flutter , his tongue falter ; he attempted to undraw the curtain , and called for a light to the bedside .",38
"tremble lest in that case you should be numbered with those who have denied the faith , and are worse than infidels ! """,0
on the landing d’artagnan blushed ; in the antechamber he trembled .,10
"there , to his great astonishment , d’artagnan heard the policy which made all europe tremble criticized aloud and openly , as well as the private life of the cardinal , which so many great nobles had been punished for trying to pry into . that great man who was so revered by d’artagnan the elder served as an object of ridicule to the musketeers of treville , who cracked their jokes upon his bandy legs and his crooked back . some sang ballads about mme . d’aguillon , his mistress , and mme . cambalet , his niece ; while others formed parties and plans to annoy the pages and guards of the cardinal duke -- all things which appeared to d’artagnan monstrous impossibilities .",15
"the warm pressure made d’artagnan tremble , as if by the touch that fever which consumed milady attacked himself .",5
"our full electric power was then put on the pumps , which instantly began to expel water from the ballast tanks . after a few minutes we had checked our fall . the pressure gauge soon indicated an ascending movement . brought to full speed , the propeller made the sheet - iron hull tremble down to its rivets , and we sped northward .",54
"d’artagnan grew pale , and a convulsive trembling shook all his limbs .",7
"he trembled , and turning around :",1
"despite the powerful pressures it was undergoing , the nautilus sank still deeper . i could feel its sheet - iron plates trembling down to their riveted joins ; metal bars arched ; bulkheads groaned ; the lounge windows seemed to be warping inward under the water 's pressure . and this whole sturdy mechanism would surely have given way , if , as its captain had said , it were n't capable of resisting like a solid block .",22
""" my turn , "" said athos , himself trembling as the lion trembles at the sight of the serpent--""my turn . i married that woman when she was a young girl ; i married her in opposition to the wishes of all my family ; i gave her my wealth , i gave her my name ; and one day i discovered that this woman was branded -- this woman was marked with a fleur - de - lis on her left shoulder . """,13
"i hurried on my frock and a shawl ; i withdrew the bolt and opened the door with a trembling hand . there was a candle burning just outside , and on the matting in the gallery .",19
""" oh , master can trust me on this , "" conseil said , taking the valuable shell in trembling hands , "" but never have i felt such excitement ! """,19
"the young man approached , and , with a trembling hand , took off her veil .",9
""" then my reports have all been wasted!""--my voice trembled as i recalled the pains and the pride with which i had composed them .",9
"he paused ; gazed at me : words almost visible trembled on his lips,--but his voice was checked .",10
"passepartout was now plunged into absorbing reverie . up to his arrival at bombay , he had entertained hopes that their journey would end there ; but , now that they were plainly whirling across india at full speed , a sudden change had come over the spirit of his dreams . his old vagabond nature returned to him ; the fantastic ideas of his youth once more took possession of him . he came to regard his master 's project as intended in good earnest , believed in the reality of the bet , and therefore in the tour of the world and the necessity of making it without fail within the designated period . already he began to worry about possible delays , and accidents which might happen on the way . he recognised himself as being personally interested in the wager , and trembled at the thought that he might have been the means of losing it by his unpardonable folly of the night before . being much less cool - headed than mr . fogg , he was much more restless , counting and recounting the days passed over , uttering maledictions when the train stopped , and accusing it of sluggishness , and mentally blaming mr . fogg for not having bribed the engineer . the worthy fellow was ignorant that , while it was possible by such means to hasten the rate of a steamer , it could not be done on the railway .",146
"it was the slender crescent moon , already almost disappearing ; but its light was sufficient to show clearly the horizontal line , then detached from the cloud , and the engineer could see its reflection trembling for an instant on a liquid surface .",36
"with difficulty i obeyed him . presently i stood within that clean , bright kitchen -- on the very hearth -- trembling , sickening ; conscious of an aspect in the last degree ghastly , wild , and weather - beaten .",21
porthos and aramis trembled with rage .,3
"ned stamped his foot . brandishing an imaginary harpoon , his hands positively trembled .",13
""" oh , sir , "" he told me in a voice trembling with excitement , "" i 've never killed anything like that ! """,12
"i was touched with these words , not being accustomed to see the excitable professor in a softened mood . i grasped his trembling hands in mine . he let me hold them and looked at me . his eyes were moistened .",23
"and i came out immediately , for i trembled at the idea of being dragged forth by the said jack .",8
""" what , my god ! "" said the young man , who in spite of his self - command felt his knees tremble and the sweat start from his brow .",23
"pale and trembling , milady repulsed d’artagnan ’s attempted embrace by a violent blow on the chest , as she sprang out of bed .",2
"and she flew to a little inlaid casket which stood upon the dressing table , opened it with a feverish and trembling hand , drew from it a small poniard , with a golden haft and a sharp thin blade , and then threw herself with a bound upon d’artagnan .",21
all at once the nautilus stopped . a jolt made it tremble through its entire framework .,11
"a waft of wind came sweeping down the laurel - walk , and trembled through the boughs of the chestnut : it wandered away -- away -- to an indefinite distance -- it died .",13
"sibyl vane tossed her head and laughed . "" we do n't want him any more , mother . prince charming rules life for us now . "" then she paused . a rose shook in her blood and shadowed her cheeks . quick breath parted the petals of her lips . they trembled . some southern wind of passion swept over her and stirred the dainty folds of her dress . "" i love him , "" she said simply .",53
"cyrus harding felt the volcanic tufa with which the plain was strewn , and which was but pulverized cinders hardened into solid blocks by time , tremble beneath him , but he could discover no traces of fresh lava .",26
"he was seized with a sort of trembling , and remained a few moments without being able to articulate a word .",7
at his announcement d’artagnan felt himself tremble to the very marrow of his bones .,6
"ferrier carried the bag of gold and notes , jefferson hope had the scanty provisions and water , while lucy had a small bundle containing a few of her more valued possessions . opening the window very slowly and carefully , they waited until a dark cloud had somewhat obscured the night , and then one by one passed through into the little garden . with bated breath and crouching figures they stumbled across it , and gained the shelter of the hedge , which they skirted until they came to the gap which opened into the cornfields . they had just reached this point when the young man seized his two companions and dragged them down into the shadow , where they lay silent and trembling .",126
"for a moment she remained trembling and reeling to and fro upon the threshold — then , with a low moaning cry , fell heavily inward upon the person of her brother , and in her violent and now final death - agonies , bore him to the floor a corpse , and a victim to the terrors he had anticipated .",5
"i trembled from head to foot at hearing her talk in this manner , and exerted what little strength i had left to cry out , ' have mercy on me ! '",1
"jim frowned from time to time when he caught the inquisitive glance of some stranger . he had that dislike of being stared at , which comes on geniuses late in life and never leaves the commonplace . sibyl , however , was quite unconscious of the effect she was producing . her love was trembling in laughter on her lips . she was thinking of prince charming , and , that she might think of him all the more , she did not talk of him , but prattled on about the ship in which jim was going to sail , about the gold he was certain to find , about the wonderful heiress whose life he was to save from the wicked , red - shirted bushrangers . for he was not to remain a sailor , or a supercargo , or whatever he was going to be . oh , no ! a sailor 's existence was dreadful . fancy being cooped up in a horrid ship , with the hoarse , hump - backed waves trying to get in , and a black wind blowing the masts down and tearing the sails into long screaming ribands !",55
"how strange a chequer - work of providence is the life of man ! and by what secret different springs are the affections hurried about , as different circumstances present ! to - day we love what to - morrow we hate ; to - day we seek what to - morrow we shun ; to - day we desire what to - morrow we fear , nay , even tremble at the apprehensions of . this was exemplified in me , at this time , in the most lively manner imaginable ; for i , whose only affliction was that i seemed banished from human society , that i was alone , circumscribed by the boundless ocean , cut off from mankind , and condemned to what i call silent life ; that i was as one whom heaven thought not worthy to be numbered among the living , or to appear among the rest of his creatures ; that to have seen one of my own species would have seemed to me a raising me from death to life , and the greatest blessing that heaven itself , next to the supreme blessing of salvation , could bestow ; i say , that i should now tremble at the very apprehensions of seeing a man , and was ready to sink into the ground at but the shadow or silent appearance of a man having set his foot in the island .",208
"i will describe my captivity . i will denounce this place of infamy . you are placed on high , my lord , but tremble !",24
"so she called softly after it , ' mouse dear ! do come back again , and we wo n't talk about cats or dogs either , if you do n't like them ! ' when the mouse heard this , it turned round and swam slowly back to her : its face was quite pale ( with passion , alice thought ) , and it said in a low trembling voice , ' let us get to the shore , and then i 'll tell you my history , and you 'll understand why it is i hate cats and dogs . '",70
""" it was nearer one than twelve , and a wild , bleak night , blowing hard and raining in torrents . dismal as it was outside , i was glad within — so glad that i could have shouted out from pure exultation . if any of you gentlemen have ever pined for a thing , and longed for it during twenty long years , and then suddenly found it within your reach , you would understand my feelings . i lit a cigar , and puffed at it to steady my nerves , but my hands were trembling , and my temples throbbing with excitement . as i drove , i could see old john ferrier and sweet lucy looking at me out of the darkness and smiling at me , just as plain as i see you all in this room . all the way they were ahead of me , one on each side of the horse until i pulled up at the house in the brixton road .",99
"all this time the queen had never left off staring at the hatter , and , just as the dormouse crossed the court , she said to one of the officers of the court , ' bring me the list of the singers in the last concert ! ' on which the wretched hatter trembled so , that he shook both his shoes off .",54
"our lights produced a thousand delightful effects while playing over these brightly colored boughs . i fancied i saw these cylindrical , membrane - filled tubes trembling beneath the water 's undulations . i was tempted to gather their fresh petals , which were adorned with delicate tentacles , some newly in bloom , others barely opened , while nimble fish with fluttering fins brushed past them like flocks of birds . but if my hands came near the moving flowers of these sensitive , lively creatures , an alarm would instantly sound throughout the colony . the white petals retracted into their red sheaths , the flowers vanished before my eyes , and the bush changed into a chunk of stony nipples .",26
"we left this grotto which lay open to every wind . at the same time i cherished a trembling hope which was a fear as well . it seemed to me impossible that the terrible wreck of the raft should not have destroyed everything on board . on my arrival on the shore i found hans surrounded by an assemblage of articles all arranged in good order . my uncle shook hands with him with a lively gratitude . this man , with almost superhuman devotion , had been at work all the while that we were asleep , and had saved the most precious of the articles at the risk of his life .",18
"mme . coquenard repaired trembling to the cloister of st . magloire , for she guessed the reproaches that awaited her there ; but she was fascinated by the lofty airs of porthos .",4
"this noise acted upon her joy like the storm which awakens the sleeper in the midst of a happy dream ; she grew pale and ran to the window , while mme . bonacieux , rising all in a tremble , supported herself upon her chair to avoid falling .",39
"i sat in the dingy box absolutely enthralled . i forgot that i was in london and in the nineteenth century . i was away with my love in a forest that no man had ever seen . after the performance was over , i went behind and spoke to her . as we were sitting together , suddenly there came into her eyes a look that i had never seen there before . my lips moved towards hers . we kissed each other . i ca n't describe to you what i felt at that moment . it seemed to me that all my life had been narrowed to one perfect point of rose - coloured joy . she trembled all over and shook like a white narcissus . then she flung herself on her knees and kissed my hands . i feel that i should not tell you all this , but i ca n't help it . of course , our engagement is a dead secret . she has not even told her own mother . i do n't know what my guardians will say . lord radley is sure to be furious . i do n't care . i shall be of age in less than a year , and then i can do what i like . i have been right , basil , have n't i , to take my love out of poetry and to find my wife in shakespeare 's plays ? lips that shakespeare taught to speak have whispered their secret in my ear . i have had the arms of rosalind around me , and kissed juliet on the mouth . """,120
"' mary ann ! mary ann ! ' said the voice . ' fetch me my gloves this moment ! ' then came a little pattering of feet on the stairs . alice knew it was the rabbit coming to look for her , and she trembled till she shook the house , quite forgetting that she was now about a thousand times as large as the rabbit , and had no reason to be afraid of it .",46
""" and i am sure that he came for quite another purpose , monsieur cardinal ; but if the queen be guilty , let her tremble ! """,25
"d’artagnan was lifting a glass to his lips ; but at the name of milady , his hand trembled so , that he was obliged to put the glass on the ground again for fear of spilling the contents . """,18
"the king turned pale , and shut his note - book hastily . ' consider your verdict , ' he said to the jury , in a low , trembling voice .",29
"we had arranged no plan of campaign , but the baronet is a man to whom the most direct way is always the most natural . he walked into the room , and as he did so barrymore sprang up from the window with a sharp hiss of his breath and stood , livid and trembling , before us . his dark eyes , glaring out of the white mask of his face , were full of horror and astonishment as he gazed from sir henry to me .",55
