text,ind,sense,label
"though i have a sincere love for you , "" said miss cunegund , "" yet i still shudder at the reflection of what i have seen and experienced . """,12,"('cunegund', 'cunégonde', 'cunegunda')",0
""" god grant it , "" said cunegund , "" but i have met with such terrible treatment in this world that i have almost lost all hopes of a better one . """,7,"('cunegund', 'cunégonde', 'cunegunda')",0
"miss cunegund and the old woman are now servants to the prince i have told you of ; and i myself am slave to the dethroned sultan . """,1,"('cunegund', 'cunégonde', 'cunegunda')",0
""" what a chain of shocking accidents ! "" exclaimed candide . "" but after all , i have still some diamonds left , with which i can easily procure miss cunegund 's liberty .",31,"('cunegund', 'cunégonde', 'cunegunda')",0
this speech raised a high curiosity in candide and cunegund ; and the old woman continued as follows .,9,"('cunegund', 'cunégonde', 'cunegunda')",0
"there were two slaves among the crew of the galley , who rowed very ill , and to whose bare backs the master of the vessel frequently applied a lash . candide , from natural sympathy , looked at these two slaves more attentively than at any of the rest , and drew near them with an eye of pity . their features , though greatly disfigured , appeared to him to bear a strong resemblance with those of pangloss and the unhappy baron jesuit , miss cunegund 's brother .",87,"('cunegund', 'cunégonde', 'cunegunda')",0
""" you shall have them , sir ; carry me back as quick as thought to constantinople , and you shall receive the money immediately - no ! carry me first to miss cunegund . """,33,"('cunegund', 'cunégonde', 'cunegunda')",0
"candide sent directly for two jews , and sold more diamonds to them ; and then he set out with his companions in another galley , to deliver miss cunegund from slavery .",29,"('cunegund', 'cunégonde', 'cunegunda')",0
"chapter 28 what befell candide , cunegund , pangloss , martin , etc .",6,"('cunegund', 'cunégonde', 'cunegunda')",0
how candide was obliged to leave the fair cunegund and the old woman,8,"('cunegund', 'cunégonde', 'cunegunda')",0
"the fair cunegund , being thus made acquainted with the history of the old woman 's life and adventures , paid her all the respect and civility due to a person of her rank and merit .",2,"('cunegund', 'cunégonde', 'cunegunda')",0
chapter 29 in what manner candide found miss cunegund and the old woman again,8,"('cunegund', 'cunégonde', 'cunegunda')",0
"he was immoderately fond of women , and miss cunegund appeared in his eyes a paragon of beauty .",9,"('cunegund', 'cunégonde', 'cunegunda')",0
"the first objects they beheld there , were miss cunegund and the old woman , who were hanging some tablecloths on a line to dry .",9,"('cunegund', 'cunégonde', 'cunegunda')",0
"cunegund , not knowing that she was grown ugly , as no one had informed her of it , reminded candide of his promise in so peremptory a manner , that the simple lad did not dare to refuse her ; he then acquainted the baron that he was going to marry his sister .",0,"('cunegund', 'cunégonde', 'cunegunda')",0
"cunegund flung herself at her brother 's feet , and bedewed them with her tears ; but he still continued inflexible .",0,"('cunegund', 'cunégonde', 'cunegunda')",0
"candide had , in truth , no great inclination to marry miss cunegund ; but the extreme impertinence of the baron determined him to conclude the match ; and cunegund pressed him so warmly , that he could not recant .",12,"('cunegund', 'cunégonde', 'cunegunda')",0
"the old woman rightly guessed that the franciscan with the long sleeves , was the person who had taken miss cunegund 's money and jewels , while they and candide were at badajoz , in their flight from lisbon .",20,"('cunegund', 'cunégonde', 'cunegunda')",0
"candide found there was no time to be lost ; but how could he part from cunegund , and whither must he fly for shelter ?",16,"('cunegund', 'cunégonde', 'cunegunda')",0
"cunegund , so long lost and found again , what will now become of you ? """,0,"('cunegund', 'cunégonde', 'cunegunda')",0
""" but whither wilt thou carry me ? where can we go ? what can we do without cunegund ? "" cried the disconsolate candide .",18,"('cunegund', 'cunégonde', 'cunegunda')",0
"cunegund indeed was very ugly , but she became an excellent hand at pastrywork : pacquette embroidered ; the old woman had the care of the linen .",0,"('cunegund', 'cunégonde', 'cunegunda')",0
"there was none , down to brother giroflee , but did some service ; he was a very good carpenter , and became an honest man . pangloss used now and then to say to candide : "" there is a concatenation of all events in the best of possible worlds ; for , in short , had you not been kicked out of a fine castle for the love of miss cunegund ; had you not been put into the inquisition ; had you not traveled over america on foot ; had you not run the baron through the body ; and had you not lost all your sheep , which you brought from the good country of el dorado , you would not have been here to eat preserved citrons and pistachio nuts . """,72,"('cunegund', 'cunégonde', 'cunegunda')",0
you are the brother of the fair miss cunegund ? you that was slain by the bulgarians !,8,"('cunegund', 'cunégonde', 'cunegunda')",0
""" you will be more surprised , more affected , more transported , "" said candide , "" when i tell you that miss cunegund , your sister , whose belly was supposed to have been ripped open , is in perfect health . """,24,"('cunegund', 'cunégonde', 'baronesita')",1
how candide killed the brother of his dear cunegund,8,"('cunegund', 'cunégonde', 'cunegunda')",0
""" how can you desire me to feast upon ham , when i have killed the baron 's son and am doomed never more to see the beautiful cunegund ? what will it avail me to prolong a wretched life that must be spent far from her in remorse and despair ? and then what will the journal of trevoux say ? "" was candide 's reply .",28,"('cunegund', 'cunégonde', 'cunegunda')",0
"everything is right ; it may be so ; but i must confess it is something hard to be bereft of dear miss cunegund , and to be spitted like a rabbit by these barbarous oreillons . """,23,"('cunegund', 'cunégonde', 'cunegunda')",0
""" what men ! what manners ! "" cried he . "" if i had not fortunately run my sword up to the hilt in the body of miss cunegund 's brother , i should have certainly been eaten alive .",29,"('cunegund', 'cunégonde', 'baronesita')",1
"but how can i bring myself to quit that part of the world where my dear miss cunegund has her residence ? """,17,"('cunegund', 'cunégonde', 'baronesita')",1
