text,ind,sense,label
""" my mother 's name was eyre ; she had two brothers ; one a clergyman , who married miss jane reed , of gateshead ; the other , john eyre , esq . , merchant , late of funchal , madeira .",11,"('brother', 'frère', 'hermano')",0
"mr . briggs , being mr . eyre 's solicitor , wrote to us last august to inform us of our uncle 's death , and to say that he had left his property to his brother the clergyman 's orphan daughter , overlooking us , in consequence of a quarrel , never forgiven , between him and my father .",36,"('brother', 'frère', 'hermanar')",1
""" and her brother ? "" added d’artagnan , timidly .",3,"('brother', 'frère', 'hermanar')",1
""" her brother ? "" replied athos .",2,"('brother', 'frère', 'hermanar')",1
"she made her brother talk of himself , his hopes , his prospects . he spoke slowly and with effort . they passed words to each other as players at a game pass counters . sibyl felt oppressed . she could not communicate her joy . a faint smile curving that sullen mouth was all the echo she could win . after some time she became silent . suddenly she caught a glimpse of golden hair and laughing lips , and in an open carriage with two ladies dorian gray drove past .",3,"('brother', 'frère', 'hermanar')",1
""" my uncle john was your uncle john ? you , diana , and mary are his sister 's children , as i am his brother 's child ? """,25,"('brother', 'frère', 'hermanar')",1
""" man , man ! "" she cried . "" can you not tell when a warning is for your own good ? go back to london ! start to - night ! get away from this place at all costs ! hush , my brother is coming ! not a word of what i have said . would you mind getting that orchid for me among the mares - tails yonder ? we are very rich in orchids on the moor , though , of course , you are rather late to see the beauties of the place . """,45,"('brother', 'frère', 'hermanar')",1
""" why , you had not very much time for talk , "" her brother remarked with the same questioning eyes .",14,"('brother', 'frère', 'hermanar')",1
""" i have run all the way in order to cut you off , dr . watson , "" said she . "" i had not even time to put on my hat . i must not stop , or my brother may miss me . i wanted to say to you how sorry i am about the stupid mistake i made in thinking that you were sir henry . please forget the words i said , which have no application whatever to you . """,41,"('brother', 'frère', 'hermanar')",1
""" it is the one my brother sends for us . """,6,"('brother', 'frère', 'hermanar')",1
""" i ask only minutes . jane , did you ever hear or know that i was not the eldest son of my house : that i had once a brother older than i ? """,30,"('brother', 'frère', 'hermanar')",1
you are the brother of the fair miss cunegund ? you that was slain by the bulgarians !,3,"('brother', 'frère', 'hermanar')",1
""" i would ask you one more question , miss stapleton . if you meant no more than this when you first spoke to me , why should you not wish your brother to overhear what you said ? there is nothing to which he , or anyone else , could object . """,32,"('brother', 'frère', 'hermanar')",1
how candide killed the brother of his dear cunegund,4,"('brother', 'frère', 'hermanar')",1
""" jane , i will be your brother -- my sisters will be your sisters -- without stipulating for this sacrifice of your just rights . """,7,"('brother', 'frère', 'hermanar')",1
"the fact is that our friend , the baronet , begins to display a considerable interest in our fair neighbour . it is not to be wondered at , for time hangs heavily in this lonely spot to an active man like him , and she is a very fascinating and beautiful woman . there is something tropical and exotic about her which forms a singular contrast to her cool and unemotional brother . yet he also gives the idea of hidden fires . he has certainly a very marked influence over her , for i have seen her continually glance at him as she talked as if seeking approbation for what she said . i trust that he is kind to her . there is a dry glitter in his eyes , and a firm set of his thin lips , which goes with a positive and possibly a harsh nature . you would find him an interesting study .",72,"('brother', 'frère', 'hermanar')",1
"there was a younger brother , too -- a complete dumb idiot .",4,"('brother', 'frère', 'hermanar')",1
"my father and my brother rowland knew all this ; but they thought only of the thirty thousand pounds , and joined in the plot against me . """,4,"('brother', 'frère', 'hermanar')",1
""" none . the only other kinsman whom we have been able to trace was rodger baskerville , the youngest of three brothers of whom poor sir charles was the elder . the second brother , who died young , is the father of this lad henry . the third , rodger , was the black sheep of the family . he came of the old masterful baskerville strain , and was the very image , they tell me , of the family picture of old hugo . he made england too hot to hold him , fled to central america , and died there in 1876 of yellow fever . henry is the last of the baskervilles . in one hour and five minutes i meet him at waterloo station . i have had a wire that he arrived at southampton this morning . now , mr . holmes , what would you advise me to do with him ? """,22,"('brother', 'frère', 'hermano')",0
""" now do , brother , let her be at peace a while . """,4,"('brother', 'frère', 'hermanar')",1
""" what men ! what manners ! "" cried he . "" if i had not fortunately run my sword up to the hilt in the body of miss cunegund 's brother , i should have certainly been eaten alive .",31,"('brother', 'frère', 'hermanar')",1
""" what , brother ! "" cried milady , "" must i name him again ? have you not yet divined who he is ? """,3,"('brother', 'frère', 'hermanar')",1
