text,ind,sense,label
""" why , there are nothing but foxes in this country ! "" cried pencroft , when for the third time he drew one of the animals out of the pit .",10,"('country', 'pays', 'país')",0
"it was accordingly settled that for a few days they would remain at the chimneys so as to prepare themselves for an expedition , either along the shore or into the interior of the country .",34,"('country', 'pays', 'país')",0
"i was now able to concentrate my attention on the group by the fire , and i presently gathered that the new - comer was called mr . mason ; then i learned that he was but just arrived in england , and that he came from some hot country : which was the reason , doubtless , his face was so sallow , and that he sat so near the hearth , and wore a surtout in the house .",49,"('country', 'pays', 'país')",0
"but in the midst of this snow - storm , as terrible as if it had been produced in some polar country , neither cyrus harding nor his companions could , notwithstanding their wish for it , venture forth , and they remained shut up for five days , from the 20th to the 25th of august .",21,"('country', 'contrée', 'país')",2
what was now happening in their country ?,6,"('country', 'pays', 'país')",0
""" are you not surprised , "" continued candide , "" at the love which the two girls in the country of the oreillons had for those two monkeys ? -you know i have told you the story . """,20,"('country', 'pays', 'pais')",1
"in politics he was a tory , except when the tories were in office , during which period he roundly abused them for being a pack of radicals . he was a hero to his valet , who bullied him , and a terror to most of his relations , whom he bullied in turn . only england could have produced him , and he always said that the country was going to the dogs . his principles were out of date , but there was a good deal to be said for his prejudices .",69,"('country', 'pays', 'país')",0
"ah , i can understand how the sight of him struck you , "" replied lord de winter . "" you came from a country where he must be very much talked of , and i know that his armaments against france greatly engage the attention of your friend the cardinal . """,24,"('country', 'pays', 'país')",0
i heard the gallop of a horse at a distance on the road ; i was sure it was you ; and you were departing for many years and for a distant country .,32,"('country', 'contrée', 'país')",2
"this smile appeared to d’artagnan to be of bad augury . only , as our gascon was not easily intimidated -- or rather , thanks to a great pride natural to the men of his country , he did not allow one easily to see what was passing in his mind when that which was passing at all resembled fear -- he placed himself haughtily in front of messieurs the guards , and waited with his hand on his hip , in an attitude by no means deficient in majesty .",35,"('country', 'pays', 'región')",4
""" why ca n't these american women stay in their own country ? they are always telling us that it is the paradise for women . """,11,"('country', 'pays', 'país')",0
"it is you who set out seven or eight months ago from your country to seek your fortune in the capital ? """,13,"('country', 'pays', 'región')",4
"they often spoke of these things , without as yet being able to foresee the day when they would be permitted once more to see their country .",26,"('country', 'pays', 'país')",0
""" your thoughts are with your country , gentlemen , "" continued the captain ; "" your toils are for her prosperity and glory .",6,"('country', 'pays', 'país')",0
""" i see how it is , "" said fix . "" you have kept london time , which is two hours behind that of suez . you ought to regulate your watch at noon in each country . """,37,"('country', 'pays', 'país')",0
"he believed himself transported into that famous country of giants into which gulliver afterward went and was so frightened ; and yet he had not gained the goal , for there were still the landing place and the antechamber .",7,"('country', 'pays', 'país')",0
""" what foreign country was he going to , bessie ? """,3,"('country', 'pays', 'país')",0
""" there will be , in all times and in all countries , particularly if religious divisions exist in those countries , fanatics who ask nothing better than to become martyrs .",11,"('country', 'pays', 'país')",0
""" there will be , in all times and in all countries , particularly if religious divisions exist in those countries , fanatics who ask nothing better than to become martyrs .",20,"('country', 'pays', 'país')",0
"it might even have been said that he did not observe the country at all , either in its configuration or in its natural productions , his great aim being to climb the mountain before him , and therefore straight towards it he went .",12,"('country', 'pays', 'país')",0
"i have seen bears in my country , but men i have beheld nowhere but in el dorado .",6,"('country', 'pays', 'pais')",1
"on leaving the forest , the mountain system of the country appeared before the explorers .",10,"('country', 'contrée', 'país')",2
"after leaving this gulf we raised muscat for an instant , the most important town in the country of oman . i marveled at its strange appearance in the midst of the black rocks surrounding it , against which the white of its houses and forts stood out sharply . i spotted the rounded domes of its mosques , the elegant tips of its minarets , and its fresh , leafy terraces . but it was only a fleeting vision , and the nautilus soon sank beneath the dark waves of these waterways .",17,"('country', 'pays', 'país')",0
"the effect of these replies upon the already suspicious and excited detective may be imagined . the hasty departure from london soon after the robbery ; the large sum carried by mr . fogg ; his eagerness to reach distant countries ; the pretext of an eccentric and foolhardy bet -- all confirmed fix in his theory . he continued to pump poor passepartout , and learned that he really knew little or nothing of his master , who lived a solitary existence in london , was said to be rich , though no one knew whence came his riches , and was mysterious and impenetrable in his affairs and habits . fix felt sure that phileas fogg would not land at suez , but was really going on to bombay .",40,"('country', 'pays', 'país')",0
"sir thomas frowned . "" i am afraid that your nephew is prejudiced against that great country , "" he said to lady agatha . "" i have travelled all over it in cars provided by the directors , who , in such matters , are extremely civil . i assure you that it is an education to visit it . """,16,"('country', 'pays', 'país')",0
"to say exactly whether there are a greater number fit to be inhabitants of a madhouse in the one country than the other , exceeds the limits of my imperfect capacity ; i know in general that the people we are going to visit are of a very dark and gloomy disposition . """,19,"('country', 'pays', 'pais')",1
""" is there ony country where they talk i ' that way ? "" asked the old woman , looking up from her knitting .",4,"('country', 'pays', 'país')",0
""" yes , hannah -- a far larger country than england , where they talk in no other way . """,8,"('country', 'pays', 'país')",0
""" now , "" thought he , when he had eaten heartily , "" i must n't lose my head . i ca n't sell this costume again for one still more japanese . i must consider how to leave this country of the sun , of which i shall not retain the most delightful of memories , as quickly as possible . """,41,"('country', 'pays', 'país')",0
"i know how people chatter in england . the middle classes air their moral prejudices over their gross dinner - tables , and whisper about what they call the profligacies of their betters in order to try and pretend that they are in smart society and on intimate terms with the people they slander . in this country , it is enough for a man to have distinction and brains for every common tongue to wag against him . and what sort of lives do these people , who pose as being moral , lead themselves ? my dear fellow , you forget that we are in the native land of the hypocrite . """,57,"('country', 'pays', 'país')",0
""" they have treated me shamefully -- shamefully . when the facts come out in frankland v. regina i venture to think that a thrill of indignation will run through the country . nothing would induce me to help the police in any way . for all they cared it might have been me , instead of my effigy , which these rascals burned at the stake . surely you are not going ! you will help me to empty the decanter in honour of this great occasion ! """,31,"('country', 'pays', 'país')",0
"everybody knows that the great reversed triangle of land , with its base in the north and its apex in the south , which is called india , embraces fourteen hundred thousand square miles , upon which is spread unequally a population of one hundred and eighty millions of souls . the british crown exercises a real and despotic dominion over the larger portion of this vast country , and has a governor - general stationed at calcutta , governors at madras , bombay , and in bengal , and a lieutenant - governor at agra .",67,"('country', 'pays', 'país')",0
"she prevailed upon him to leave the country ; but to leave the country , to fly together , to reach another part of france , where they might live at ease because unknown , money was necessary .",13,"('country', 'pays', 'región')",4
"also , if the summit of the mountain could not be reached on one side , and if , on the other , they could not get round the base of the cone , it would be impossible to survey the western part of the country , and their object in making the ascent would in part be altogether unattained .",45,"('country', 'contrée', 'país')",2
"now it happens that it is during the winter of the southern countries that it is at its most distant point from the sun , and consequently , in a situation for those regions to feel the greatest cold .",12,"('country', 'contrée', 'país')",2
"m de treville was at the moment in rather ill - humor , nevertheless he saluted the young man politely , who bowed to the very ground ; and he smiled on receiving d’artagnan ’s response , the bearnese accent of which recalled to him at the same time his youth and his country -- a double remembrance which makes a man smile at all ages ; but stepping toward the antechamber and making a sign to d’artagnan with his hand , as if to ask his permission to finish with others before he began with him , he called three times , with a louder voice at each time , so that he ran through the intervening tones between the imperative accent and the angry accent .",53,"('country', 'pays', 'región')",4
""" oh , i know this country marvelously ! """,6,"('country', 'pays', 'región')",4
"i was brought up in the country , and my father in his leisure time was something of a poacher . """,6,"('country', 'campagne', 'campar')",3
"so much honour could not but excite envy . there were those who envied him his fame ; and as his theories , resting upon known facts , were in opposition to the systems of science upon the question of the central fire , he sustained with his pen and by his voice remarkable discussions with the learned of every country .",60,"('country', 'pays', 'país')",0
"it happened also , on the 23rd of november , that passepartout made a joyful discovery . it will be remembered that the obstinate fellow had insisted on keeping his famous family watch at london time , and on regarding that of the countries he had passed through as quite false and unreliable . now , on this day , though he had not changed the hands , he found that his watch exactly agreed with the ship 's chronometers . his triumph was hilarious . he would have liked to know what fix would say if he were aboard !",43,"('country', 'pays', 'país')",0
""" at his country house . """,3,"('country', 'campagne', 'campar')",3
"and , with his lackey , he took the road to the governor ’s country house .",14,"('country', 'campagne', 'campar')",3
"neither was this all ; for my goods being all english manufacture , such as cloths , stuffs , baize , and things particularly valuable and desirable in the country , i found means to sell them to a very great advantage ; so that i might say i had more than four times the value of my first cargo , and was now infinitely beyond my poor neighbour — i mean in the advancement of my plantation ; for the first thing i did , i bought me a negro slave , and an european servant also — i mean another besides that which the captain brought me from lisbon .",29,"('country', 'pays', 'país')",0
"in order to make sure of me , he brought me to this country house you now see .",13,"('country', 'campagne', 'campar')",3
"it has so chanced that i met with a spaniard in my peregrinations who had seen many countries , and among them the new world . """,17,"('country', 'pays', 'país')",0
""" i can only think of the obvious conclusion that the man has practised in town before going to the country . """,20,"('country', 'campagne', 'campar')",3
the country appeared an absolute desert .,1,"('country', 'pays', 'país')",0
"then in an instant it was all clear to me . i remembered how the baronet had told me that he had handed his old wardrobe to barrymore . barrymore had passed it on in order to help selden in his escape . boots , shirt , cap -- it was all sir henry 's . the tragedy was still black enough , but this man had at least deserved death by the laws of his country . i told holmes how the matter stood , my heart bubbling over with thankfulness and joy .",76,"('country', 'pays', 'país')",0
and they both set forward as fast as they could toward the country house of the worthy functionary .,12,"('country', 'campagne', 'campar')",3
"at seven in the morning we landed at korsor , a small town on the west coast of zealand . there we were transferred from the boat to another line of railway , which took us by just as flat a country as the plain of holstein .",41,"('country', 'pays', 'país')",0
"the curator of this curious establishment , in which wonders are gathered together out of which the ancient history of the country might be reconstructed by means of its stone weapons , its cups and its jewels , was a learned savant , the friend of the danish consul at hamburg , professor thomsen .",21,"('country', 'pays', 'país')",0
""" what a country ! "" cried he . "" mere cattle stop the trains , and go by in a procession , just as if they were not impeding travel ! parbleu ! i should like to know if mr . fogg foresaw this mishap in his programme ! and here 's an engineer who does n't dare to run the locomotive into this herd of beasts ! """,3,"('country', 'pays', 'país')",0
""" parbleu , i believe it is not , "" said planchet . "" why , it is poor lubin , the lackey of the comte de wardes -- he whom you took such good care of a month ago at calais , on the road to the governor ’s country house ! """,50,"('country', 'campagne', 'campar')",3
""" why , then , christian cur , "" replied the turkish captain , "" since these two dogs of christian slaves are barons and metaphysicians , who no doubt are of high rank in their own country , thou shalt give me fifty thousand sequins . """,37,"('country', 'pays', 'pais')",1
"both had recently come into the country . they came nobody knew whence ; but when seeing her so lovely and her brother so pious , nobody thought of asking whence they came .",6,"('country', 'pays', 'región')",4
"my friend , who was seigneur of the country , might have seduced her , or taken her by force , at his will -- for he was master . who would have come to the assistance of two strangers , two unknown persons ?",8,"('country', 'pays', 'región')",4
"it was the 6th of may , a day which corresponds to the 6th of november in the countries of the northern hemisphere .",18,"('country', 'contrée', 'país')",2
""" i should prefer borrowing names from our country , "" said the reporter , "" which would remind us of america . """,8,"('country', 'pays', 'país')",0
""" i keep coming back to my idea . we 've got to talk to the captain . when we were in your own country 's seas , you did n't say a word . now that we 're in mine , i intend to speak up . before a few days are out , i figure the nautilus will lie abreast of nova scotia , and from there to newfoundland is the mouth of a large gulf , and the st . lawrence empties into that gulf , and the st . lawrence is my own river , the river running by quebec , my hometown-- and when i think about all this , my gorge rises and my hair stands on end ! honestly , sir , i 'd rather jump overboard ! i ca n't stay here any longer ! i 'm suffocating ! """,24,"('country', 'pays', 'país')",0
"a ship from my country ! "" he cried .",4,"('country', 'pays', 'país')",0
""" hurrah ! "" exclaimed pencroft , "" and that will be no small present which we shall make to our country !",21,"('country', 'pays', 'país')",0
"as to cyrus harding , he did not speak ; he simply gazed , and by the mistrust which his look expressed , it appeared that he was examining some strange country .",31,"('country', 'contrée', 'país')",2
""" and who charges me with this , monseigneur ? "" said d’artagnan , who had no doubt the accusation came from milady , "" a woman branded by the justice of the country ; a woman who has espoused one man in france and another in england ; a woman who poisoned her second husband and who attempted both to poison and assassinate me ! """,33,"('country', 'pays', 'país')",0
"this last attempt ultimately misfiring , the two strangers exchanged a few words in their incomprehensible language and withdrew , not even favoring us with one of those encouraging gestures that are used in every country in the world . the door closed again .",35,"('country', 'pays', 'país')",0
""" very little indeed , "" answered the sailor , "" and we will save the survivor of her crew if he is still living , to whatever country he may belong .",28,"('country', 'pays', 'país')",0
""" oh good ! and from what country ? """,7,"('country', 'pays', 'país')",0
"and that evening , before sleeping , the new colonists talked of their absent country ; they spoke of the terrible war which stained it with blood ; they could not doubt that the south would soon be subdued , and that the cause of the north , the cause of justice , would triumph , thanks to grant , thanks to lincoln !",14,"('country', 'pays', 'país')",0
""" which would all go out the window ! "" ned land replied . "" do n't you see , these people have a language all to themselves , a language they 've invented just to cause despair in decent people who ask for a little dinner ! why , in every country on earth , when you open your mouth , snap your jaws , smack your lips and teeth , is n't that the world 's most understandable message ? from quebec to the tuamotu islands , from paris to the antipodes , does n't it mean : i 'm hungry , give me a bite to eat ! """,52,"('country', 'pays', 'país')",0
was not his country that where his master was ?,3,"('country', 'pays', 'país')",0
"it was happy for the poor man that it was my man friday ; for , having been used to such creatures in his country , he had no fear upon him , but went close up to him and shot him ; whereas , any other of us would have fired at a farther distance , and have perhaps either missed the wolf or endangered shooting the man .",24,"('country', 'pays', 'país')",0
""" if he had been one there was no reason to believe that he had ceased to be . on the contrary , from his point of view , any sudden change would be likely to draw attention to himself . he would , probably , for a time at least , continue to perform his duties . there was no reason to suppose that he was going under an assumed name . why should he change his name in a country where no one knew his original one ? i therefore organized my street arab detective corps , and sent them systematically to every cab proprietor in london until they ferreted out the man that i wanted . how well they succeeded , and how quickly i took advantage of it , are still fresh in your recollection . the murder of stangerson was an incident which was entirely unexpected , but which could hardly in any case have been prevented . through it , as you know , i came into possession of the pills , the existence of which i had already surmised . you see the whole thing is a chain of logical sequences without a break or flaw . """,81,"('country', 'pays', 'país')",0
""" yes , "" said he , "" yes , anne of austria is my true queen . upon a word from her , i would betray my country , i would betray my king , i would betray my god .",28,"('country', 'pays', 'país')",0
""" no ; but you can place me in one of the provinces with some lady of your acquaintance -- in your own country , for instance . """,23,"('country', 'pays', 'región')",4
""" my dear little love ! in my country the ladies do without chambermaids . but stop !",8,"('country', 'pays', 'región')",4
"the wary cacambo had taken care to fill his wallet with bread , chocolate , some ham , some fruit , and a few bottles of wine . they penetrated with their andalusian horses into a strange country , where they could discover no beaten path . at length a beautiful meadow , intersected with purling rills , opened to their view . cacambo proposed to his master to take some nourishment , and he set him an example .",37,"('country', 'pays', 'pais')",1
chapter 17 candide and his valet arrive in the country of el dorado - what they saw there,9,"('country', 'pays', 'pais')",1
to my own country ? the bulgarians and the abares are laying that waste with fire and sword . or shall we go to portugal ? there i shall be burned ; and if we abide here we are every moment in danger of being spitted .,3,"('country', 'pays', 'pais')",1
