text,ind,sense,label
"for the present he had no anxiety . he shrugged his shoulders when people spoke of the future . his secret , then , was in the past , as had often been vaguely said to d’artagnan .",2,"('present', 'présent', 'presentar')",1
""" well , read , then ! "" said the unhappy young woman , in the excess of her pride and joy , presenting a letter to milady .",23,"('present', 'présenter', 'presentar')",0
"they had not been able to perceive the sinister aspect of this shore from the summit of mount franklin , for they overlooked it from too great a height , but viewed from the sea it presented a wild appearance which could not perhaps be equaled in any corner of the globe .",36,"('present', 'présenter', 'presentar')",0
"at this moment the southern cross presented itself to the observer in an inverted position , the star alpha marking its base , which is nearer to the southern pole .",6,"('present', 'présenter', 'presentar')",0
"hello , my honest jup , i make you a present of it !",10,"('present', 'cadeau', 'regalar')",4
""" i must be able to present these proofs for his appreciation . """,6,"('present', 'présenter', 'presentar')",0
"the court of his hotel , situated in the rue du vieux - colombier , resembled a camp from by six o’clock in the morning in summer and eight o’clock in winter . from fifty to sixty musketeers , who appeared to replace one another in order always to present an imposing number , paraded constantly , armed to the teeth and ready for anything .",49,"('present', 'présenter', 'presentar')",0
"three years had passed away since the escape of the prisoners from richmond , and how often during those three years had they spoken of their country , always present in their thoughts !",29,"('present', 'présent', 'presentar')",1
"the day on which d’artagnan presented himself the assemblage was imposing , particularly for a provincial just arriving from his province . it is true that this provincial was a gascon ; and that , particularly at this period , the compatriots of d’artagnan had the reputation of not being easily intimidated .",5,"('present', 'présenter', 'presentar')",0
"the rocks , which must have been violently beaten by the sea under the influence of the winds of the southwest , presented many cavities in which shelter could be found against the night air .",22,"('present', 'présenter', 'presentar')",0
"the "" speedy "" now appeared in full view , with a spring on her cable , her head to the north , presenting her larboard side to the island .",23,"('present', 'présenter', 'presentar')",0
"after a walk of a mile and a half , the shore presented no curve which would permit them to return to the north .",12,"('present', 'présenter', 'presentar')",0
"the citizen took a paper from his pocket , and presented it to d’artagnan .",10,"('present', 'présenter', 'presentar')",0
madame bonacieux presented her cheek to him .,2,"('present', 'présenter', 'presentar')",0
"harding then thought that the western coast would have offered refuge , either to a ship in distress , or to a vessel in her regular course ; but now , as he saw that this coast presented no good anchorage , he wished to seek on the south what they had not been able to find on the west .",37,"('present', 'présenter', 'presentar')",0
the slope often presented such an angle that they slipped when the stones worn by the air did not give a sufficient support .,3,"('present', 'présenter', 'presentar')",0
"beware , my dear d’artagnan ! a present from an enemy is not a good thing . are there not some latin verses upon that subject ?",7,"('present', 'présent', 'presentar')",1
"the rapidity of his walk heated his blood still more ; the idea that he left behind him , exposed to a frightful vengeance , the woman he loved , or rather whom he adored as a saint , the emotion he had experienced , present fatigue -- all together exalted his mind above human feeling .",45,"('present', 'présent', 'presentar')",1
"after about two years , an odd circumstance presented itself , which put the old thought of making some attempt for my liberty again in my head . my patron lying at home longer than usual without fitting out his ship , which , as i heard , was for want of money , he used constantly , once or twice a week , sometimes oftener if the weather was fair , to take the ship ’s pinnace and go out into the road a - fishing ; and as he always took me and young maresco with him to row the boat , we made him very merry , and i proved very dexterous in catching fish ; insomuch that sometimes he would send me with a moor , one of his kinsmen , and the youth — the maresco , as they called him — to catch a dish of fish for him .",8,"('present', 'présenter', 'presentar')",0
"that evening d’artagnan went to present his respects to m. dessessart , and inform him of his promotion .",5,"('present', 'présenter', 'presentar')",0
""" i , "" said aramis , in his most flutelike tone , "" i had made up my mind . if he had insisted upon the letter being given up to him , i would have presented the letter to him with one hand , and with the other i would have run my sword through his body . """,37,"('present', 'présenter', 'presentar')",0
"what must the mistrustful , restless , suspicious cardinal think of her silence -- the cardinal , not merely her only support , her only prop , her only protector at present , but still further , the principal instrument of her future fortune and vengeance ?",31,"('present', 'présent', 'presentar')",1
"' oh , do n't talk about trouble ! ' said the duchess . ' i make you a present of everything i 've said as yet . '",19,"('present', 'cadeau', 'regalar')",4
"the interior of the crater , whose inclination did not exceed thirty five to forty degrees , presented no difficulties nor obstacles to the ascent .",17,"('present', 'présenter', 'presentar')",0
""" he who just now presented himself to the abbess as a messenger from the cardinal . """,5,"('present', 'présenter', 'presentar')",0
"then my brother determined to substitute cunning for force . he took the papers , and presented himself here as the emissary of the cardinal , and in an hour or two a carriage will come to take me away by the orders of his eminence . "" "" i understand .",16,"('present', 'présenter', 'presentar')",0
"candide presented martin and cacambo to them ; they embraced each other , and all spoke together . the galley flew like lightning , and soon they were got back to port .",1,"('present', 'présenter', 'presentar')",0
""" for you , monsieur , "" said planchet , presenting the billet to the young man .",10,"('present', 'présenter', 'presentar')",0
"another reflection was of great use to me , and doubtless would be so to any one that should fall into such distress as mine was ; and this was , to compare my present condition with what i at first expected it would be ; nay , with what it would certainly have been , if the good providence of god had not wonderfully ordered the ship to be cast up nearer to the shore , where i not only could come at her , but could bring what i got out of her to the shore , for my relief and comfort ; without which , i had wanted for tools to work , weapons for defence , and gunpowder and shot for getting my food .",34,"('present', 'présent', 'presentar')",1
"these reflections made me very sensible of the goodness of providence to me , and very thankful for my present condition , with all its hardships and misfortunes ; and this part also i can not but recommend to the reflection of those who are apt , in their misery , to say , “ is any affliction like mine ? ” let them consider how much worse the cases of some people are , and their case might have been , if providence had thought fit .",19,"('present', 'présent', 'presentar')",1
""" a written examination attests it , "" said the cardinal , replying aloud to the mute interrogation of his majesty ; "" and the ill - treated people have drawn up the following , which i have the honor to present to your majesty . """,41,"('present', 'présenter', 'presentar')",0
"one of the nautilus 's men presented me with a streamlined rifle whose butt was boilerplate steel , hollow inside , and of fairly large dimensions . this served as a tank for the compressed air , which a trigger - operated valve could release into the metal chamber . in a groove where the butt was heaviest , a cartridge clip held some twenty electric bullets that , by means of a spring , automatically took their places in the barrel of the rifle . as soon as one shot had been fired , another was ready to go off .",6,"('present', 'présenter', 'presentar')",0
"and she went on planning to herself how she would manage it . ' they must go by the carrier , ' she thought ; ' and how funny it 'll seem , sending presents to one 's own feet ! and how odd the directions will look !",34,"('present', 'présent', 'regalo')",2
"the door might have opened suddenly , and a man presented himself to them without their being in the least surprised , notwithstanding all that the hut revealed of abandonment , and they had their hands ready to press the hands of this man , this castaway , this unknown friend , for whom friends were waiting .",10,"('present', 'présenter', 'presentar')",0
""" hurrah ! "" exclaimed pencroft , "" and that will be no small present which we shall make to our country !",14,"('present', 'cadeau', 'regalar')",4
"d’artagnan was astounded by the terrible confidence of athos ; yet many things appeared very obscure to him in this half revelation . in the first place it had been made by a man quite drunk to one who was half drunk ; and yet , in spite of the incertainty which the vapor of three or four bottles of burgundy carries with it to the brain , d’artagnan , when awaking on the following morning , had all the words of athos as present to his memory as if they then fell from his mouth -- they had been so impressed upon his mind .",84,"('present', 'présent', 'presentar')",1
"and d’artagnan presented to the cardinal the precious piece of paper which athos had forced from milady , and which he had given to d’artagnan to serve him as a safeguard .",2,"('present', 'présenter', 'presentar')",0
""" present , "" responded passepartout .",1,"('present', 'présent', 'presentar')",1
"those two words , your mass , and a simple glance cast upon felton , revealed to her all the importance of the reply she was about to make ; but with that rapidity of intelligence which was peculiar to her , this reply , ready arranged , presented itself to her lips :",48,"('present', 'présenter', 'presentar')",0
"are you fond of presents ? "" and he searched my face with eyes that i saw were dark , irate , and piercing .",4,"('present', 'présent', 'regalo')",2
""" it is all very well for the present , "" said he ; "" but seriously , i trust that when the first flush of vivacity is over , you will look a little higher than domestic endearments and household joys . """,8,"('present', 'moment', 'momento')",3
"as was his custom , d’artagnan presented himself at milady ’s at about nine o’clock .",6,"('present', 'présenter', 'presentar')",0
""" a bed , my lord , "" replied d’artagnan . "" at present , i confess , that is the thing i stand most in need of . """,13,"('present', 'moment', 'momento')",3
