text,ind
""" yes ; he once came down to visit sir charles . he is a man of venerable appearance and of saintly life . i remember that he refused to accept any settlement from sir charles , though he pressed it upon him . """,18
"although he was a perfect stranger in the court of m. de treville ’s courtiers , and this his first appearance in that place , he was at length noticed , and somebody came and asked him what he wanted .",20
"the next day , february 7 , we entered the strait of bab el mandeb , whose name means "" gate of tears "" in the arabic language . twenty miles wide , it 's only fifty - two kilometers long , and with the nautilus launched at full speed , clearing it was the work of barely an hour . but i did n't see a thing , not even perim island where the british government built fortifications to strengthen aden 's position . there were many english and french steamers plowing this narrow passageway , liners going from suez to bombay , calcutta , melbourne , réunion island , and mauritius ; far too much traffic for the nautilus to make an appearance on the surface . so it wisely stayed in midwater .",124
"in a state between sleeping and waking , you noticed her entrance and her actions ; but feverish , almost delirious as you were , you ascribed to her a goblin appearance different from her own : the long dishevelled hair , the swelled black face , the exaggerated stature , were figments of imagination ; results of nightmare : the spiteful tearing of the veil was real : and it is like her .",31
"we spent the whole day of february 22 in the sargasso sea , where fish that dote on marine plants and crustaceans find plenty to eat . the next day the ocean resumed its usual appearance .",35
"could you not perceive by our appearance that we were people of quality , and not coiners -- say ? """,6
"here was luck indeed ! and yet i suppressed all appearance of interest . a child ! barrymore had said that our unknown was supplied by a boy . it was on his track , and not upon the convict 's , that frankland had stumbled . if i could get his knowledge it might save me a long and weary hunt . but incredulity and indifference were evidently my strongest cards .",10
"the least appearance of opposition struck fire out of the old autocrat . his eyes looked malignantly at me , and his gray whiskers bristled like those of an angry cat .",2
"in two minutes we were on the strand . loading provisions and weapons into the skiff , pushing it to sea , and positioning its two oars were the work of an instant . we had n't gone two cable lengths when a hundred savages , howling and gesticulating , entered the water up to their waists . i looked to see if their appearance might draw some of the nautilus 's men onto the platform . but no . lying well out , that enormous machine still seemed completely deserted .",64
""" surely , but as we move ahead to the far end of this gulf , you 'll note its odd appearance . i recall seeing the bay of el tur completely red , like a lake of blood . """,21
""" seeing you constantly surrounded by musketeers of a very superb appearance , and knowing that these musketeers belong to monsieur de treville , and were consequently enemies of the cardinal , i thought that you and your friends , while rendering justice to your poor queen , would be pleased to play his eminence an ill turn . """,11
"when the last tips of the falkland islands had disappeared below the horizon , the nautilus submerged to a depth between twenty and twenty - five meters and went along the south american coast . captain nemo did n't put in an appearance .",42
"still my uncle refused to admit an appearance of hesitation , either before me or the guide ; he pointed out the eastern tunnel , and we were soon all three in it .",7
"it was not my habit to be disregardful of appearance or careless of the impression i made : on the contrary , i ever wished to look as well as i could , and to please as much as my want of beauty would permit .",9
"looking down on this very scene , there stood upon the fourth of may , eighteen hundred and forty - seven , a solitary traveller . his appearance was such that he might have been the very genius or demon of the region . an observer would have found it difficult to say whether he was nearer to forty or to sixty . his face was lean and haggard , and the brown parchment - like skin was drawn tightly over the projecting bones ; his long , brown hair and beard were all flecked and dashed with white ; his eyes were sunken in his head , and burned with an unnatural lustre ; while the hand which grasped his rifle was hardly more fleshy than that of a skeleton . as he stood , he leaned upon his weapon for support , and yet his tall figure and the massive framework of his bones suggested a wiry and vigorous constitution . his gaunt face , however , and his clothes , which hung so baggily over his shrivelled limbs , proclaimed what it was that gave him that senile and decrepit appearance . the man was dying — dying from hunger and from thirst .",27
"looking down on this very scene , there stood upon the fourth of may , eighteen hundred and forty - seven , a solitary traveller . his appearance was such that he might have been the very genius or demon of the region . an observer would have found it difficult to say whether he was nearer to forty or to sixty . his face was lean and haggard , and the brown parchment - like skin was drawn tightly over the projecting bones ; his long , brown hair and beard were all flecked and dashed with white ; his eyes were sunken in his head , and burned with an unnatural lustre ; while the hand which grasped his rifle was hardly more fleshy than that of a skeleton . as he stood , he leaned upon his weapon for support , and yet his tall figure and the massive framework of his bones suggested a wiry and vigorous constitution . his gaunt face , however , and his clothes , which hung so baggily over his shrivelled limbs , proclaimed what it was that gave him that senile and decrepit appearance . the man was dying — dying from hunger and from thirst .",193
"what natural force could have produced such plants , and what must have been the appearance of the earth in the first ages of its formation , when , under the action of heat and moisture , the vegetable kingdom alone was developing on its surface ?",15
"a complete exploration of the coast of the island had now been made , and no suspicious appearances had been observed .",17
"the rescuing party were speedily able to convince the two castaways that their appearance was no delusion . one of them seized the little girl , and hoisted her upon his shoulder , while two others supported her gaunt companion , and assisted him towards the waggons .",13
"he was awaiting one of two events , either the appearance of a vertical well opening before his feet , down which our descent might be resumed , or that of some obstacle which should effectually turn us back on our own footsteps . but evening came and neither wish was gratified .",10
"there , the long series of downs ended , and the soil had a volcanic appearance .",15
""" i should not wonder if he was quite right there . but , on the other hand , judging from their appearance , most of them can not be at all expensive . """,22
"in the rue de seine he met planchet , who had stopped before the house of a pastry cook , and was contemplating with ecstasy a cake of the most appetizing appearance .",31
"they also respected certain innocent - looking birds , whose wings were reduced to the state of stumps , spread out like fins , ornamented with feathers of a scaly appearance .",30
"towards the extremity of the islet appeared great black heads floating just above the water , having exactly the appearance of rocks in motion .",19
"“ you must not — you shall not behold this ! ” said i , shuddering , to usher , as i led him , with a gentle violence , from the window to a seat . “ these appearances , which bewilder you , are merely electrical phenomena not uncommon — or it may be that they have their ghastly origin in the rank miasma of the tarn .",39
"you should rather ask the name of the governess -- the nature of the event which requires her appearance . """,18
"as he gained the top of the rue guenegaud , he saw two persons coming out of the rue dauphine whose appearance very much struck him .",21
"an instant after , bazin made his appearance at the door .",7
"about six o'clock this brilliant fete of illuminations underwent a sensible abatement of splendour , then almost ceased . the walls assumed a crystallised though sombre appearance ; mica was more closely mingled with the feldspar and quartz to form the proper rocky foundations of the earth , which bears without distortion or crushing the weight of the four terrestrial systems . we were immured within prison walls of granite .",26
"and he pronounced these words with such a solemn air and with such a real appearance of terror , that athos eagerly seized his hand , crying , "" are you wounded , my friend ?",15
"finally captain nemo regained his self - control . his facial appearance , so profoundly changed , now resumed its usual calm . he addressed a few words to his chief officer in their strange language , then he turned to me :",11
""" you are speaking about things you do n't understand , james . in the profession we are accustomed to receive a great deal of most gratifying attention . i myself used to receive many bouquets at one time . that was when acting was really understood . as for sibyl , i do not know at present whether her attachment is serious or not . but there is no doubt that the young man in question is a perfect gentleman . he is always most polite to me . besides , he has the appearance of being rich , and the flowers he sends are lovely . """,95
"the old rajah was not dead , then , since he rose of a sudden , like a spectre , took up his wife in his arms , and descended from the pyre in the midst of the clouds of smoke , which only heightened his ghostly appearance .",47
"as for my wall , made , as before , with long stakes or piles , those piles grew all like trees , and were by this time grown so big , and spread so very much , that there was not the least appearance , to any one ’s view , of any habitation behind them .",44
"but this luminous globe had n't been turned on without good reason . consequently , i hoped that some crewmen would soon make an appearance . if you want to consign people to oblivion , you do n't light up their dungeons .",24
"how strange a chequer - work of providence is the life of man ! and by what secret different springs are the affections hurried about , as different circumstances present ! to - day we love what to - morrow we hate ; to - day we seek what to - morrow we shun ; to - day we desire what to - morrow we fear , nay , even tremble at the apprehensions of . this was exemplified in me , at this time , in the most lively manner imaginable ; for i , whose only affliction was that i seemed banished from human society , that i was alone , circumscribed by the boundless ocean , cut off from mankind , and condemned to what i call silent life ; that i was as one whom heaven thought not worthy to be numbered among the living , or to appear among the rest of his creatures ; that to have seen one of my own species would have seemed to me a raising me from death to life , and the greatest blessing that heaven itself , next to the supreme blessing of salvation , could bestow ; i say , that i should now tremble at the very apprehensions of seeing a man , and was ready to sink into the ground at but the shadow or silent appearance of a man having set his foot in the island .",232
"my uncle was just as courteously received by the mayor , m. finsen , whose appearance was as military , and disposition and office as pacific , as the governor 's .",15
"for a quarter of an hour , i trod this blazing sand , which was strewn with tiny crumbs of seashell . looming like a long reef , the nautilus 's hull disappeared little by little , but when night fell in the midst of the waters , the ship 's beacon would surely facilitate our return on board , since its rays carried with perfect distinctness . this effect is difficult to understand for anyone who has never seen light beams so sharply defined on shore . there the dust that saturates the air gives such rays the appearance of a luminous fog ; but above water as well as underwater , shafts of electric light are transmitted with incomparable clarity .",99
"the longest of the only two streets that rejkiavik possesses was parallel with the beach . here live the merchants and traders , in wooden cabins made of red planks set horizontally ; the other street , running west , ends at the little lake between the house of the bishop and other non - commercial people . i had soon explored these melancholy ways ; here and there i got a glimpse of faded turf , looking like a worn - out bit of carpet , or some appearance of a kitchen garden , the sparse vegetables of which ( potatoes , cabbages , and lettuces ) , would have figured appropriately upon a lilliputian table . a few sickly wallflowers were trying to enjoy the air and sunshine .",89
"scarcely has he lifted his head again before a ball of fire has bounded over the waves and lighted on board our raft . mast and sail flew up in an instant together , and i saw them carried up to prodigious height , resembling in appearance a pterodactyle , one of those strong birds of the infant world .",46
"after we had dined , or rather supped , i ordered friday to take one of the canoes , and go and fetch our muskets and other firearms , which , for want of time , we had left upon the place of battle ; and the next day i ordered him to go and bury the dead bodies of the savages , which lay open to the sun , and would presently be offensive . i also ordered him to bury the horrid remains of their barbarous feast , which i could not think of doing myself ; nay , i could not bear to see them if i went that way ; all which he punctually performed , and effaced the very appearance of the savages being there ; so that when i went again , i could scarce know where it was , otherwise than by the corner of the wood pointing to the place .",124
""" the cardinal ’s , "" replied mme . bonacieux . "" you see it makes a very respectable appearance . """,19
"and in truth , the ocean was deserted . not a sail on the horizon . the tips of crespo island had disappeared during the night . the sea , absorbing every color of the prism except its blue rays , reflected the latter in every direction and sported a wonderful indigo tint . the undulating waves regularly took on the appearance of watered silk with wide stripes .",61
"but although the jeweler had been mentioned first , it was the secretary who first made his appearance .",17
""" oh , she is better than good -- she is beautiful , "" murmured lord henry , sipping a glass of vermouth and orange - bitters . "" dorian says she is beautiful , and he is not often wrong about things of that kind . your portrait of him has quickened his appreciation of the personal appearance of other people . it has had that excellent effect , amongst others . we are to see her to - night , if that boy does n't forget his appointment . """,58
"and yet it may seem a small matter in itself . you are aware that i am not a very sound sleeper , and since i have been on guard in this house my slumbers have been lighter than ever . last night , about two in the morning , i was aroused by a stealthy step passing my room . i rose , opened my door , and peeped out . a long black shadow was trailing down the corridor . it was thrown by a man who walked softly down the passage with a candle held in his hand . he was in shirt and trousers , with no covering to his feet . i could merely see the outline , but his height told me that it was barrymore . he walked very slowly and circumspectly , and there was something indescribably guilty and furtive in his whole appearance .",151
"alas , like most things in this world which have nothing in their favor but appearances , the baldric was glittering with gold in the front , but was nothing but simple buff behind .",15
"felton made no reply , took the book with the same appearance of repugnance which he had before manifested , and retired pensively .",11
"during the day of december 11 , i was busy reading in the main lounge . ned land and conseil were observing the luminous waters through the gaping panels . the nautilus was motionless . its ballast tanks full , it was sitting at a depth of 1,000 meters in a comparatively unpopulated region of the ocean where only larger fish put in occasional appearances .",64
"the steamer passed along near the shores , but the savage papuans , who are in the lowest scale of humanity , but are not , as has been asserted , cannibals , did not make their appearance .",37
"meanwhile the mists did n't clear , and by eleven o'clock the sun still had n't made an appearance . its absence disturbed me . without it , no sights were possible . then how could we tell whether we had reached the pole ?",18
"fix emerged from his cabin and went on deck . passepartout was promenading up and down in the forward part of the steamer . the detective rushed forward with every appearance of extreme surprise , and exclaimed , "" you here , on the rangoon ? """,30
"and this feeling had been more painfully perceived by young d’artagnan -- for so was the don quixote of this second rosinante named -- from his not being able to conceal from himself the ridiculous appearance that such a steed gave him , good horseman as he was . he had sighed deeply , therefore , when accepting the gift of the pony from m. d’artagnan the elder .",35
