text,ind
"' there might be some sense in your knocking , ' the footman went on without attending to her , ' if we had the door between us . for instance , if you were inside , you might knock , and i could let you out , you know . ' he was looking up into the sky all the time he was speaking , and this alice thought decidedly uncivil . ' but perhaps he ca n't help it , ' she said to herself ; ' his eyes are so very nearly at the top of his head . but at any rate he might answer questions.--how am i to get in ? ' she repeated , aloud .",94
"a tremendous report was heard , but the piece had held good , and the colonists rushing to the windows , saw the shot graze the rocks of mandible cape , nearly five miles from granite house , and disappear in shark gulf .",31
"by the end of the first fortnight of december these works were finished , and prospect heights -- that is to say , a sort of irregular pentagon , having a perimeter of nearly four miles , surrounded by a liquid belt -- was completely protected from depredators of every description .",33
"at length after a journey of nearly an hour , the carriage stopped before an iron gate , which closed an avenue leading to a castle severe in form , massive , and isolated .",6
"however , the engineer had nearly accomplished his purpose , and by a last operation he would procure the substance which had given so much trouble .",5
"when the wind of adversity began to blow upon the housekeeping of the rue des fossoyeurs -- that is to say , when the forty pistoles of king louis xiii were consumed or nearly so -- he commenced complaints which athos thought nauseous , porthos indecent , and aramis ridiculous .",33
"athos then arose from his chair , girded on his sword , enveloped himself in his cloak , and left the hotel . it was nearly ten o’clock . at ten o’clock in the evening , it is well known , the streets in provincial towns are very little frequented .",25
". . . . "" forty seconds , "" said my uncle . "" forty seconds between the two words ; so the sound takes twenty seconds in coming . now , at the rate of 1,120 feet in a second , this is 22,400 feet , or four miles and a quarter , nearly . """,54
"passepartout nearly dropped the bag , as if the twenty thousand pounds were in gold , and weighed him down .",1
""" nearly so . """,1
""" they have nearly reached the plateau , "" said the reporter .",3
""" nearly so . """,1
"this quadruped was a sort of pig nearly two feet and a half long , of a blackish brown color , lighter below , having hard scanty hair ; its toes , then strongly fixed in the ground , seemed to be united by a membrane .",7
it worked and worked faster : i felt the pulses throb in my head and temples ; but for nearly an hour it worked in chaos ; and no result came of its efforts .,19
"they walked side by side in the direction of the avenue for nearly fifty yards without speaking . then dorian looked at lord henry and said , with a heavy sigh , "" it is a bad omen , harry , a very bad omen . """,12
"fix took up a position , and carefully examined each face and figure which made its appearance . presently one of the passengers , after vigorously pushing his way through the importunate crowd of porters , came up to him and politely asked if he could point out the english consulate , at the same time showing a passport which he wished to have visaed . fix instinctively took the passport , and with a rapid glance read the description of its bearer . an involuntary motion of surprise nearly escaped him , for the description in the passport was identical with that of the bank robber which he had received from scotland yard .",89
"now , as lincoln island is nearly under the same latitude as the provinces of la plata , it is not surprising that tigers are to be met with in it . """,6
"the shellfish meleagrina , that womb for pearls whose valves are nearly equal in size , has the shape of a round shell with thick walls and a very rough exterior . some of these shells were furrowed with flaky , greenish bands that radiated down from the top . these were the young oysters . the others had rugged black surfaces , measured up to fifteen centimeters in width , and were ten or more years old .",11
"i watched her for nearly half - an - hour : during all that time she never turned a page , and her face grew momently darker , more dissatisfied , and more sourly expressive of disappointment .",4
"the convicts had left the plateau nearly half - an - hour before , having devastated it !",6
"this measure somewhat reassured bonacieux . if they meant to execute him at la greve , it could scarcely be worth while to gag him , as they had nearly reached the place of execution .",29
"' by - the - bye , what became of the baby ? ' said the cat . ' i 'd nearly forgotten to ask . '",21
"during this colloquy , passepartout was as white as a sheet , and fix seemed on the point of having an apoplectic fit . nearly twenty thousand pounds had been expended , and fogg left the hull and engine to the captain , that is , near the whole value of the craft ! it was true , however , that fifty - five thousand pounds had been stolen from the bank .",24
"you understand , my friends , that before undertaking the work of installation in earnest it is not enough to have found out that this land is an island ; we must , as nearly as possible , know at what distance it is situated , either from the american continent or australia , or from the principal archipelagoes of the pacific . """,34
"the next day , march 26 , i returned to my miner 's trade , working to remove the fifth meter . the ice bank 's side walls and underbelly had visibly thickened . obviously they would come together before the nautilus could break free . for an instant i was gripped by despair . my pick nearly slipped from my hands . what was the point of this digging if i was to die smothered and crushed by this water turning to stone , a torture undreamed of by even the wildest savages ! i felt like i was lying in the jaws of a fearsome monster , jaws irresistibly closing .",57
""" nearly a third , "" replied harding , "" for we have descended a hundred feet from the opening , and it is not impossible that a hundred feet farther down-- """,1
"fortunately , after vigorous massaging by conseil and the captain , i saw the nearly drowned man regain consciousness little by little . he opened his eyes . how startled he must have felt , how frightened even , at seeing four huge , copper craniums leaning over him !",14
""" yes ; nearly five years since to robert leaven , the coachman ; and i 've a little girl besides bobby there , that i 've christened jane . """,3
"beyond , towards the north , the forest border was prolonged for a space of nearly two miles ; then the trees became scarcer , and beyond that again the picturesque heights described a nearly straight line , which ran north and south .",15
""" that is what i have come to learn , uncle george . or rather , i know who he is . he is the last lord kelso 's grandson . his mother was a devereux , lady margaret devereaux . i want you to tell me about his mother . what was she like ? whom did she marry ? you have known nearly everybody in your time , so you might have known her . i am very much interested in mr . gray at present . i have only just met him . """,64
""" well , sir , you 'll be covered with cobwebs if you go into it . why , it has n't been opened for nearly five years -- not since his lordship died . """,25
"she laughed again . her teeth showed like white seeds in a scarlet fruit . upstairs , in his own room , dorian gray was lying on a sofa , with terror in every tingling fibre of his body . life had suddenly become too hideous a burden for him to bear . the dreadful death of the unlucky beater , shot in the thicket like a wild animal , had seemed to him to pre - figure death for himself also . he had nearly swooned at what lord henry had said in a chance mood of cynical jesting .",85
""" nearly so . """,1
"in less than a quarter of an hour , dorian gray was galloping down the long avenue as hard as he could go . the trees seemed to sweep past him in spectral procession , and wild shadows to fling themselves across his path . once the mare swerved at a white gate - post and nearly threw him . he lashed her across the neck with his crop . she cleft the dusky air like an arrow . the stones flew from her hoofs .",56
"five o'clock had hardly struck on the morning of the 19th of january , when bessie brought a candle into my closet and found me already up and nearly dressed .",28
"having reached a spot about twenty feet from the edge of the beach , and nearly five hundred feet from the cliff , which rose perpendicularly , harding thrust the pole two feet into the sand , and wedging it up carefully , he managed , by means of the plumb - line , to erect it perpendicularly with the plane of the horizon .",15
it was then nearly six o'clock .,3
the attack had lasted nearly five hours .,4
""" it seemed to me that my sudden appearance might shake his nerves and lead him to say something unguarded . the boots volunteered to show me the room : it was on the second floor , and there was a small corridor leading up to it . the boots pointed out the door to me , and was about to go downstairs again when i saw something that made me feel sickish , in spite of my twenty years ' experience . from under the door there curled a little red ribbon of blood , which had meandered across the passage and formed a little pool along the skirting at the other side . i gave a cry , which brought the boots back . he nearly fainted when he saw it . the door was locked on the inside , but we put our shoulders to it , and knocked it in . the window of the room was open , and beside the window , all huddled up , lay the body of a man in his nightdress . he was quite dead , and had been for some time , for his limbs were rigid and cold . when we turned him over , the boots recognized him at once as being the same gentleman who had engaged the room under the name of joseph stangerson . the cause of death was a deep stab in the left side , which must have penetrated the heart . and now comes the strangest part of the affair . what do you suppose was above the murdered man ? """,127
""" nearly , "" conseil replied . "" savages . """,1
"by then we had fared nearly 13,000 leagues from our starting point in the pacific high seas . our position fix placed us in latitude 45 degrees 37 ' south and longitude 37 degrees 53 ' west . these were the same waterways where captain denham , aboard the herald , payed out 14,000 meters of sounding line without finding bottom . it was here too that lieutenant parker , aboard the american frigate congress , was unable to reach the underwater soil at 15,149 meters .",5
"the castaways , although their strength was nearly exhausted , still marched courageously forward , hoping every moment to meet with a sudden angle which would set them in the first direction .",7
"what was their disappointment , when , after trudging nearly two miles , having reached an elevated point composed of slippery rocks , they found themselves again stopped by the sea .",9
"the verses , which were entitled “ the haunted palace , ” ran very nearly , if not accurately , thus : —",14
""" i hope not , "" said dorian with a sad look in his eyes . "" but i am tired to - night , harry . i sha n't go to the club . it is nearly eleven , and i want to go to bed early . """,37
""" we are in asia , "" i cried , "" on the coasts of india , in the malay islands , or in oceania . we have passed through half the globe , and come out nearly at the antipodes . """,37
"i was now nearly sick from inanition , having taken so little the day before .",3
"this cord measured nearly fifty fathoms , and its entire length was unrolled without finding any bottom .",3
"he immediately ran in the direction of portsmouth , which he saw at nearly half a league before him , standing out in the haze of the morning , with its houses and towers .",13
"after walking for nearly two miles , they had not as yet discovered any explanation of the difficulty .",3
"it contained nearly two hundred grains of a white powder , a few particles of which he carried to his lips .",2
"be easy , kitty , there is something between that man and me that he is quite ignorant of : he nearly made me lose my credit with his eminence .",21
""" he made the country down in illinois , and he made the missouri , "" the little girl continued . "" i guess somebody else made the country in these parts . it 's not nearly so well done . they forgot the water and the trees . """,36
"landing at the foot of a high wall of granite , he shook himself vigorously ; and then , setting off running , soon disappeared behind a rocky point , which projected to nearly the height of the northern extremity of the islet .",33
"d’artagnan already wore his uniform -- for being nearly of the same size as aramis , and as aramis was so liberally paid by the publisher who purchased his poem as to allow him to buy everything double , he sold his friend a complete outfit .",8
"then , as the crater widened , appeared fomalhaut of the fish , the southern triangle , and lastly , nearly at the antarctic pole , the glittering southern cross , which replaces the polar star of the northern hemisphere .",20
"phileas fogg , then , had won the twenty thousand pounds ; but , as he had spent nearly nineteen thousand on the way , the pecuniary gain was small . his object was , however , to be victorious , and not to win money . he divided the one thousand pounds that remained between passepartout and the unfortunate fix , against whom he cherished no grudge . he deducted , however , from passepartout 's share the cost of the gas which had burned in his room for nineteen hundred and twenty hours , for the sake of regularity .",18
it was nearly eight o'clock when cyrus harding and herbert set foot on the highest ridge of the mountain at the summit of the cone .,2
"mr . rochester lay down on a sofa in a pretty room called the salon , and sophie and i had little beds in another place . i nearly fell out of mine ; it was like a shelf .",28
"when the time for the third attack had passed by , he nearly suffocated the reporter in his embrace .",12
"we stayed there nearly a week : i and sophie used to walk every day in a great green place full of trees , called the park ; and there were many children there besides me , and a pond with beautiful birds in it , that i fed with crumbs . """,3
"bonacieux was repeating , word for word , a sentence which he had heard from the comte de rochefort ; but the poor wife , who had reckoned on her husband , and who , in that hope , had answered for him to the queen , did not tremble the less , both at the danger into which she had nearly cast herself and at the helpless state to which she was reduced .",61
""" pretty nearly , ned . """,2
"the first advantage had been gained by buckingham . arriving unexpectedly in sight of the isle of re with ninety vessels and nearly twenty thousand men , he had surprised the comte de toiras , who commanded for the king in the isle , and he had , after a bloody conflict , effected his landing .",22
""" it is nearly four o'clock in the afternoon , sir . do n't you feel hungry ? """,3
"there , among others , rose , to a height of nearly 200 feet above the ground , some of those superb coniferae , to which , in new zealand , the natives give the name of kauris .",11
"i mounted into the window- seat : gathering up my feet , i sat cross - legged , like a turk ; and , having drawn the red moreen curtain nearly close , i was shrined in double retirement .",30
"i will write to him , then , nearly in these terms . """,8
"the principal chain of the vindhias was crossed by eight in the evening , and another halt was made on the northern slope , in a ruined bungalow . they had gone nearly twenty - five miles that day , and an equal distance still separated them from the station of allahabad .",32
"cacambo waited at table upon one of those strangers . when supper was nearly over , he drew near to his master , and whispered in his ear :",13
the impetuous fury of the entering gust nearly lifted us from our feet .,7
"these words were followed by a very long silence , broken only by an occasional exclamation of ' hjckrrh ! ' from the gryphon , and the constant heavy sobbing of the mock turtle . alice was very nearly getting up and saying , ' thank you , sir , for your interesting story , ' but she could not help thinking there must be more to come , so she sat still and said nothing .",38
""" i can guess your feelings , "" he said , "" but restrain them for a while : i have nearly finished ; hear me to the end .",21
"it is true , a distance of nearly thirty miles separated the observers from the extreme points , that is , of the tail which extended to the southwest , and it would have been difficult , even to pencroft 's eyes , to discover a habitation there .",7
""" oh ! yes . but you see there is a considerable difference in age : mr . rochester is nearly forty ; she is but twenty - five . """,20
"as the hall door shut , campbell started nervously , and having got up from the chair , went over to the chimney - piece . he was shivering with a kind of ague . for nearly twenty minutes , neither of the men spoke . a fly buzzed noisily about the room , and the ticking of the clock was like the beat of a hammer .",36
"on their way they met grimaud . athos made him a sign to come with them . grimaud , according to custom , obeyed in silence ; the poor lad had nearly come to the pass of forgetting how to speak .",31
"twice you have nearly been the victim of a near relative , whom you believe to be your heir because you are ignorant that before she contracted a marriage in england she was already married in france .",3
it was then nearly eight o’clock in the evening .,3
"oh , my heart nearly exploded with excitement and horror ! the squid 's fearsome beak was wide open over ned land . the poor man was about to be cut in half . i ran to his rescue . but captain nemo got there first . his ax disappeared between the two enormous mandibles , and the canadian , miraculously saved , stood and plunged his harpoon all the way into the devilfish 's triple heart .",4
"the result of the hunt was this : nearly three hundred pounds of fat , all to be employed in the fabrication of candles .",8
there!--carter has done with you or nearly so ; i 'll make you decent in a trice .,6
"this current swept along with it a whole host of moving creatures . argonauts , so common in the mediterranean , voyaged here in schools of large numbers . among cartilaginous fish , the most remarkable were rays whose ultra slender tails made up nearly a third of the body , which was shaped like a huge diamond twenty - five feet long ; then little one - meter sharks , the head large , the snout short and rounded , the teeth sharp and arranged in several rows , the body seemingly covered with scales .",44
"helen was talking to herself now : she had forgotten i could not very well understand her -- that i was ignorant , or nearly so , of the subject she discussed . i recalled her to my level .",24
"he had now come to the mouth of the very defile in which he had left them . even in the darkness he could recognize the outline of the cliffs which bounded it . they must , he reflected , be awaiting him anxiously , for he had been absent nearly five hours . in the gladness of his heart he put his hands to his mouth and made the glen re - echo to a loud halloo as a signal that he was coming . he paused and listened for an answer . none came save his own cry , which clattered up the dreary silent ravines , and was borne back to his ears in countless repetitions . again he shouted , even louder than before , and again no whisper came back from the friends whom he had left such a short time ago . a vague , nameless dread came over him , and he hurried onwards frantically , dropping the precious food in his agitation .",50
"i tried to fight off this drowsiness . it was impossible . my breathing grew weaker . i felt a mortal chill freeze my dull , nearly paralyzed limbs . like little domes of lead , my lids fell over my eyes . i could n't raise them . a morbid sleep , full of hallucinations , seized my whole being . then the visions disappeared and left me in utter oblivion .",26
"this point , of which the distance was increased by the irregularity of the coast , was nearly three miles from the mercy .",17
"one resource still left was to speak english . perhaps they would be familiar with this nearly universal language . but i only knew it , as i did the german language , well enough to read it fluently , not well enough to speak it correctly . here , however , our overriding need was to make ourselves understood .",16
"this was perfectly true , but we had nearly forgotten the fact .",8
"the blubber , cut in parallel slices of two feet and a half in thickness , then divided into pieces which might weigh about a thousand pounds each , was melted down in large earthen pots brought to the spot , for they did not wish to taint the environs of granite house , and in this fusion it lost nearly a third of its weight .",60
""" nearly ten minutes passed ; i heard no other noise but the beating of my own heart .",1
"as she said this she looked down at her hands , and was surprised to see that she had put on one of the rabbit 's little white kid gloves while she was talking . ' how can i have done that ? ' she thought . ' i must be growing small again . ' she got up and went to the table to measure herself by it , and found that , as nearly as she could guess , she was now about two feet high , and was going on shrinking rapidly : she soon found out that the cause of this was the fan she was holding , and she dropped it hastily , just in time to avoid shrinking away altogether .",75
"the seafloor kept sinking , and its significantly steeper slope took us to greater depths . it must have been nearly three o'clock when we reached a narrow valley gouged between high , vertical walls and located 150 meters down . thanks to the perfection of our equipment , we had thus gone ninety meters below the limit that nature had , until then , set on man 's underwater excursions .",20
""" very nearly , professor . for each foot of iceberg above the sea , there are three more below . now then , since these ice mountains do n't exceed a height of 100 meters , they sink only to a depth of 300 meters . and what are 300 meters to the nautilus ? """,2
they say she had nearly burnt her husband in his bed once : but i do n't know about that .,4
"dorian glanced at him hurriedly and frowned . "" no , harry , "" he said at last , "" i did not get home till nearly three . """,26
""" you are mistaken ; i rode him nearly ten leagues in less than an hour and a half , and he appeared no more distressed than if he had only made the tour of the place st . sulpice . """,8
"they were walking over yellowish calcinated earth , forming a plain of nearly a mile long , which extended to the edge of the wood .",12
""" that ’s well said , "" cried the king , who had heard all these compliments through the open door ; "" only tell him , treville , since he wishes to be considered your friend , that i also wish to be one of his , but he neglects me ; that it is nearly three years since i have seen him , and that i never do see him unless i send for him .",56
""" yes , yes , let them come up immediately . it is nearly eight o’clock , and at nine i expect a visit .",13
"while d’artagnan was examining mme . bonacieux , and was , as we have said , close to her , he saw on the ground a fine cambric handkerchief , which he picked up , as was his habit , and at the corner of which he recognized the same cipher he had seen on the handkerchief which had nearly caused him and aramis to cut each other ’s throat .",59
""" but it is not nearly as good as lincoln island . """,5
"the nautilus kept to its southeasterly heading . on december 1 it cut the equator at longitude 142 degrees , and on the 4th of the same month , after a quick crossing marked by no incident , we raised the marquesas islands . three miles off , in latitude 8 degrees 57 ' south and longitude 139 degrees 32 ' west , i spotted martin point on nuku hiva , chief member of this island group that belongs to france . i could make out only its wooded mountains on the horizon , because captain nemo hated to hug shore . there our nets brought up some fine fish samples : dolphinfish with azure fins , gold tails , and flesh that 's unrivaled in the entire world , wrasse from the genus hologymnosus that were nearly denuded of scales but exquisite in flavor , knifejaws with bony beaks , yellowish albacore that were as tasty as bonito , all fish worth classifying in the ship 's pantry .",137
""" i left lowood nearly a year since to become a private governess .",4
"i knew that seclusion and solitude were very necessary for my friend in those hours of intense mental concentration during which he weighed every particle of evidence , constructed alternative theories , balanced one against the other , and made up his mind as to which points were essential and which immaterial . i therefore spent the day at my club and did not return to baker street until evening . it was nearly nine o'clock when i found myself in the sitting - room once more .",73
"' and yet what a dear little puppy it was ! ' said alice , as she leant against a buttercup to rest herself , and fanned herself with one of the leaves : ' i should have liked teaching it tricks very much , if -- if i 'd only been the right size to do it ! oh dear ! i 'd nearly forgotten that i 've got to grow up again ! let me see -- how is it to be managed ? i suppose i ought to eat or drink something or other ; but the great question is , what ? '",64
"at this place the breadth of the sheet of water measured nearly 350 feet , and beyond the dazzling center could be seen an enormous basaltic wall , blocking up any issue on that side .",11
"' you are , ' said the king . ' nearly two miles high , ' added the queen .",10
"claw cape , bent in the form of a yataghan , tapered away nearly four miles to the southeast .",13
""" now , sixteen leagues are the hundredth part of the earth 's radius . at this rate we shall be two thousand days , or nearly five years and a half , in getting to the centre . """,26
